instance,instance_source,well,folder_label,variable,role,unit_raw,unit_resolved,unit_canonical,n_rows,extent_s,coverage,valid_fraction,whole_life_distinct,n_gaps,gap_classes,longest_gap_s,n_good,n_uncertain,n_bad,unmapped_codes,clipped_fraction,censored,duplicate_timestamps,non_monotonic_positions,dst_transitions,edge_slack_s,flatline_verdict,flatline_fired_signals,flatline_signal_evidence,final_distinct,final_std,stall_s,ref_p99_change_interval_s,ref_p05_distinct,n_reference_windows,refusal_type,refusal_message
WELL-00001_20170201110124,REAL,WELL-00001,0,QGL,PV,m3/s,true,cubic meters per second,21517,21516,1.000000,1.000000,1,0,,,21517,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170201110124,REAL,WELL-00001,0,T-JUS-CKP,PV,oC,true,degrees Celsius,21517,21516,1.000000,1.000000,16782,0,,,21517,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3382 distinct values vs reference p05 3319.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3382,0.459718,0,1,3319,4,,
WELL-00001_20170201110124,REAL,WELL-00001,0,T-PDG,PV,oC,true,degrees Celsius,21517,21516,1.000000,1.000000,1,0,,,21517,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170201110124,REAL,WELL-00001,0,T-TPT,PV,oC,true,degrees Celsius,21517,21516,1.000000,1.000000,1188,0,,,21517,0,0,,,false,0,0,0,0,FIRED,distinct_value_count_vs_p05,time_since_last_actual_change=stall 0s vs own p99 5s | distinct_value_count_vs_p05=16 distinct values vs reference p05 493.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,16,0.000762442,0,5,493,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-DHSV,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-M1,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-M2,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-PXO,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-SDV-GL,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-SDV-P,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-W1,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-W2,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,ESTADO-XO,MODE,,false,,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,LABEL_class,MODE,,false,,21410,21409,1.000000,0.831854,1,0,,,17810,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,LABEL_state,MODE,,false,,21410,21409,1.000000,0.831854,1,0,,,17810,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,P-ANULAR,PV,Pa,true,pascals,21410,21409,1.000000,1.000000,3499,0,,,21410,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 3600s vs own p99 1s | distinct_value_count_vs_p05=1 distinct values vs reference p05 39.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,1,39.55,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,P-JUS-CKGL,PV,Pa,true,pascals,21410,21409,1.000000,1.000000,1087,0,,,21410,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 8s vs own p99 21s | distinct_value_count_vs_p05=184 distinct values vs reference p05 183.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,184,52.7214,8,21,183,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,P-MON-CKP,PV,Pa,true,pascals,21410,21409,1.000000,1.000000,16125,0,,,21410,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3338 distinct values vs reference p05 3302.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3338,198974,0,1,3302.95,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,P-PDG,PV,Pa,true,pascals,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,P-TPT,PV,Pa,true,pascals,21410,21409,1.000000,1.000000,11373,0,,,21410,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 677s vs own p99 1s | distinct_value_count_vs_p05=2216 distinct values vs reference p05 1758.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,2216,12275.6,677,1,1758.05,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,QGL,PV,m3/s,true,cubic meters per second,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,T-JUS-CKP,PV,oC,true,degrees Celsius,21410,21409,1.000000,1.000000,16892,0,,,21410,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3419 distinct values vs reference p05 3360.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3419,0.405175,0,1,3360.6,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,T-PDG,PV,oC,true,degrees Celsius,21410,21409,1.000000,1.000000,1,0,,,21410,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170201160311,REAL,WELL-00001,0,T-TPT,PV,oC,true,degrees Celsius,21410,21409,1.000000,1.000000,1768,0,,,21410,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 107s vs own p99 13s | distinct_value_count_vs_p05=798 distinct values vs reference p05 111.5 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,798,0.0234766,107,13,111.55,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-DHSV,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-M1,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-M2,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-PXO,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-SDV-GL,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-SDV-P,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-W1,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-W2,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,ESTADO-XO,MODE,,false,,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,LABEL_class,MODE,,false,,21453,21452,1.000000,0.832191,1,0,,,17853,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,LABEL_state,MODE,,false,,21453,21452,1.000000,0.832191,1,0,,,17853,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,P-ANULAR,PV,Pa,true,pascals,21453,21452,1.000000,1.000000,2184,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=1285 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1285,5819.23,0,1,1,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,P-JUS-CKGL,PV,Pa,true,pascals,21453,21452,1.000000,1.000000,2979,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 21s | distinct_value_count_vs_p05=735 distinct values vs reference p05 183.2 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,735,211.996,0,21,183.15,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,P-MON-CKP,PV,Pa,true,pascals,21453,21452,1.000000,1.000000,15872,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3332 distinct values vs reference p05 3310.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3332,198128,0,1,3310,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,P-PDG,PV,Pa,true,pascals,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,P-TPT,PV,Pa,true,pascals,21453,21452,1.000000,1.000000,11108,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=2375 distinct values vs reference p05 2114.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,2375,17176.1,0,1,2114.95,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,QGL,PV,m3/s,true,cubic meters per second,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,T-JUS-CKP,PV,oC,true,degrees Celsius,21453,21452,1.000000,1.000000,17184,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3450 distinct values vs reference p05 3397.2 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3450,0.457498,0,1,3397.25,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,T-PDG,PV,oC,true,degrees Celsius,21453,21452,1.000000,1.000000,1,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170201210228,REAL,WELL-00001,0,T-TPT,PV,oC,true,degrees Celsius,21453,21452,1.000000,1.000000,786,0,,,21453,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 2s vs own p99 6s | distinct_value_count_vs_p05=452 distinct values vs reference p05 16.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,452,0.0311242,2,6,16.6,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-DHSV,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-M1,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-M2,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-PXO,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-SDV-GL,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-SDV-P,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-W1,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-W2,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,ESTADO-XO,MODE,,false,,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,LABEL_class,MODE,,false,,21378,21377,1.000000,0.831603,1,0,,,17778,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,LABEL_state,MODE,,false,,21378,21377,1.000000,0.831603,1,0,,,17778,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,P-ANULAR,PV,Pa,true,pascals,21378,21377,1.000000,1.000000,6825,0,,,21378,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 1187s vs own p99 1s | distinct_value_count_vs_p05=1011 distinct values vs reference p05 1178.8 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1011,12106.3,1187,1,1178.75,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,P-JUS-CKGL,PV,Pa,true,pascals,21378,21377,1.000000,1.000000,3961,0,,,21378,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 6s | distinct_value_count_vs_p05=1774 distinct values vs reference p05 735.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1774,524.603,0,6,735,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,P-MON-CKP,PV,Pa,true,pascals,21378,21377,1.000000,1.000000,16040,0,,,21378,0,0,,,false,0,0,0,0,FIRED,distinct_value_count_vs_p05,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3284 distinct values vs reference p05 3320.1 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3284,188578,0,1,3320.05,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,P-PDG,PV,Pa,true,pascals,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,P-TPT,PV,Pa,true,pascals,21378,21377,1.000000,1.000000,11600,0,,,21378,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=2125 distinct values vs reference p05 1701.5 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,2125,14156.2,0,1,1701.45,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,QGL,PV,m3/s,true,cubic meters per second,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,T-JUS-CKP,PV,oC,true,degrees Celsius,21378,21377,1.000000,1.000000,17437,0,,,21378,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3422 distinct values vs reference p05 3410.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3422,0.379527,0,1,3410.9,4,,
WELL-00001_20170202020343,REAL,WELL-00001,0,T-PDG,PV,oC,true,degrees Celsius,21378,21377,1.000000,1.000000,1,0,,,21378,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
