variant,instance,well,variable,group,status,n_finite_baseline,baseline_distinct,centre,scale
checked,WELL-00001_20170524070000,WELL-00001,T-TPT,normal,kept,180,163,116.8123,0.0597
checked,WELL-00001_20170524120000,WELL-00001,P-ANULAR,normal,kept,180,64,14882380.0,29577.87
checked,WELL-00001_20170524120000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3040306.75,2198.6958
checked,WELL-00001_20170524120000,WELL-00001,P-MON-CKP,normal,kept,180,180,6117674.5,25719.0328
checked,WELL-00001_20170524120000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170524120000,WELL-00001,P-TPT,normal,kept,180,154,14195707.5,39859.701
checked,WELL-00001_20170524120000,WELL-00001,T-TPT,normal,kept,180,137,116.7558,0.0532
checked,WELL-00001_20170524170000,WELL-00001,P-ANULAR,normal,kept,180,16,14942230.0,11223.282
checked,WELL-00001_20170524170000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3050263.75,2214.2631
checked,WELL-00001_20170524170000,WELL-00001,P-MON-CKP,normal,kept,180,180,6143862.5,23301.6535
checked,WELL-00001_20170524170000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170524170000,WELL-00001,P-TPT,normal,kept,180,143,14219045.0,18639.9885
checked,WELL-00001_20170524170000,WELL-00001,T-TPT,normal,kept,180,138,116.8074,0.0194
checked,WELL-00001_20170524220000,WELL-00001,P-ANULAR,normal,kept,180,58,14842480.0,29577.87
checked,WELL-00001_20170524220000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3056321.75,820.6191
checked,WELL-00001_20170524220000,WELL-00001,P-MON-CKP,normal,kept,180,180,6129246.0,23826.494
checked,WELL-00001_20170524220000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170524220000,WELL-00001,P-TPT,normal,kept,180,151,14212857.5,42561.7395
checked,WELL-00001_20170524220000,WELL-00001,T-TPT,normal,kept,180,80,116.7937,0.0132
checked,WELL-00001_20170525030000,WELL-00001,P-ANULAR,normal,kept,180,65,14942230.0,15797.103
checked,WELL-00001_20170525030000,WELL-00001,P-JUS-CKGL,normal,kept,180,172,3059449.5,271.3158
checked,WELL-00001_20170525030000,WELL-00001,P-MON-CKP,normal,kept,180,180,6102827.0,32501.1865
checked,WELL-00001_20170525030000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170525030000,WELL-00001,P-TPT,normal,kept,180,153,14174927.5,75060.3315
checked,WELL-00001_20170525030000,WELL-00001,T-TPT,normal,kept,180,148,116.7247,0.1023
checked,WELL-00001_20170525080000,WELL-00001,P-ANULAR,normal,kept,180,56,14962037.5,211.2705
checked,WELL-00001_20170525080000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3057905.0,402.5259
checked,WELL-00001_20170525080000,WELL-00001,P-MON-CKP,normal,kept,180,179,6095550.25,35569.4273
checked,WELL-00001_20170525080000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170525080000,WELL-00001,P-TPT,normal,kept,180,135,14205250.0,79363.578
checked,WELL-00001_20170525080000,WELL-00001,T-TPT,normal,kept,180,109,116.7937,0.0602
checked,WELL-00001_20170525130000,WELL-00001,P-ANULAR,normal,kept,180,62,14962180.0,6764.3625
checked,WELL-00001_20170525130000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3053600.25,1620.8524
checked,WELL-00001_20170525130000,WELL-00001,P-MON-CKP,normal,kept,180,179,6123411.25,29913.6789
checked,WELL-00001_20170525130000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170525130000,WELL-00001,P-TPT,normal,kept,180,115,14244000.0,52117.0965
checked,WELL-00001_20170525130000,WELL-00001,T-TPT,normal,kept,180,177,116.7954,0.0575
checked,WELL-00001_20170525180000,WELL-00001,P-ANULAR,normal,kept,180,118,14895355.0,19129.2465
checked,WELL-00001_20170525180000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3046313.25,1574.8918
checked,WELL-00001_20170525180000,WELL-00001,P-MON-CKP,normal,kept,180,180,6119156.5,28478.8927
checked,WELL-00001_20170525180000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170525180000,WELL-00001,P-TPT,normal,kept,180,153,14228450.0,65679.18
checked,WELL-00001_20170525180000,WELL-00001,T-TPT,normal,kept,180,152,116.7937,0.0826
checked,WELL-00001_20170525230000,WELL-00001,P-ANULAR,normal,kept,180,71,14947700.0,67265.562
checked,WELL-00001_20170525230000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3041425.5,1005.5734
checked,WELL-00001_20170525230000,WELL-00001,P-MON-CKP,normal,kept,180,179,6094479.75,42197.0199
checked,WELL-00001_20170525230000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170525230000,WELL-00001,P-TPT,normal,kept,180,171,14218235.0,84296.9295
checked,WELL-00001_20170525230000,WELL-00001,T-TPT,normal,kept,180,157,116.761,0.1065
checked,WELL-00001_20170526040000,WELL-00001,P-ANULAR,normal,dropped: zero scale,180,42,14942230.0,0.0
checked,WELL-00001_20170526040000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3037628.0,402.5259
checked,WELL-00001_20170526040000,WELL-00001,P-MON-CKP,normal,kept,180,179,6089887.25,36493.087
checked,WELL-00001_20170526040000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170526040000,WELL-00001,P-TPT,normal,kept,180,152,14199265.0,54392.8875
checked,WELL-00001_20170526040000,WELL-00001,T-TPT,normal,kept,180,141,116.7805,0.054
checked,WELL-00001_20170526090000,WELL-00001,P-ANULAR,normal,kept,180,52,14822530.0,11052.783
checked,WELL-00001_20170526090000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3035818.0,402.5259
checked,WELL-00001_20170526090000,WELL-00001,P-MON-CKP,normal,kept,180,179,6118585.75,31735.7943
checked,WELL-00001_20170526090000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170526090000,WELL-00001,P-TPT,normal,kept,180,153,14214640.0,57706.4985
checked,WELL-00001_20170526090000,WELL-00001,T-TPT,normal,kept,180,148,116.7483,0.0834
checked,WELL-00001_20170526140000,WELL-00001,P-ANULAR,normal,kept,180,76,14852042.5,73333.1025
checked,WELL-00001_20170526140000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3032140.25,1023.3646
checked,WELL-00001_20170526140000,WELL-00001,P-MON-CKP,normal,kept,180,180,6064755.0,57802.1262
checked,WELL-00001_20170526140000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170526140000,WELL-00001,P-TPT,normal,kept,180,152,14175005.0,94878.987
checked,WELL-00001_20170526140000,WELL-00001,T-TPT,normal,kept,180,138,116.741,0.0781
checked,WELL-00001_20170526190000,WELL-00001,P-ANULAR,normal,kept,180,102,14777187.5,8083.8765
checked,WELL-00001_20170526190000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3027101.5,1784.6798
checked,WELL-00001_20170526190000,WELL-00001,P-MON-CKP,normal,kept,180,179,6097917.25,25013.3152
checked,WELL-00001_20170526190000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170526190000,WELL-00001,P-TPT,normal,kept,180,140,14210520.0,35582.4
checked,WELL-00001_20170526190000,WELL-00001,T-TPT,normal,kept,180,127,116.5984,0.0518
checked,WELL-00001_20170527000000,WELL-00001,P-ANULAR,normal,kept,180,33,14822530.0,770.952
checked,WELL-00001_20170527000000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3018011.75,2021.5251
checked,WELL-00001_20170527000000,WELL-00001,P-MON-CKP,normal,kept,180,180,6081648.5,32742.109
checked,WELL-00001_20170527000000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170527000000,WELL-00001,P-TPT,normal,kept,180,133,14189450.0,28161.987
checked,WELL-00001_20170527000000,WELL-00001,T-TPT,normal,kept,180,171,116.5811,0.0249
checked,WELL-00001_20170527050000,WELL-00001,P-ANULAR,normal,kept,180,61,14902330.0,29577.87
checked,WELL-00001_20170527050000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3012126.25,611.9431
checked,WELL-00001_20170527050000,WELL-00001,P-MON-CKP,normal,kept,180,180,6075870.5,25616.7334
checked,WELL-00001_20170527050000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170527050000,WELL-00001,P-TPT,normal,kept,180,144,14187360.0,63744.387
checked,WELL-00001_20170527050000,WELL-00001,T-TPT,normal,kept,180,176,116.5873,0.0881
checked,WELL-00001_20170527100000,WELL-00001,P-ANULAR,normal,kept,180,13,14957875.0,6382.593
checked,WELL-00001_20170527100000,WELL-00001,P-JUS-CKGL,normal,kept,180,177,3009755.75,428.4714
checked,WELL-00001_20170527100000,WELL-00001,P-MON-CKP,normal,kept,180,180,6089710.25,44780.4504
checked,WELL-00001_20170527100000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170527100000,WELL-00001,P-TPT,normal,kept,180,161,14210682.5,86113.1145
checked,WELL-00001_20170527100000,WELL-00001,T-TPT,normal,kept,180,133,116.6401,0.1671
checked,WELL-00001_20170527150000,WELL-00001,P-ANULAR,normal,dropped: zero scale,180,1,14962180.0,0.0
checked,WELL-00001_20170527150000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3015125.5,1424.0373
checked,WELL-00001_20170527150000,WELL-00001,P-MON-CKP,normal,kept,180,180,6087489.75,27891.7831
checked,WELL-00001_20170527150000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170527150000,WELL-00001,P-TPT,normal,kept,180,139,14186632.5,30056.0085
checked,WELL-00001_20170527150000,WELL-00001,T-TPT,normal,kept,180,136,116.7079,0.0693
checked,WELL-00001_20170527200000,WELL-00001,P-ANULAR,normal,dropped: zero scale,180,43,14942230.0,0.0
checked,WELL-00001_20170527200000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3018359.5,604.9008
checked,WELL-00001_20170527200000,WELL-00001,P-MON-CKP,normal,kept,180,180,6105827.5,24380.6157
checked,WELL-00001_20170527200000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170527200000,WELL-00001,P-TPT,normal,kept,180,107,14200145.0,23714.187
checked,WELL-00001_20170527200000,WELL-00001,T-TPT,normal,kept,180,152,116.6845,0.0563
checked,WELL-00001_20170528010000,WELL-00001,P-ANULAR,normal,dropped: zero scale,180,1,14942230.0,0.0
checked,WELL-00001_20170528010000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3015638.5,604.9008
checked,WELL-00001_20170528010000,WELL-00001,P-MON-CKP,normal,kept,180,179,6098419.0,18187.4248
checked,WELL-00001_20170528010000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170528010000,WELL-00001,P-TPT,normal,kept,180,104,14192667.5,15511.7025
checked,WELL-00001_20170528010000,WELL-00001,T-TPT,normal,kept,180,159,116.6442,0.0511
checked,WELL-00001_20170528060000,WELL-00001,P-ANULAR,normal,dropped: zero scale,180,36,14942230.0,0.0
checked,WELL-00001_20170528060000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3010202.5,1407.7287
checked,WELL-00001_20170528060000,WELL-00001,P-MON-CKP,normal,kept,180,180,6095630.25,24608.1948
checked,WELL-00001_20170528060000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170528060000,WELL-00001,P-TPT,normal,kept,180,113,14192482.5,41931.6345
checked,WELL-00001_20170528060000,WELL-00001,T-TPT,normal,kept,180,144,116.5708,0.0443
checked,WELL-00001_20170528110000,WELL-00001,P-ANULAR,normal,dropped: zero scale,180,46,15002080.0,0.0
checked,WELL-00001_20170528110000,WELL-00001,P-JUS-CKGL,normal,kept,180,179,3005258.0,312.4579
checked,WELL-00001_20170528110000,WELL-00001,P-MON-CKP,normal,kept,180,178,6095617.75,32395.1806
checked,WELL-00001_20170528110000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170528110000,WELL-00001,P-TPT,normal,kept,180,152,14212442.5,62232.135
checked,WELL-00001_20170528110000,WELL-00001,T-TPT,normal,kept,180,143,116.7383,0.0728
checked,WELL-00001_20170528160000,WELL-00001,P-ANULAR,normal,kept,180,13,14982130.0,29577.87
checked,WELL-00001_20170528160000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3006921.0,402.5259
checked,WELL-00001_20170528160000,WELL-00001,P-MON-CKP,normal,kept,180,178,6092343.75,23531.4565
checked,WELL-00001_20170528160000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170528160000,WELL-00001,P-TPT,normal,kept,180,138,14187585.0,17624.4075
checked,WELL-00001_20170528160000,WELL-00001,T-TPT,normal,kept,180,121,116.7593,0.0184
checked,WELL-00001_20170528210000,WELL-00001,P-ANULAR,normal,kept,180,43,14862430.0,29577.87
checked,WELL-00001_20170528210000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3004734.0,1206.4657
checked,WELL-00001_20170528210000,WELL-00001,P-MON-CKP,normal,kept,180,180,6100062.0,21715.2715
checked,WELL-00001_20170528210000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170528210000,WELL-00001,P-TPT,normal,kept,180,100,14199160.0,22253.826
checked,WELL-00001_20170528210000,WELL-00001,T-TPT,normal,kept,180,122,116.7546,0.0377
checked,WELL-00001_20170626090246,WELL-00001,P-ANULAR,normal,dropped: zero scale,180,10,14942230.0,0.0
checked,WELL-00001_20170626090246,WELL-00001,P-JUS-CKGL,normal,dropped: zero scale,180,12,3304309.0,0.0
checked,WELL-00001_20170626090246,WELL-00001,P-MON-CKP,normal,kept,180,180,6002894.5,37364.1145
checked,WELL-00001_20170626090246,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170626090246,WELL-00001,P-TPT,normal,kept,180,170,14132292.5,231630.3045
checked,WELL-00001_20170626090246,WELL-00001,T-TPT,normal,kept,180,159,116.7913,0.3299
checked,WELL-00001_20170626140123,WELL-00001,P-ANULAR,normal,kept,180,53,15022030.0,49804.2405
checked,WELL-00001_20170626140123,WELL-00001,P-JUS-CKGL,normal,dropped: zero scale,180,1,3304309.0,0.0
checked,WELL-00001_20170626140123,WELL-00001,P-MON-CKP,normal,kept,180,179,6024154.0,41893.4575
checked,WELL-00001_20170626140123,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170626140123,WELL-00001,P-TPT,normal,kept,180,158,14123092.5,171336.669
checked,WELL-00001_20170626140123,WELL-00001,T-TPT,normal,kept,180,170,116.7891,0.2132
checked,WELL-00001_20170626190135,WELL-00001,P-ANULAR,normal,dropped: zero scale,180,57,15022030.0,0.0
checked,WELL-00001_20170626190135,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3299495.75,1608.2503
checked,WELL-00001_20170626190135,WELL-00001,P-MON-CKP,normal,kept,180,179,6039097.0,89592.0354
checked,WELL-00001_20170626190135,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00001_20170626190135,WELL-00001,P-TPT,normal,kept,180,171,14118800.0,179594.751
checked,WELL-00001_20170626190135,WELL-00001,T-TPT,normal,kept,180,167,116.9164,0.2083
checked,WELL-00001_20170627000333,WELL-00001,P-ANULAR,normal,kept,180,88,14962180.0,29577.87
checked,WELL-00001_20170627000333,WELL-00001,P-JUS-CKGL,normal,kept,180,180,3291294.0,3366.9846
checked,WELL-00001_20170627000333,WELL-00001,P-MON-CKP,normal,kept,180,180,6023368.25,24855.4183
checked,WELL-00001_20170627000333,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170627000333,WELL-00001,P-TPT,normal,kept,180,151,14101317.5,83726.1285
checked,WELL-00001_20170627000333,WELL-00001,T-TPT,normal,kept,180,141,116.8718,0.0942
checked,WELL-00001_20170823040000,WELL-00001,P-ANULAR,normal,kept,180,83,11408015.0,18769.716
checked,WELL-00001_20170823040000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,-142912.8,310.3082
checked,WELL-00001_20170823040000,WELL-00001,P-MON-CKP,normal,kept,180,180,1501514.5,97605.859
checked,WELL-00001_20170823040000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170823040000,WELL-00001,P-TPT,normal,kept,180,152,9694333.75,17222.9935
checked,WELL-00001_20170823040000,WELL-00001,T-TPT,normal,dropped: zero scale,180,1,118.4733,0.0
checked,WELL-00001_20170823140000,WELL-00001,P-ANULAR,normal,kept,180,127,11320040.0,8999.382
checked,WELL-00001_20170823140000,WELL-00001,P-JUS-CKGL,normal,dropped: zero scale,180,21,-140331.8,0.0
checked,WELL-00001_20170823140000,WELL-00001,P-MON-CKP,normal,kept,180,180,1496335.25,88905.9622
checked,WELL-00001_20170823140000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170823140000,WELL-00001,P-TPT,normal,kept,180,146,9675544.0,15149.9481
checked,WELL-00001_20170823140000,WELL-00001,T-TPT,normal,dropped: zero scale,180,1,118.4733,0.0
checked,WELL-00001_20170823190000,WELL-00001,P-ANULAR,normal,kept,180,84,11251560.0,27239.0685
checked,WELL-00001_20170823190000,WELL-00001,P-JUS-CKGL,normal,dropped: zero scale,180,1,-140331.8,0.0
checked,WELL-00001_20170823190000,WELL-00001,P-MON-CKP,normal,kept,180,180,1499366.25,94362.6715
checked,WELL-00001_20170823190000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170823190000,WELL-00001,P-TPT,normal,kept,180,105,9675544.0,6857.7663
checked,WELL-00001_20170823190000,WELL-00001,T-TPT,normal,kept,180,148,118.4847,0.0055
checked,WELL-00001_20170824000000,WELL-00001,P-ANULAR,normal,kept,180,69,11291460.0,22450.2705
checked,WELL-00001_20170824000000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,-141486.65,403.8602
checked,WELL-00001_20170824000000,WELL-00001,P-MON-CKP,normal,kept,180,180,1514931.75,121737.3979
checked,WELL-00001_20170824000000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170824000000,WELL-00001,P-TPT,normal,kept,180,105,9675544.0,5454.4854
checked,WELL-00001_20170824000000,WELL-00001,T-TPT,normal,kept,180,107,118.5087,0.0034
checked,WELL-00001_20170824050000,WELL-00001,P-ANULAR,normal,kept,180,100,11381757.5,43592.1465
checked,WELL-00001_20170824050000,WELL-00001,P-JUS-CKGL,normal,dropped: zero scale,180,78,-143225.3,0.0
checked,WELL-00001_20170824050000,WELL-00001,P-MON-CKP,normal,kept,180,180,1530941.0,89646.5209
checked,WELL-00001_20170824050000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170824050000,WELL-00001,P-TPT,normal,kept,180,114,9675544.0,23418.7789
checked,WELL-00001_20170824050000,WELL-00001,T-TPT,normal,kept,180,151,118.4912,0.0054
checked,WELL-00001_20170824100000,WELL-00001,P-ANULAR,normal,kept,180,89,11323192.5,19544.3745
checked,WELL-00001_20170824100000,WELL-00001,P-JUS-CKGL,normal,dropped: zero scale,180,1,-143225.3,0.0
checked,WELL-00001_20170824100000,WELL-00001,P-MON-CKP,normal,kept,180,180,1548966.75,83242.0596
checked,WELL-00001_20170824100000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170824100000,WELL-00001,P-TPT,normal,kept,180,80,9695493.0,3685.3729
checked,WELL-00001_20170824100000,WELL-00001,T-TPT,normal,kept,180,176,118.4931,0.0163
checked,WELL-00001_20170824150000,WELL-00001,P-ANULAR,normal,kept,180,72,11309980.0,57035.622
checked,WELL-00001_20170824150000,WELL-00001,P-JUS-CKGL,normal,dropped: zero scale,180,1,-143225.3,0.0
checked,WELL-00001_20170824150000,WELL-00001,P-MON-CKP,normal,kept,180,179,1483731.25,89663.9415
checked,WELL-00001_20170824150000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170824150000,WELL-00001,P-TPT,normal,kept,180,131,9659364.0,7597.213
checked,WELL-00001_20170824150000,WELL-00001,T-TPT,normal,kept,180,180,118.5663,0.0162
checked,WELL-00001_20170824200000,WELL-00001,P-ANULAR,normal,kept,180,87,11569565.0,24677.877
checked,WELL-00001_20170824200000,WELL-00001,P-JUS-CKGL,normal,dropped: zero scale,180,55,-143225.3,0.0
checked,WELL-00001_20170824200000,WELL-00001,P-MON-CKP,normal,kept,180,180,1470475.0,86944.8531
checked,WELL-00001_20170824200000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170824200000,WELL-00001,P-TPT,normal,kept,180,152,9649041.75,9714.3659
checked,WELL-00001_20170824200000,WELL-00001,T-TPT,normal,kept,180,180,118.5575,0.011
checked,WELL-00001_20170825010000,WELL-00001,P-ANULAR,normal,kept,180,80,11670500.0,29577.87
checked,WELL-00001_20170825010000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,-139984.975,817.9875
checked,WELL-00001_20170825010000,WELL-00001,P-MON-CKP,normal,kept,180,180,1482783.0,95168.094
checked,WELL-00001_20170825010000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170825010000,WELL-00001,P-TPT,normal,kept,180,160,9666609.75,12091.7149
checked,WELL-00001_20170825010000,WELL-00001,T-TPT,normal,kept,180,160,118.5102,0.0062
checked,WELL-00001_20170825060000,WELL-00001,P-ANULAR,normal,kept,180,114,11550800.0,29577.87
checked,WELL-00001_20170825060000,WELL-00001,P-JUS-CKGL,normal,kept,180,180,-139387.6,1409.063
checked,WELL-00001_20170825060000,WELL-00001,P-MON-CKP,normal,kept,180,180,1483838.5,94125.4555
checked,WELL-00001_20170825060000,WELL-00001,P-PDG,normal,dropped: zero scale,180,1,-6887865.0,0.0
checked,WELL-00001_20170825060000,WELL-00001,P-TPT,normal,kept,180,174,9658030.0,15185.9011
