variant,detector,instance,well,folder_label,group,n_windows,n_stream,n_scored,n_refused,n_inf_windows,threshold,first_fault_position,n_pre,n_pre_fired,detected,delay_windows,refusal
checked,clock,WELL-00002_20170613010022,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170613060011,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170613110000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170613160000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170613210000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170614020000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170614070057,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170614120000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170614170000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170614220200,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170615030032,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170615080400,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170615130021,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170615180127,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170615230149,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170616040043,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170616090516,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170616140211,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170616190349,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170617000127,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170617050043,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170617100221,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170617150149,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170618010105,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170618060105,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170618110600,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170618160211,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170618210043,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170619020032,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170619070054,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170619120021,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170619170149,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170619220043,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170620030505,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170620080254,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170620130116,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170621020054,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170621070422,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170621120116,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170621170032,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170621220054,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170622030105,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170622080043,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170622130127,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170622180316,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170622230305,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170623040021,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170623090032,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170623140127,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170623190211,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170624000032,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170624050127,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170624100021,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170624150054,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170624200211,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170625010200,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170625060243,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170625110032,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170625160232,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170625210127,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170626020043,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170626070149,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170626120032,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170626170138,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170626220316,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170804200000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170805010000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170805060000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170805110000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170805160000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170805210000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170806020000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170806070000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170806120000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170806170000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170806220000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170807030000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170807080000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170807130000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170807180000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170807230000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170808040000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170808090000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170808140000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170808190026,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170809000000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170809050000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170809100000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170809150026,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170809200000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170810010026,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170810060000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170810110000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170810160000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170810210000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170811020000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170811070000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170811120000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170811170000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170811220000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170812030000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170812080000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170812130000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170812180000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170812230000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170813040000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170813090000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00002_20170813140000,WELL-00002,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170514000000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170514050000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170514100000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170514150000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170807090000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170812010116,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170812060038,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170812110000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170812160025,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170812210116,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170813020000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170813070105,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170813120131,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170813170118,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170820220053,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170821030114,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170821080300,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170821130207,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170914100000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170914150000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170914200000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170915010000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170915060000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170915110000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170915160000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00003_20170915210000,WELL-00003,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170331050014,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170331100000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170331150000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170331200112,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170401010000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170401060000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170401110141,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170401160000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170401210156,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170402020029,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170402070043,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170402120029,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170402170043,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170402220127,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170403030000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170403080000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170403130000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170403180000,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00005_20170403230043,WELL-00005,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170206210031,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170207020135,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170207070124,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170207120228,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170207170042,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170207220207,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170208030124,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170208080053,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170208130146,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170208180207,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170208230114,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170209040042,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170209090207,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170209140146,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170209190114,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170210000135,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170221230000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170222040000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170222090000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170222140000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170222190000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170223000000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170223050000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170223100000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170223150000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170223200000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170224010000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170224060000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170224110025,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170224160000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170505200021,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170506010103,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170506060114,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170506110042,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170506160053,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170506210103,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170507020249,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170507070124,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170507120135,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170507170103,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170507220053,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170508030021,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170508080031,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170508130053,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170508180053,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170508230053,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170509040031,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170509090135,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170509140042,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170509190135,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170815050000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170815100000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170815150000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170815200000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170816010000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170816060000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170816110000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170816160000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170816210000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170817020000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170817070000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170817120000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170817170000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170817220000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170818030000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170818080000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170818130000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170818180000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170818230000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170819040000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170819090000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170819140000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170819190000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170820000000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170820050000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170820100000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170820150000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170820200000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170821010000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170821060000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170821110000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170821160000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170821210000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170822020000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170822170000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170822220000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170823030000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170823080000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170823130000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170823180000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
checked,clock,WELL-00006_20170823230000,WELL-00006,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
