window_key,experiment,folder,window_index,role,window_start,window_end,n_rows,n_anomaly_rows,label,label_majority,changepoint_in_window,group
valve1__9:3,valve1__9,valve1,3,stream,2020-03-09T13:17:38+00:00,2020-03-09T13:18:38+00:00,58,0,0,0,False,labelled
valve1__9:4,valve1__9,valve1,4,stream,2020-03-09T13:18:38+00:00,2020-03-09T13:19:38+00:00,57,0,0,0,False,labelled
valve1__9:5,valve1__9,valve1,5,stream,2020-03-09T13:19:38+00:00,2020-03-09T13:20:38+00:00,57,0,0,0,False,labelled
valve1__9:6,valve1__9,valve1,6,stream,2020-03-09T13:20:38+00:00,2020-03-09T13:21:38+00:00,58,0,0,0,False,labelled
valve1__9:7,valve1__9,valve1,7,stream,2020-03-09T13:21:38+00:00,2020-03-09T13:22:38+00:00,57,0,0,0,False,labelled
valve1__9:8,valve1__9,valve1,8,stream,2020-03-09T13:22:38+00:00,2020-03-09T13:23:38+00:00,57,0,0,0,False,labelled
valve1__9:9,valve1__9,valve1,9,stream,2020-03-09T13:23:38+00:00,2020-03-09T13:24:38+00:00,58,0,0,0,False,labelled
valve1__9:10,valve1__9,valve1,10,stream,2020-03-09T13:24:38+00:00,2020-03-09T13:25:38+00:00,57,57,1,1,True,labelled
valve1__9:11,valve1__9,valve1,11,stream,2020-03-09T13:25:38+00:00,2020-03-09T13:26:38+00:00,57,57,1,1,True,labelled
valve1__9:12,valve1__9,valve1,12,stream,2020-03-09T13:26:38+00:00,2020-03-09T13:27:38+00:00,58,58,1,1,False,labelled
valve1__9:13,valve1__9,valve1,13,stream,2020-03-09T13:27:38+00:00,2020-03-09T13:28:38+00:00,57,57,1,1,False,labelled
valve1__9:14,valve1__9,valve1,14,stream,2020-03-09T13:28:38+00:00,2020-03-09T13:29:38+00:00,57,57,1,1,False,labelled
valve1__9:15,valve1__9,valve1,15,stream,2020-03-09T13:29:38+00:00,2020-03-09T13:30:38+00:00,57,57,1,1,False,labelled
valve1__9:16,valve1__9,valve1,16,stream,2020-03-09T13:30:38+00:00,2020-03-09T13:31:38+00:00,58,58,1,1,True,labelled
valve1__9:17,valve1__9,valve1,17,stream,2020-03-09T13:31:38+00:00,2020-03-09T13:32:38+00:00,57,1,1,0,True,labelled
valve1__9:18,valve1__9,valve1,18,stream,2020-03-09T13:32:38+00:00,2020-03-09T13:33:38+00:00,57,0,0,0,False,labelled
valve1__9:19,valve1__9,valve1,19,stream,2020-03-09T13:33:38+00:00,2020-03-09T13:34:38+00:00,58,0,0,0,False,labelled
valve1__9:20,valve1__9,valve1,20,stream,2020-03-09T13:34:38+00:00,2020-03-09T13:35:38+00:00,1,0,0,0,False,labelled
valve2__0:0,valve2__0,valve2,0,baseline,2020-03-09T15:56:30+00:00,2020-03-09T15:57:30+00:00,56,0,0,0,False,labelled
valve2__0:1,valve2__0,valve2,1,baseline,2020-03-09T15:57:30+00:00,2020-03-09T15:58:30+00:00,57,0,0,0,False,labelled
valve2__0:2,valve2__0,valve2,2,baseline,2020-03-09T15:58:30+00:00,2020-03-09T15:59:30+00:00,56,0,0,0,False,labelled
valve2__0:3,valve2__0,valve2,3,stream,2020-03-09T15:59:30+00:00,2020-03-09T16:00:30+00:00,56,0,0,0,False,labelled
valve2__0:4,valve2__0,valve2,4,stream,2020-03-09T16:00:30+00:00,2020-03-09T16:01:30+00:00,56,0,0,0,False,labelled
valve2__0:5,valve2__0,valve2,5,stream,2020-03-09T16:01:30+00:00,2020-03-09T16:02:30+00:00,57,0,0,0,False,labelled
valve2__0:6,valve2__0,valve2,6,stream,2020-03-09T16:02:30+00:00,2020-03-09T16:03:30+00:00,55,0,0,0,False,labelled
valve2__0:7,valve2__0,valve2,7,stream,2020-03-09T16:03:30+00:00,2020-03-09T16:04:30+00:00,57,0,0,0,False,labelled
valve2__0:8,valve2__0,valve2,8,stream,2020-03-09T16:04:30+00:00,2020-03-09T16:05:30+00:00,56,0,0,0,False,labelled
valve2__0:9,valve2__0,valve2,9,stream,2020-03-09T16:05:30+00:00,2020-03-09T16:06:30+00:00,56,0,0,0,False,labelled
valve2__0:10,valve2__0,valve2,10,stream,2020-03-09T16:06:30+00:00,2020-03-09T16:07:30+00:00,56,56,1,1,True,labelled
valve2__0:11,valve2__0,valve2,11,stream,2020-03-09T16:07:30+00:00,2020-03-09T16:08:30+00:00,56,56,1,1,True,labelled
valve2__0:12,valve2__0,valve2,12,stream,2020-03-09T16:08:30+00:00,2020-03-09T16:09:30+00:00,56,56,1,1,False,labelled
valve2__0:13,valve2__0,valve2,13,stream,2020-03-09T16:09:30+00:00,2020-03-09T16:10:30+00:00,57,57,1,1,False,labelled
valve2__0:14,valve2__0,valve2,14,stream,2020-03-09T16:10:30+00:00,2020-03-09T16:11:30+00:00,56,56,1,1,False,labelled
valve2__0:15,valve2__0,valve2,15,stream,2020-03-09T16:11:30+00:00,2020-03-09T16:12:30+00:00,57,57,1,1,False,labelled
valve2__0:16,valve2__0,valve2,16,stream,2020-03-09T16:12:30+00:00,2020-03-09T16:13:30+00:00,56,56,1,1,True,labelled
valve2__0:17,valve2__0,valve2,17,stream,2020-03-09T16:13:30+00:00,2020-03-09T16:14:30+00:00,57,0,0,0,True,labelled
valve2__0:18,valve2__0,valve2,18,stream,2020-03-09T16:14:30+00:00,2020-03-09T16:15:30+00:00,56,0,0,0,False,labelled
valve2__0:19,valve2__0,valve2,19,stream,2020-03-09T16:15:30+00:00,2020-03-09T16:16:30+00:00,56,0,0,0,False,labelled
valve2__1:0,valve2__1,valve2,0,baseline,2020-03-09T16:16:30+00:00,2020-03-09T16:17:30+00:00,56,0,0,0,False,labelled
valve2__1:1,valve2__1,valve2,1,baseline,2020-03-09T16:17:30+00:00,2020-03-09T16:18:30+00:00,57,0,0,0,False,labelled
valve2__1:2,valve2__1,valve2,2,baseline,2020-03-09T16:18:30+00:00,2020-03-09T16:19:30+00:00,55,0,0,0,False,labelled
valve2__1:3,valve2__1,valve2,3,stream,2020-03-09T16:19:30+00:00,2020-03-09T16:20:30+00:00,56,0,0,0,False,labelled
valve2__1:4,valve2__1,valve2,4,stream,2020-03-09T16:20:30+00:00,2020-03-09T16:21:30+00:00,56,0,0,0,False,labelled
valve2__1:5,valve2__1,valve2,5,stream,2020-03-09T16:21:30+00:00,2020-03-09T16:22:30+00:00,56,0,0,0,False,labelled
valve2__1:6,valve2__1,valve2,6,stream,2020-03-09T16:22:30+00:00,2020-03-09T16:23:30+00:00,56,0,0,0,False,labelled
valve2__1:7,valve2__1,valve2,7,stream,2020-03-09T16:23:30+00:00,2020-03-09T16:24:30+00:00,56,0,0,0,False,labelled
valve2__1:8,valve2__1,valve2,8,stream,2020-03-09T16:24:30+00:00,2020-03-09T16:25:30+00:00,55,0,0,0,False,labelled
valve2__1:9,valve2__1,valve2,9,stream,2020-03-09T16:25:30+00:00,2020-03-09T16:26:30+00:00,57,0,0,0,False,labelled
valve2__1:10,valve2__1,valve2,10,stream,2020-03-09T16:26:30+00:00,2020-03-09T16:27:30+00:00,56,56,1,1,True,labelled
valve2__1:11,valve2__1,valve2,11,stream,2020-03-09T16:27:30+00:00,2020-03-09T16:28:30+00:00,56,56,1,1,True,labelled
valve2__1:12,valve2__1,valve2,12,stream,2020-03-09T16:28:30+00:00,2020-03-09T16:29:30+00:00,56,56,1,1,False,labelled
valve2__1:13,valve2__1,valve2,13,stream,2020-03-09T16:29:30+00:00,2020-03-09T16:30:30+00:00,56,56,1,1,False,labelled
valve2__1:14,valve2__1,valve2,14,stream,2020-03-09T16:30:30+00:00,2020-03-09T16:31:30+00:00,54,54,1,1,False,labelled
valve2__1:15,valve2__1,valve2,15,stream,2020-03-09T16:31:30+00:00,2020-03-09T16:32:30+00:00,0,0,0,0,False,labelled
valve2__1:16,valve2__1,valve2,16,stream,2020-03-09T16:32:30+00:00,2020-03-09T16:33:30+00:00,55,55,1,1,True,labelled
valve2__1:17,valve2__1,valve2,17,stream,2020-03-09T16:33:30+00:00,2020-03-09T16:34:30+00:00,56,0,0,0,True,labelled
valve2__1:18,valve2__1,valve2,18,stream,2020-03-09T16:34:30+00:00,2020-03-09T16:35:30+00:00,56,0,0,0,False,labelled
valve2__1:19,valve2__1,valve2,19,stream,2020-03-09T16:35:30+00:00,2020-03-09T16:36:30+00:00,57,0,0,0,False,labelled
valve2__1:20,valve2__1,valve2,20,stream,2020-03-09T16:36:30+00:00,2020-03-09T16:37:30+00:00,1,0,0,0,False,labelled
valve2__2:0,valve2__2,valve2,0,baseline,2020-03-09T16:36:31+00:00,2020-03-09T16:37:31+00:00,56,0,0,0,False,labelled
valve2__2:1,valve2__2,valve2,1,baseline,2020-03-09T16:37:31+00:00,2020-03-09T16:38:31+00:00,57,0,0,0,False,labelled
valve2__2:2,valve2__2,valve2,2,baseline,2020-03-09T16:38:31+00:00,2020-03-09T16:39:31+00:00,56,0,0,0,False,labelled
valve2__2:3,valve2__2,valve2,3,stream,2020-03-09T16:39:31+00:00,2020-03-09T16:40:31+00:00,56,0,0,0,False,labelled
valve2__2:4,valve2__2,valve2,4,stream,2020-03-09T16:40:31+00:00,2020-03-09T16:41:31+00:00,57,0,0,0,False,labelled
valve2__2:5,valve2__2,valve2,5,stream,2020-03-09T16:41:31+00:00,2020-03-09T16:42:31+00:00,57,0,0,0,False,labelled
valve2__2:6,valve2__2,valve2,6,stream,2020-03-09T16:42:31+00:00,2020-03-09T16:43:31+00:00,56,0,0,0,False,labelled
valve2__2:7,valve2__2,valve2,7,stream,2020-03-09T16:43:31+00:00,2020-03-09T16:44:31+00:00,57,0,0,0,False,labelled
valve2__2:8,valve2__2,valve2,8,stream,2020-03-09T16:44:31+00:00,2020-03-09T16:45:31+00:00,56,0,0,0,False,labelled
valve2__2:9,valve2__2,valve2,9,stream,2020-03-09T16:45:31+00:00,2020-03-09T16:46:31+00:00,57,0,0,0,False,labelled
valve2__2:10,valve2__2,valve2,10,stream,2020-03-09T16:46:31+00:00,2020-03-09T16:47:31+00:00,56,56,1,1,True,labelled
valve2__2:11,valve2__2,valve2,11,stream,2020-03-09T16:47:31+00:00,2020-03-09T16:48:31+00:00,57,57,1,1,True,labelled
valve2__2:12,valve2__2,valve2,12,stream,2020-03-09T16:48:31+00:00,2020-03-09T16:49:31+00:00,56,56,1,1,False,labelled
valve2__2:13,valve2__2,valve2,13,stream,2020-03-09T16:49:31+00:00,2020-03-09T16:50:31+00:00,57,57,1,1,False,labelled
valve2__2:14,valve2__2,valve2,14,stream,2020-03-09T16:50:31+00:00,2020-03-09T16:51:31+00:00,56,56,1,1,False,labelled
valve2__2:15,valve2__2,valve2,15,stream,2020-03-09T16:51:31+00:00,2020-03-09T16:52:31+00:00,57,57,1,1,False,labelled
valve2__2:16,valve2__2,valve2,16,stream,2020-03-09T16:52:31+00:00,2020-03-09T16:53:31+00:00,56,56,1,1,True,labelled
valve2__2:17,valve2__2,valve2,17,stream,2020-03-09T16:53:31+00:00,2020-03-09T16:54:31+00:00,57,0,0,0,True,labelled
valve2__2:18,valve2__2,valve2,18,stream,2020-03-09T16:54:31+00:00,2020-03-09T16:55:31+00:00,56,0,0,0,False,labelled
valve2__2:19,valve2__2,valve2,19,stream,2020-03-09T16:55:31+00:00,2020-03-09T16:56:31+00:00,56,0,0,0,False,labelled
valve2__3:0,valve2__3,valve2,0,baseline,2020-03-09T16:56:31+00:00,2020-03-09T16:57:31+00:00,57,0,0,0,False,labelled
valve2__3:1,valve2__3,valve2,1,baseline,2020-03-09T16:57:31+00:00,2020-03-09T16:58:31+00:00,56,0,0,0,False,labelled
valve2__3:2,valve2__3,valve2,2,baseline,2020-03-09T16:58:31+00:00,2020-03-09T16:59:31+00:00,56,0,0,0,False,labelled
valve2__3:3,valve2__3,valve2,3,stream,2020-03-09T16:59:31+00:00,2020-03-09T17:00:31+00:00,57,0,0,0,False,labelled
valve2__3:4,valve2__3,valve2,4,stream,2020-03-09T17:00:31+00:00,2020-03-09T17:01:31+00:00,56,0,0,0,False,labelled
valve2__3:5,valve2__3,valve2,5,stream,2020-03-09T17:01:31+00:00,2020-03-09T17:02:31+00:00,57,0,0,0,False,labelled
valve2__3:6,valve2__3,valve2,6,stream,2020-03-09T17:02:31+00:00,2020-03-09T17:03:31+00:00,56,0,0,0,False,labelled
valve2__3:7,valve2__3,valve2,7,stream,2020-03-09T17:03:31+00:00,2020-03-09T17:04:31+00:00,56,0,0,0,False,labelled
valve2__3:8,valve2__3,valve2,8,stream,2020-03-09T17:04:31+00:00,2020-03-09T17:05:31+00:00,56,0,0,0,False,labelled
valve2__3:9,valve2__3,valve2,9,stream,2020-03-09T17:05:31+00:00,2020-03-09T17:06:31+00:00,57,0,0,0,False,labelled
valve2__3:10,valve2__3,valve2,10,stream,2020-03-09T17:06:31+00:00,2020-03-09T17:07:31+00:00,56,56,1,1,True,labelled
valve2__3:11,valve2__3,valve2,11,stream,2020-03-09T17:07:31+00:00,2020-03-09T17:08:31+00:00,56,56,1,1,True,labelled
valve2__3:12,valve2__3,valve2,12,stream,2020-03-09T17:08:31+00:00,2020-03-09T17:09:31+00:00,57,57,1,1,False,labelled
valve2__3:13,valve2__3,valve2,13,stream,2020-03-09T17:09:31+00:00,2020-03-09T17:10:31+00:00,56,56,1,1,False,labelled
valve2__3:14,valve2__3,valve2,14,stream,2020-03-09T17:10:31+00:00,2020-03-09T17:11:31+00:00,57,57,1,1,False,labelled
valve2__3:15,valve2__3,valve2,15,stream,2020-03-09T17:11:31+00:00,2020-03-09T17:12:31+00:00,56,56,1,1,False,labelled
valve2__3:16,valve2__3,valve2,16,stream,2020-03-09T17:12:31+00:00,2020-03-09T17:13:31+00:00,56,56,1,1,True,labelled
valve2__3:17,valve2__3,valve2,17,stream,2020-03-09T17:13:31+00:00,2020-03-09T17:14:31+00:00,37,1,1,0,True,labelled
