tool,experiment,tag,window_index,score
screen,anomaly-free__anomaly-free,Current,85,3.3412
screen,anomaly-free__anomaly-free,Current,86,3.4953
screen,anomaly-free__anomaly-free,Current,87,2.9919
screen,anomaly-free__anomaly-free,Current,88,3.4628
screen,anomaly-free__anomaly-free,Current,89,3.3281
screen,anomaly-free__anomaly-free,Current,90,3.3629
screen,anomaly-free__anomaly-free,Current,91,2.5853
screen,anomaly-free__anomaly-free,Current,92,2.6137
screen,anomaly-free__anomaly-free,Current,93,3.1913
screen,anomaly-free__anomaly-free,Current,94,3.4856
screen,anomaly-free__anomaly-free,Current,95,3.4599
screen,anomaly-free__anomaly-free,Current,96,2.9991
screen,anomaly-free__anomaly-free,Current,97,2.4457
screen,anomaly-free__anomaly-free,Current,98,3.2837
screen,anomaly-free__anomaly-free,Current,99,3.2267
screen,anomaly-free__anomaly-free,Current,100,3.4346
screen,anomaly-free__anomaly-free,Current,101,2.7683
screen,anomaly-free__anomaly-free,Current,102,3.4372
screen,anomaly-free__anomaly-free,Current,103,3.1887
screen,anomaly-free__anomaly-free,Current,104,3.3209
screen,anomaly-free__anomaly-free,Current,105,3.3435
screen,anomaly-free__anomaly-free,Current,106,3.1701
screen,anomaly-free__anomaly-free,Current,107,3.3304
screen,anomaly-free__anomaly-free,Current,108,3.4242
screen,anomaly-free__anomaly-free,Current,109,3.3855
screen,anomaly-free__anomaly-free,Current,110,3.1917
screen,anomaly-free__anomaly-free,Current,111,3.5793
screen,anomaly-free__anomaly-free,Current,112,3.4958
screen,anomaly-free__anomaly-free,Current,113,3.3768
screen,anomaly-free__anomaly-free,Current,114,2.8345
screen,anomaly-free__anomaly-free,Current,115,3.4763
screen,anomaly-free__anomaly-free,Current,116,3.4162
screen,anomaly-free__anomaly-free,Current,117,3.3048
screen,anomaly-free__anomaly-free,Current,118,3.4028
screen,anomaly-free__anomaly-free,Current,119,3.33
screen,anomaly-free__anomaly-free,Current,120,2.8056
screen,anomaly-free__anomaly-free,Current,121,3.4333
screen,anomaly-free__anomaly-free,Current,122,2.8233
screen,anomaly-free__anomaly-free,Current,123,3.562
screen,anomaly-free__anomaly-free,Current,124,3.4406
screen,anomaly-free__anomaly-free,Current,125,3.2483
screen,anomaly-free__anomaly-free,Current,126,3.124
screen,anomaly-free__anomaly-free,Current,127,3.2179
screen,anomaly-free__anomaly-free,Current,128,3.0922
screen,anomaly-free__anomaly-free,Current,129,3.4615
screen,anomaly-free__anomaly-free,Current,130,3.5115
screen,anomaly-free__anomaly-free,Current,131,3.2324
screen,anomaly-free__anomaly-free,Current,132,3.4945
screen,anomaly-free__anomaly-free,Current,133,3.3917
screen,anomaly-free__anomaly-free,Current,134,3.3625
screen,anomaly-free__anomaly-free,Current,135,3.2323
screen,anomaly-free__anomaly-free,Current,136,3.2889
screen,anomaly-free__anomaly-free,Current,137,3.4505
screen,anomaly-free__anomaly-free,Current,138,3.5371
screen,anomaly-free__anomaly-free,Current,139,3.4703
screen,anomaly-free__anomaly-free,Current,140,3.3662
screen,anomaly-free__anomaly-free,Current,141,3.1855
screen,anomaly-free__anomaly-free,Current,142,2.7149
screen,anomaly-free__anomaly-free,Current,143,3.0047
screen,anomaly-free__anomaly-free,Current,144,3.4816
screen,anomaly-free__anomaly-free,Current,145,3.3439
screen,anomaly-free__anomaly-free,Current,146,3.2982
screen,anomaly-free__anomaly-free,Current,147,3.4344
screen,anomaly-free__anomaly-free,Current,148,3.3575
screen,anomaly-free__anomaly-free,Current,149,3.4769
screen,anomaly-free__anomaly-free,Current,150,3.3411
screen,anomaly-free__anomaly-free,Current,151,3.1724
screen,anomaly-free__anomaly-free,Current,152,2.3977
screen,anomaly-free__anomaly-free,Current,153,2.9881
screen,anomaly-free__anomaly-free,Current,154,3.4557
screen,anomaly-free__anomaly-free,Current,155,3.2499
screen,anomaly-free__anomaly-free,Current,156,2.7812
screen,anomaly-free__anomaly-free,Current,157,3.1167
screen,anomaly-free__anomaly-free,Current,158,3.4065
screen,anomaly-free__anomaly-free,Current,159,3.44
screen,anomaly-free__anomaly-free,Current,160,3.4298
screen,anomaly-free__anomaly-free,Current,161,3.4066
screen,anomaly-free__anomaly-free,Current,162,3.4952
screen,anomaly-free__anomaly-free,Current,163,3.1809
screen,anomaly-free__anomaly-free,Current,164,3.505
screen,anomaly-free__anomaly-free,Current,165,2.9749
screen,anomaly-free__anomaly-free,Current,166,0.1423
screen,anomaly-free__anomaly-free,Temperature,0,1.8569
screen,anomaly-free__anomaly-free,Temperature,1,1.2812
screen,anomaly-free__anomaly-free,Temperature,2,1.4569
screen,anomaly-free__anomaly-free,Temperature,3,1.6407
screen,anomaly-free__anomaly-free,Temperature,4,1.5177
screen,anomaly-free__anomaly-free,Temperature,5,1.6964
screen,anomaly-free__anomaly-free,Temperature,6,2.2094
screen,anomaly-free__anomaly-free,Temperature,7,2.3551
screen,anomaly-free__anomaly-free,Temperature,8,2.012
screen,anomaly-free__anomaly-free,Temperature,9,2.2946
screen,anomaly-free__anomaly-free,Temperature,10,2.0717
screen,anomaly-free__anomaly-free,Temperature,11,2.1555
screen,anomaly-free__anomaly-free,Temperature,12,2.4384
screen,anomaly-free__anomaly-free,Temperature,13,2.3227
screen,anomaly-free__anomaly-free,Temperature,14,2.4413
screen,anomaly-free__anomaly-free,Temperature,15,2.86
screen,anomaly-free__anomaly-free,Temperature,16,2.3061
screen,anomaly-free__anomaly-free,Temperature,17,2.6572
screen,anomaly-free__anomaly-free,Temperature,18,3.1665
screen,anomaly-free__anomaly-free,Temperature,19,2.9246
screen,anomaly-free__anomaly-free,Temperature,20,3.1236
screen,anomaly-free__anomaly-free,Temperature,21,3.3923
screen,anomaly-free__anomaly-free,Temperature,22,2.9607
screen,anomaly-free__anomaly-free,Temperature,23,3.388
screen,anomaly-free__anomaly-free,Temperature,24,3.3066
screen,anomaly-free__anomaly-free,Temperature,25,3.2618
screen,anomaly-free__anomaly-free,Temperature,26,3.5171
screen,anomaly-free__anomaly-free,Temperature,27,3.635
screen,anomaly-free__anomaly-free,Temperature,28,3.7102
screen,anomaly-free__anomaly-free,Temperature,29,3.6417
screen,anomaly-free__anomaly-free,Temperature,30,3.9634
screen,anomaly-free__anomaly-free,Temperature,31,3.5324
screen,anomaly-free__anomaly-free,Temperature,32,3.8217
screen,anomaly-free__anomaly-free,Temperature,33,4.0333
screen,anomaly-free__anomaly-free,Temperature,34,3.8707
screen,anomaly-free__anomaly-free,Temperature,35,3.8693
screen,anomaly-free__anomaly-free,Temperature,36,4.036
screen,anomaly-free__anomaly-free,Temperature,37,4.2061
screen,anomaly-free__anomaly-free,Temperature,38,3.9398
screen,anomaly-free__anomaly-free,Temperature,39,4.2784
screen,anomaly-free__anomaly-free,Temperature,40,4.2795
screen,anomaly-free__anomaly-free,Temperature,41,4.5741
screen,anomaly-free__anomaly-free,Temperature,42,4.4806
screen,anomaly-free__anomaly-free,Temperature,43,4.4579
screen,anomaly-free__anomaly-free,Temperature,44,4.5283
screen,anomaly-free__anomaly-free,Temperature,45,4.5738
screen,anomaly-free__anomaly-free,Temperature,46,4.5637
screen,anomaly-free__anomaly-free,Temperature,47,4.5004
screen,anomaly-free__anomaly-free,Temperature,48,4.873
screen,anomaly-free__anomaly-free,Temperature,49,4.8889
screen,anomaly-free__anomaly-free,Temperature,50,5.1176
screen,anomaly-free__anomaly-free,Temperature,51,4.7635
screen,anomaly-free__anomaly-free,Temperature,52,4.8709
screen,anomaly-free__anomaly-free,Temperature,53,5.1404
screen,anomaly-free__anomaly-free,Temperature,54,5.0849
screen,anomaly-free__anomaly-free,Temperature,55,5.2175
screen,anomaly-free__anomaly-free,Temperature,56,5.3474
screen,anomaly-free__anomaly-free,Temperature,57,4.9949
screen,anomaly-free__anomaly-free,Temperature,58,5.6483
screen,anomaly-free__anomaly-free,Temperature,59,5.4366
screen,anomaly-free__anomaly-free,Temperature,60,5.3809
screen,anomaly-free__anomaly-free,Temperature,61,5.4503
screen,anomaly-free__anomaly-free,Temperature,62,5.5489
screen,anomaly-free__anomaly-free,Temperature,63,5.6113
screen,anomaly-free__anomaly-free,Temperature,64,5.6424
screen,anomaly-free__anomaly-free,Temperature,65,5.5818
screen,anomaly-free__anomaly-free,Temperature,66,5.1607
screen,anomaly-free__anomaly-free,Temperature,67,5.3303
screen,anomaly-free__anomaly-free,Temperature,68,5.888
screen,anomaly-free__anomaly-free,Temperature,69,5.6807
screen,anomaly-free__anomaly-free,Temperature,70,5.835
screen,anomaly-free__anomaly-free,Temperature,71,6.042
screen,anomaly-free__anomaly-free,Temperature,72,5.9552
screen,anomaly-free__anomaly-free,Temperature,73,6.1347
screen,anomaly-free__anomaly-free,Temperature,74,6.0356
screen,anomaly-free__anomaly-free,Temperature,75,5.8955
screen,anomaly-free__anomaly-free,Temperature,76,6.079
screen,anomaly-free__anomaly-free,Temperature,77,6.1031
screen,anomaly-free__anomaly-free,Temperature,78,6.2129
screen,anomaly-free__anomaly-free,Temperature,79,6.1711
screen,anomaly-free__anomaly-free,Temperature,80,5.7616
screen,anomaly-free__anomaly-free,Temperature,81,6.0862
screen,anomaly-free__anomaly-free,Temperature,82,6.3179
screen,anomaly-free__anomaly-free,Temperature,83,6.4101
screen,anomaly-free__anomaly-free,Temperature,84,6.3077
screen,anomaly-free__anomaly-free,Temperature,85,6.4406
screen,anomaly-free__anomaly-free,Temperature,86,6.0257
screen,anomaly-free__anomaly-free,Temperature,87,6.3916
screen,anomaly-free__anomaly-free,Temperature,88,6.5277
screen,anomaly-free__anomaly-free,Temperature,89,6.1604
screen,anomaly-free__anomaly-free,Temperature,90,6.2252
screen,anomaly-free__anomaly-free,Temperature,91,6.1068
screen,anomaly-free__anomaly-free,Temperature,92,6.196
screen,anomaly-free__anomaly-free,Temperature,93,6.6353
screen,anomaly-free__anomaly-free,Temperature,94,6.6565
screen,anomaly-free__anomaly-free,Temperature,95,6.3185
screen,anomaly-free__anomaly-free,Temperature,96,6.5534
screen,anomaly-free__anomaly-free,Temperature,97,6.1026
screen,anomaly-free__anomaly-free,Temperature,98,6.0809
screen,anomaly-free__anomaly-free,Temperature,99,6.0806
screen,anomaly-free__anomaly-free,Temperature,100,6.1342
screen,anomaly-free__anomaly-free,Temperature,101,6.2202
screen,anomaly-free__anomaly-free,Temperature,102,6.0447
screen,anomaly-free__anomaly-free,Temperature,103,6.4095
screen,anomaly-free__anomaly-free,Temperature,104,6.3844
screen,anomaly-free__anomaly-free,Temperature,105,6.2001
screen,anomaly-free__anomaly-free,Temperature,106,6.3806
screen,anomaly-free__anomaly-free,Temperature,107,6.6514
screen,anomaly-free__anomaly-free,Temperature,108,6.1411
screen,anomaly-free__anomaly-free,Temperature,109,6.2183
screen,anomaly-free__anomaly-free,Temperature,110,6.4529
screen,anomaly-free__anomaly-free,Temperature,111,6.1642
screen,anomaly-free__anomaly-free,Temperature,112,6.2855
screen,anomaly-free__anomaly-free,Temperature,113,5.9839
screen,anomaly-free__anomaly-free,Temperature,114,6.3102
screen,anomaly-free__anomaly-free,Temperature,115,6.2003
screen,anomaly-free__anomaly-free,Temperature,116,6.3222
screen,anomaly-free__anomaly-free,Temperature,117,6.4328
screen,anomaly-free__anomaly-free,Temperature,118,6.5585
screen,anomaly-free__anomaly-free,Temperature,119,6.6581
screen,anomaly-free__anomaly-free,Temperature,120,6.3635
screen,anomaly-free__anomaly-free,Temperature,121,6.2285
screen,anomaly-free__anomaly-free,Temperature,122,6.5022
screen,anomaly-free__anomaly-free,Temperature,123,6.109
screen,anomaly-free__anomaly-free,Temperature,124,6.1071
screen,anomaly-free__anomaly-free,Temperature,125,6.5652
screen,anomaly-free__anomaly-free,Temperature,126,6.1671
screen,anomaly-free__anomaly-free,Temperature,127,6.3423
screen,anomaly-free__anomaly-free,Temperature,128,6.4752
screen,anomaly-free__anomaly-free,Temperature,129,5.9627
screen,anomaly-free__anomaly-free,Temperature,130,6.5403
screen,anomaly-free__anomaly-free,Temperature,131,6.3086
screen,anomaly-free__anomaly-free,Temperature,132,6.7682
screen,anomaly-free__anomaly-free,Temperature,133,6.7235
screen,anomaly-free__anomaly-free,Temperature,134,6.7623
screen,anomaly-free__anomaly-free,Temperature,135,6.6903
screen,anomaly-free__anomaly-free,Temperature,136,6.9233
screen,anomaly-free__anomaly-free,Temperature,137,6.5328
screen,anomaly-free__anomaly-free,Temperature,138,7.1521
screen,anomaly-free__anomaly-free,Temperature,139,6.851
screen,anomaly-free__anomaly-free,Temperature,140,6.9753
screen,anomaly-free__anomaly-free,Temperature,141,6.7669
screen,anomaly-free__anomaly-free,Temperature,142,6.9
screen,anomaly-free__anomaly-free,Temperature,143,7.0511
screen,anomaly-free__anomaly-free,Temperature,144,6.952
screen,anomaly-free__anomaly-free,Temperature,145,6.9777
screen,anomaly-free__anomaly-free,Temperature,146,7.2156
screen,anomaly-free__anomaly-free,Temperature,147,6.9056
screen,anomaly-free__anomaly-free,Temperature,148,7.1989
screen,anomaly-free__anomaly-free,Temperature,149,6.9913
screen,anomaly-free__anomaly-free,Temperature,150,7.2616
screen,anomaly-free__anomaly-free,Temperature,151,7.5394
screen,anomaly-free__anomaly-free,Temperature,152,7.533
screen,anomaly-free__anomaly-free,Temperature,153,7.4253
screen,anomaly-free__anomaly-free,Temperature,154,6.9688
screen,anomaly-free__anomaly-free,Temperature,155,7.6621
screen,anomaly-free__anomaly-free,Temperature,156,7.4882
screen,anomaly-free__anomaly-free,Temperature,157,7.1084
screen,anomaly-free__anomaly-free,Temperature,158,7.4044
screen,anomaly-free__anomaly-free,Temperature,159,7.2903
screen,anomaly-free__anomaly-free,Temperature,160,7.6324
screen,anomaly-free__anomaly-free,Temperature,161,7.4448
screen,anomaly-free__anomaly-free,Temperature,162,7.016
screen,anomaly-free__anomaly-free,Temperature,163,7.4261
screen,anomaly-free__anomaly-free,Temperature,164,7.2614
screen,anomaly-free__anomaly-free,Temperature,165,7.0923
screen,anomaly-free__anomaly-free,Temperature,166,5.1313
screen,anomaly-free__anomaly-free,Thermocouple,0,2.1617
screen,anomaly-free__anomaly-free,Thermocouple,1,0.7206
screen,anomaly-free__anomaly-free,Thermocouple,2,1.6548
screen,anomaly-free__anomaly-free,Thermocouple,3,2.9032
screen,anomaly-free__anomaly-free,Thermocouple,4,4.4072
screen,anomaly-free__anomaly-free,Thermocouple,5,5.1529
screen,anomaly-free__anomaly-free,Thermocouple,6,6.5815
screen,anomaly-free__anomaly-free,Thermocouple,7,7.9682
screen,anomaly-free__anomaly-free,Thermocouple,8,8.7726
screen,anomaly-free__anomaly-free,Thermocouple,9,10.0126
screen,anomaly-free__anomaly-free,Thermocouple,10,10.4274
screen,anomaly-free__anomaly-free,Thermocouple,11,11.1479
screen,anomaly-free__anomaly-free,Thermocouple,12,12.2749
screen,anomaly-free__anomaly-free,Thermocouple,13,13.5359
screen,anomaly-free__anomaly-free,Thermocouple,14,15.0818
screen,anomaly-free__anomaly-free,Thermocouple,15,15.5594
screen,anomaly-free__anomaly-free,Thermocouple,16,16.9712
screen,anomaly-free__anomaly-free,Thermocouple,17,18.0521
screen,anomaly-free__anomaly-free,Thermocouple,18,18.9193
screen,anomaly-free__anomaly-free,Thermocouple,19,19.2795
screen,anomaly-free__anomaly-free,Thermocouple,20,20.3688
screen,anomaly-free__anomaly-free,Thermocouple,21,22.5724
screen,anomaly-free__anomaly-free,Thermocouple,22,25.8736
screen,anomaly-free__anomaly-free,Thermocouple,23,26.4308
screen,anomaly-free__anomaly-free,Thermocouple,24,27.9767
screen,anomaly-free__anomaly-free,Thermocouple,25,29.1497
screen,anomaly-free__anomaly-free,Thermocouple,26,31.6759
screen,anomaly-free__anomaly-free,Thermocouple,27,31.8058
screen,anomaly-free__anomaly-free,Thermocouple,28,29.3257
screen,anomaly-free__anomaly-free,Thermocouple,29,31.0391
screen,anomaly-free__anomaly-free,Thermocouple,30,32.8867
screen,anomaly-free__anomaly-free,Thermocouple,31,35.6433
screen,anomaly-free__anomaly-free,Thermocouple,32,34.9436
screen,anomaly-free__anomaly-free,Thermocouple,33,37.2059
screen,anomaly-free__anomaly-free,Thermocouple,34,37.2143
screen,anomaly-free__anomaly-free,Thermocouple,35,37.9432
screen,anomaly-free__anomaly-free,Thermocouple,36,39.0492
screen,anomaly-free__anomaly-free,Thermocouple,37,39.464
screen,anomaly-free__anomaly-free,Thermocouple,38,41.0099
screen,anomaly-free__anomaly-free,Thermocouple,39,43.2973
screen,anomaly-free__anomaly-free,Thermocouple,40,42.7024
screen,anomaly-free__anomaly-free,Thermocouple,41,42.6563
screen,anomaly-free__anomaly-free,Thermocouple,42,44.3237
screen,anomaly-free__anomaly-free,Thermocouple,43,45.8193
screen,anomaly-free__anomaly-free,Thermocouple,44,46.6614
screen,anomaly-free__anomaly-free,Thermocouple,45,48.0774
screen,anomaly-free__anomaly-free,Thermocouple,46,49.2923
screen,anomaly-free__anomaly-free,Thermocouple,47,50.2936
screen,anomaly-free__anomaly-free,Thermocouple,48,51.1482
screen,anomaly-free__anomaly-free,Thermocouple,49,51.5671
screen,anomaly-free__anomaly-free,Thermocouple,50,49.2211
screen,anomaly-free__anomaly-free,Thermocouple,51,49.7615
screen,anomaly-free__anomaly-free,Thermocouple,52,51.8813
screen,anomaly-free__anomaly-free,Thermocouple,53,51.2362
screen,anomaly-free__anomaly-free,Thermocouple,54,51.3995
screen,anomaly-free__anomaly-free,Thermocouple,55,53.1968
screen,anomaly-free__anomaly-free,Thermocouple,56,55.568
screen,anomaly-free__anomaly-free,Thermocouple,57,56.6153
screen,anomaly-free__anomaly-free,Thermocouple,58,58.0816
screen,anomaly-free__anomaly-free,Thermocouple,59,57.9853
screen,anomaly-free__anomaly-free,Thermocouple,60,58.1486
screen,anomaly-free__anomaly-free,Thermocouple,61,59.6317
screen,anomaly-free__anomaly-free,Thermocouple,62,61.1189
screen,anomaly-free__anomaly-free,Thermocouple,63,61.5127
screen,anomaly-free__anomaly-free,Thermocouple,64,61.1776
screen,anomaly-free__anomaly-free,Thermocouple,65,62.2961
screen,anomaly-free__anomaly-free,Thermocouple,66,64.3112
screen,anomaly-free__anomaly-free,Thermocouple,67,64.8223
screen,anomaly-free__anomaly-free,Thermocouple,68,65.5052
screen,anomaly-free__anomaly-free,Thermocouple,69,67.4784
screen,anomaly-free__anomaly-free,Thermocouple,70,67.2983
screen,anomaly-free__anomaly-free,Thermocouple,71,67.1349
screen,anomaly-free__anomaly-free,Thermocouple,72,69.3762
screen,anomaly-free__anomaly-free,Thermocouple,73,70.1303
screen,anomaly-free__anomaly-free,Thermocouple,74,70.7377
screen,anomaly-free__anomaly-free,Thermocouple,75,70.8383
screen,anomaly-free__anomaly-free,Thermocouple,76,72.6523
screen,anomaly-free__anomaly-free,Thermocouple,77,73.1131
screen,anomaly-free__anomaly-free,Thermocouple,78,71.6217
screen,anomaly-free__anomaly-free,Thermocouple,79,72.6146
screen,anomaly-free__anomaly-free,Thermocouple,80,73.3268
screen,anomaly-free__anomaly-free,Thermocouple,81,73.9259
screen,anomaly-free__anomaly-free,Thermocouple,82,73.6117
screen,anomaly-free__anomaly-free,Thermocouple,83,73.1215
screen,anomaly-free__anomaly-free,Thermocouple,84,72.5224
screen,anomaly-free__anomaly-free,Thermocouple,85,72.9833
screen,anomaly-free__anomaly-free,Thermocouple,86,73.486
screen,anomaly-free__anomaly-free,Thermocouple,87,74.5501
screen,anomaly-free__anomaly-free,Thermocouple,88,74.4998
screen,anomaly-free__anomaly-free,Thermocouple,89,75.3251
screen,anomaly-free__anomaly-free,Thermocouple,90,76.5736
screen,anomaly-free__anomaly-free,Thermocouple,91,77.6
screen,anomaly-free__anomaly-free,Thermocouple,92,80.9934
screen,anomaly-free__anomaly-free,Thermocouple,93,80.3943
screen,anomaly-free__anomaly-free,Thermocouple,94,78.9112
screen,anomaly-free__anomaly-free,Thermocouple,95,79.2673
screen,anomaly-free__anomaly-free,Thermocouple,96,81.4751
screen,anomaly-free__anomaly-free,Thermocouple,97,81.4207
screen,anomaly-free__anomaly-free,Thermocouple,98,81.6343
screen,anomaly-free__anomaly-free,Thermocouple,99,81.8354
screen,anomaly-free__anomaly-free,Thermocouple,100,82.0658
screen,anomaly-free__anomaly-free,Thermocouple,101,81.7851
screen,anomaly-free__anomaly-free,Thermocouple,102,83.9301
