tool,experiment,folder,group,window_key,window_index,role,label,label_majority,score,refusal
clock,other__14,other,labelled,other__14:13,13,stream,1,1,13.0,
clock,other__14,other,labelled,other__14:14,14,stream,1,1,14.0,
clock,other__14,other,labelled,other__14:15,15,stream,1,0,15.0,
clock,other__2,other,labelled,other__2:0,0,baseline,0,0,0.0,
clock,other__2,other,labelled,other__2:1,1,baseline,0,0,1.0,
clock,other__2,other,labelled,other__2:2,2,baseline,0,0,2.0,
clock,other__2,other,labelled,other__2:3,3,stream,0,0,3.0,
clock,other__2,other,labelled,other__2:4,4,stream,0,0,4.0,
clock,other__2,other,labelled,other__2:5,5,stream,1,1,5.0,
clock,other__2,other,labelled,other__2:6,6,stream,1,1,6.0,
clock,other__2,other,labelled,other__2:7,7,stream,1,1,7.0,
clock,other__2,other,labelled,other__2:8,8,stream,1,1,8.0,
clock,other__2,other,labelled,other__2:9,9,stream,1,1,9.0,
clock,other__2,other,labelled,other__2:10,10,stream,1,1,10.0,
clock,other__2,other,labelled,other__2:11,11,stream,1,1,11.0,
clock,other__2,other,labelled,other__2:12,12,stream,1,1,12.0,
clock,other__2,other,labelled,other__2:13,13,stream,0,0,13.0,
clock,other__2,other,labelled,other__2:14,14,stream,0,0,14.0,
clock,other__2,other,labelled,other__2:15,15,stream,0,0,15.0,
clock,other__2,other,labelled,other__2:16,16,stream,0,0,16.0,
clock,other__2,other,labelled,other__2:17,17,stream,0,0,17.0,
clock,other__3,other,labelled,other__3:0,0,baseline,0,0,0.0,
clock,other__3,other,labelled,other__3:1,1,baseline,0,0,1.0,
clock,other__3,other,labelled,other__3:2,2,baseline,0,0,2.0,
clock,other__3,other,labelled,other__3:3,3,stream,0,0,3.0,
clock,other__3,other,labelled,other__3:4,4,stream,0,0,4.0,
clock,other__3,other,labelled,other__3:5,5,stream,0,0,5.0,
clock,other__3,other,labelled,other__3:6,6,stream,0,0,6.0,
clock,other__3,other,labelled,other__3:7,7,stream,0,0,7.0,
clock,other__3,other,labelled,other__3:8,8,stream,0,0,8.0,
clock,other__3,other,labelled,other__3:9,9,stream,1,0,9.0,
clock,other__3,other,labelled,other__3:10,10,stream,1,1,10.0,
clock,other__3,other,labelled,other__3:11,11,stream,1,1,11.0,
clock,other__3,other,labelled,other__3:12,12,stream,1,1,12.0,
clock,other__3,other,labelled,other__3:13,13,stream,1,1,13.0,
clock,other__3,other,labelled,other__3:14,14,stream,1,1,14.0,
clock,other__3,other,labelled,other__3:15,15,stream,1,1,15.0,
clock,other__3,other,labelled,other__3:16,16,stream,1,1,16.0,
clock,other__3,other,labelled,other__3:17,17,stream,0,0,17.0,
clock,other__3,other,labelled,other__3:18,18,stream,0,0,18.0,
clock,other__3,other,labelled,other__3:19,19,stream,0,0,19.0,
clock,other__4,other,labelled,other__4:0,0,baseline,0,0,0.0,
clock,other__4,other,labelled,other__4:1,1,baseline,0,0,1.0,
clock,other__4,other,labelled,other__4:2,2,baseline,0,0,2.0,
clock,other__4,other,labelled,other__4:3,3,stream,0,0,3.0,
clock,other__4,other,labelled,other__4:4,4,stream,0,0,4.0,
clock,other__4,other,labelled,other__4:5,5,stream,0,0,5.0,
clock,other__4,other,labelled,other__4:6,6,stream,0,0,6.0,
clock,other__4,other,labelled,other__4:7,7,stream,0,0,7.0,
clock,other__4,other,labelled,other__4:8,8,stream,0,0,8.0,
clock,other__4,other,labelled,other__4:9,9,stream,0,0,9.0,
clock,other__4,other,labelled,other__4:10,10,stream,0,0,10.0,
clock,other__4,other,labelled,other__4:11,11,stream,0,0,11.0,
clock,other__4,other,labelled,other__4:12,12,stream,0,0,12.0,
clock,other__4,other,labelled,other__4:13,13,stream,0,0,13.0,
clock,other__4,other,labelled,other__4:14,14,stream,1,1,14.0,
clock,other__4,other,labelled,other__4:15,15,stream,1,1,15.0,
clock,other__4,other,labelled,other__4:16,16,stream,1,1,16.0,
clock,other__4,other,labelled,other__4:17,17,stream,1,1,17.0,
clock,other__4,other,labelled,other__4:18,18,stream,1,1,18.0,
clock,other__4,other,labelled,other__4:19,19,stream,1,1,19.0,
clock,other__4,other,labelled,other__4:20,20,stream,1,1,20.0,
clock,other__5,other,labelled,other__5:0,0,baseline,0,0,0.0,
clock,other__5,other,labelled,other__5:1,1,baseline,0,0,1.0,
clock,other__5,other,labelled,other__5:2,2,baseline,0,0,2.0,
clock,other__5,other,labelled,other__5:3,3,stream,0,0,3.0,
clock,other__5,other,labelled,other__5:4,4,stream,0,0,4.0,
clock,other__5,other,labelled,other__5:5,5,stream,0,0,5.0,
clock,other__5,other,labelled,other__5:6,6,stream,0,0,6.0,
clock,other__5,other,labelled,other__5:7,7,stream,0,0,7.0,
clock,other__5,other,labelled,other__5:8,8,stream,0,0,8.0,
clock,other__5,other,labelled,other__5:9,9,stream,0,0,9.0,
clock,other__5,other,labelled,other__5:10,10,stream,1,1,10.0,
clock,other__5,other,labelled,other__5:11,11,stream,1,1,11.0,
clock,other__5,other,labelled,other__5:12,12,stream,1,1,12.0,
clock,other__5,other,labelled,other__5:13,13,stream,1,1,13.0,
clock,other__5,other,labelled,other__5:14,14,stream,1,1,14.0,
clock,other__5,other,labelled,other__5:15,15,stream,1,1,15.0,
clock,other__5,other,labelled,other__5:16,16,stream,1,1,16.0,
clock,other__5,other,labelled,other__5:17,17,stream,1,0,17.0,
clock,other__5,other,labelled,other__5:18,18,stream,0,0,18.0,
clock,other__5,other,labelled,other__5:19,19,stream,0,0,19.0,
clock,other__5,other,labelled,other__5:20,20,stream,0,0,20.0,
clock,other__6,other,labelled,other__6:0,0,baseline,0,0,0.0,
clock,other__6,other,labelled,other__6:1,1,baseline,0,0,1.0,
clock,other__6,other,labelled,other__6:2,2,baseline,0,0,2.0,
clock,other__6,other,labelled,other__6:3,3,stream,0,0,3.0,
clock,other__6,other,labelled,other__6:4,4,stream,0,0,4.0,
clock,other__6,other,labelled,other__6:5,5,stream,0,0,5.0,
clock,other__6,other,labelled,other__6:6,6,stream,0,0,6.0,
clock,other__6,other,labelled,other__6:7,7,stream,0,0,7.0,
clock,other__6,other,labelled,other__6:8,8,stream,0,0,8.0,
clock,other__6,other,labelled,other__6:9,9,stream,0,0,9.0,
clock,other__6,other,labelled,other__6:10,10,stream,1,1,10.0,
clock,other__6,other,labelled,other__6:11,11,stream,1,1,11.0,
clock,other__6,other,labelled,other__6:12,12,stream,1,1,12.0,
clock,other__6,other,labelled,other__6:13,13,stream,1,1,13.0,
clock,other__6,other,labelled,other__6:14,14,stream,1,1,14.0,
clock,other__6,other,labelled,other__6:15,15,stream,1,1,15.0,
clock,other__6,other,labelled,other__6:16,16,stream,1,1,16.0,
clock,other__6,other,labelled,other__6:17,17,stream,1,0,17.0,
clock,other__6,other,labelled,other__6:18,18,stream,0,0,18.0,
clock,other__6,other,labelled,other__6:19,19,stream,0,0,19.0,
clock,other__6,other,labelled,other__6:20,20,stream,0,0,20.0,
clock,other__7,other,labelled,other__7:0,0,baseline,0,0,0.0,
clock,other__7,other,labelled,other__7:1,1,baseline,0,0,1.0,
clock,other__7,other,labelled,other__7:2,2,baseline,0,0,2.0,
clock,other__7,other,labelled,other__7:3,3,stream,0,0,3.0,
clock,other__7,other,labelled,other__7:4,4,stream,0,0,4.0,
clock,other__7,other,labelled,other__7:5,5,stream,0,0,5.0,
clock,other__7,other,labelled,other__7:6,6,stream,0,0,6.0,
clock,other__7,other,labelled,other__7:7,7,stream,0,0,7.0,
clock,other__7,other,labelled,other__7:8,8,stream,0,0,8.0,
clock,other__7,other,labelled,other__7:9,9,stream,0,0,9.0,
clock,other__7,other,labelled,other__7:10,10,stream,1,1,10.0,
clock,other__7,other,labelled,other__7:11,11,stream,1,1,11.0,
clock,other__7,other,labelled,other__7:12,12,stream,1,1,12.0,
clock,other__7,other,labelled,other__7:13,13,stream,1,1,13.0,
clock,other__7,other,labelled,other__7:14,14,stream,1,1,14.0,
clock,other__7,other,labelled,other__7:15,15,stream,1,1,15.0,
clock,other__7,other,labelled,other__7:16,16,stream,1,0,16.0,
clock,other__7,other,labelled,other__7:17,17,stream,0,0,17.0,
clock,other__7,other,labelled,other__7:18,18,stream,0,0,18.0,
clock,other__7,other,labelled,other__7:19,19,stream,0,0,19.0,
clock,other__8,other,labelled,other__8:0,0,baseline,0,0,0.0,
clock,other__8,other,labelled,other__8:1,1,baseline,0,0,1.0,
clock,other__8,other,labelled,other__8:2,2,baseline,0,0,2.0,
clock,other__8,other,labelled,other__8:3,3,stream,0,0,3.0,
clock,other__8,other,labelled,other__8:4,4,stream,0,0,4.0,
clock,other__8,other,labelled,other__8:5,5,stream,0,0,5.0,
clock,other__8,other,labelled,other__8:6,6,stream,0,0,6.0,
clock,other__8,other,labelled,other__8:7,7,stream,0,0,7.0,
clock,other__8,other,labelled,other__8:8,8,stream,0,0,8.0,
clock,other__8,other,labelled,other__8:9,9,stream,0,0,9.0,
clock,other__8,other,labelled,other__8:10,10,stream,1,1,10.0,
clock,other__8,other,labelled,other__8:11,11,stream,1,1,11.0,
clock,other__8,other,labelled,other__8:12,12,stream,1,1,12.0,
clock,other__8,other,labelled,other__8:13,13,stream,1,1,13.0,
clock,other__8,other,labelled,other__8:14,14,stream,1,1,14.0,
clock,other__8,other,labelled,other__8:15,15,stream,1,1,15.0,
clock,other__8,other,labelled,other__8:16,16,stream,1,1,16.0,
clock,other__8,other,labelled,other__8:17,17,stream,1,0,17.0,
clock,other__8,other,labelled,other__8:18,18,stream,0,0,18.0,
clock,other__8,other,labelled,other__8:19,19,stream,0,0,19.0,
clock,other__8,other,labelled,other__8:20,20,stream,0,0,20.0,
clock,other__9,other,labelled,other__9:0,0,baseline,0,0,0.0,
clock,other__9,other,labelled,other__9:1,1,baseline,0,0,1.0,
clock,other__9,other,labelled,other__9:2,2,baseline,0,0,2.0,
clock,other__9,other,labelled,other__9:3,3,stream,0,0,3.0,
clock,other__9,other,labelled,other__9:4,4,stream,0,0,4.0,
clock,other__9,other,labelled,other__9:5,5,stream,0,0,5.0,
clock,other__9,other,labelled,other__9:6,6,stream,0,0,6.0,
clock,other__9,other,labelled,other__9:7,7,stream,0,0,7.0,
clock,other__9,other,labelled,other__9:8,8,stream,0,0,8.0,
clock,other__9,other,labelled,other__9:9,9,stream,1,0,9.0,
clock,other__9,other,labelled,other__9:10,10,stream,1,1,10.0,
clock,other__9,other,labelled,other__9:11,11,stream,1,1,11.0,
clock,other__9,other,labelled,other__9:12,12,stream,1,1,12.0,
clock,other__9,other,labelled,other__9:13,13,stream,1,1,13.0,
clock,other__9,other,labelled,other__9:14,14,stream,1,1,14.0,
clock,other__9,other,labelled,other__9:15,15,stream,1,1,15.0,
clock,other__9,other,labelled,other__9:16,16,stream,1,1,16.0,
clock,other__9,other,labelled,other__9:17,17,stream,0,0,17.0,
clock,other__9,other,labelled,other__9:18,18,stream,0,0,18.0,
clock,other__9,other,labelled,other__9:19,19,stream,0,0,19.0,
clock,valve1__0,valve1,labelled,valve1__0:0,0,baseline,0,0,0.0,
clock,valve1__0,valve1,labelled,valve1__0:1,1,baseline,0,0,1.0,
clock,valve1__0,valve1,labelled,valve1__0:2,2,baseline,0,0,2.0,
clock,valve1__0,valve1,labelled,valve1__0:3,3,stream,0,0,3.0,
clock,valve1__0,valve1,labelled,valve1__0:4,4,stream,0,0,4.0,
clock,valve1__0,valve1,labelled,valve1__0:5,5,stream,0,0,5.0,
clock,valve1__0,valve1,labelled,valve1__0:6,6,stream,0,0,6.0,
clock,valve1__0,valve1,labelled,valve1__0:7,7,stream,0,0,7.0,
clock,valve1__0,valve1,labelled,valve1__0:8,8,stream,0,0,8.0,
clock,valve1__0,valve1,labelled,valve1__0:9,9,stream,0,0,9.0,
clock,valve1__0,valve1,labelled,valve1__0:10,10,stream,1,1,10.0,
clock,valve1__0,valve1,labelled,valve1__0:11,11,stream,1,1,11.0,
clock,valve1__0,valve1,labelled,valve1__0:12,12,stream,1,1,12.0,
clock,valve1__0,valve1,labelled,valve1__0:13,13,stream,1,1,13.0,
clock,valve1__0,valve1,labelled,valve1__0:14,14,stream,1,1,14.0,
clock,valve1__0,valve1,labelled,valve1__0:15,15,stream,1,1,15.0,
clock,valve1__0,valve1,labelled,valve1__0:16,16,stream,1,1,16.0,
clock,valve1__0,valve1,labelled,valve1__0:17,17,stream,0,0,17.0,
clock,valve1__0,valve1,labelled,valve1__0:18,18,stream,0,0,18.0,
clock,valve1__0,valve1,labelled,valve1__0:19,19,stream,0,0,19.0,
clock,valve1__1,valve1,labelled,valve1__1:0,0,baseline,0,0,0.0,
clock,valve1__1,valve1,labelled,valve1__1:1,1,baseline,0,0,1.0,
clock,valve1__1,valve1,labelled,valve1__1:2,2,baseline,0,0,2.0,
clock,valve1__1,valve1,labelled,valve1__1:3,3,stream,0,0,3.0,
clock,valve1__1,valve1,labelled,valve1__1:4,4,stream,0,0,4.0,
clock,valve1__1,valve1,labelled,valve1__1:5,5,stream,0,0,5.0,
clock,valve1__1,valve1,labelled,valve1__1:6,6,stream,0,0,6.0,
clock,valve1__1,valve1,labelled,valve1__1:7,7,stream,0,0,7.0,
clock,valve1__1,valve1,labelled,valve1__1:8,8,stream,0,0,8.0,
clock,valve1__1,valve1,labelled,valve1__1:9,9,stream,0,0,9.0,
clock,valve1__1,valve1,labelled,valve1__1:10,10,stream,1,1,10.0,
clock,valve1__1,valve1,labelled,valve1__1:11,11,stream,1,1,11.0,
clock,valve1__1,valve1,labelled,valve1__1:12,12,stream,1,1,12.0,
clock,valve1__1,valve1,labelled,valve1__1:13,13,stream,1,1,13.0,
clock,valve1__1,valve1,labelled,valve1__1:14,14,stream,1,1,14.0,
clock,valve1__1,valve1,labelled,valve1__1:15,15,stream,1,1,15.0,
clock,valve1__1,valve1,labelled,valve1__1:16,16,stream,1,1,16.0,
clock,valve1__1,valve1,labelled,valve1__1:17,17,stream,1,0,17.0,
clock,valve1__1,valve1,labelled,valve1__1:18,18,stream,0,0,18.0,
clock,valve1__1,valve1,labelled,valve1__1:19,19,stream,0,0,19.0,
clock,valve1__1,valve1,labelled,valve1__1:20,20,stream,0,0,20.0,
clock,valve1__10,valve1,labelled,valve1__10:0,0,baseline,0,0,0.0,
clock,valve1__10,valve1,labelled,valve1__10:1,1,baseline,0,0,1.0,
clock,valve1__10,valve1,labelled,valve1__10:2,2,baseline,0,0,2.0,
clock,valve1__10,valve1,labelled,valve1__10:3,3,stream,0,0,3.0,
clock,valve1__10,valve1,labelled,valve1__10:4,4,stream,0,0,4.0,
clock,valve1__10,valve1,labelled,valve1__10:5,5,stream,0,0,5.0,
clock,valve1__10,valve1,labelled,valve1__10:6,6,stream,0,0,6.0,
clock,valve1__10,valve1,labelled,valve1__10:7,7,stream,0,0,7.0,
clock,valve1__10,valve1,labelled,valve1__10:8,8,stream,0,0,8.0,
clock,valve1__10,valve1,labelled,valve1__10:9,9,stream,0,0,9.0,
clock,valve1__10,valve1,labelled,valve1__10:10,10,stream,1,1,10.0,
clock,valve1__10,valve1,labelled,valve1__10:11,11,stream,1,1,11.0,
clock,valve1__10,valve1,labelled,valve1__10:12,12,stream,1,1,12.0,
clock,valve1__10,valve1,labelled,valve1__10:13,13,stream,1,1,13.0,
clock,valve1__10,valve1,labelled,valve1__10:14,14,stream,1,1,14.0,
clock,valve1__10,valve1,labelled,valve1__10:15,15,stream,1,1,15.0,
clock,valve1__10,valve1,labelled,valve1__10:16,16,stream,1,1,16.0,
clock,valve1__10,valve1,labelled,valve1__10:17,17,stream,0,0,17.0,
clock,valve1__10,valve1,labelled,valve1__10:18,18,stream,0,0,18.0,
clock,valve1__10,valve1,labelled,valve1__10:19,19,stream,0,0,19.0,
clock,valve1__11,valve1,labelled,valve1__11:0,0,baseline,0,0,0.0,
clock,valve1__11,valve1,labelled,valve1__11:1,1,baseline,0,0,1.0,
clock,valve1__11,valve1,labelled,valve1__11:2,2,baseline,0,0,2.0,
clock,valve1__11,valve1,labelled,valve1__11:3,3,stream,0,0,3.0,
clock,valve1__11,valve1,labelled,valve1__11:4,4,stream,0,0,4.0,
clock,valve1__11,valve1,labelled,valve1__11:5,5,stream,0,0,5.0,
clock,valve1__11,valve1,labelled,valve1__11:6,6,stream,0,0,6.0,
clock,valve1__11,valve1,labelled,valve1__11:7,7,stream,0,0,7.0,
clock,valve1__11,valve1,labelled,valve1__11:8,8,stream,0,0,8.0,
clock,valve1__11,valve1,labelled,valve1__11:9,9,stream,0,0,9.0,
clock,valve1__11,valve1,labelled,valve1__11:10,10,stream,1,1,10.0,
clock,valve1__11,valve1,labelled,valve1__11:11,11,stream,1,1,11.0,
clock,valve1__11,valve1,labelled,valve1__11:12,12,stream,1,1,12.0,
clock,valve1__11,valve1,labelled,valve1__11:13,13,stream,1,1,13.0,
clock,valve1__11,valve1,labelled,valve1__11:14,14,stream,1,1,14.0,
clock,valve1__11,valve1,labelled,valve1__11:15,15,stream,1,1,15.0,
clock,valve1__11,valve1,labelled,valve1__11:16,16,stream,1,1,16.0,
clock,valve1__11,valve1,labelled,valve1__11:17,17,stream,1,0,17.0,
clock,valve1__11,valve1,labelled,valve1__11:18,18,stream,0,0,18.0,
clock,valve1__11,valve1,labelled,valve1__11:19,19,stream,0,0,19.0,
clock,valve1__11,valve1,labelled,valve1__11:20,20,stream,0,0,20.0,
clock,valve1__12,valve1,labelled,valve1__12:0,0,baseline,0,0,0.0,
clock,valve1__12,valve1,labelled,valve1__12:1,1,baseline,0,0,1.0,
clock,valve1__12,valve1,labelled,valve1__12:2,2,baseline,0,0,2.0,
clock,valve1__12,valve1,labelled,valve1__12:3,3,stream,0,0,3.0,
clock,valve1__12,valve1,labelled,valve1__12:4,4,stream,0,0,4.0,
clock,valve1__12,valve1,labelled,valve1__12:5,5,stream,0,0,5.0,
clock,valve1__12,valve1,labelled,valve1__12:6,6,stream,0,0,6.0,
clock,valve1__12,valve1,labelled,valve1__12:7,7,stream,0,0,7.0,
clock,valve1__12,valve1,labelled,valve1__12:8,8,stream,0,0,8.0,
clock,valve1__12,valve1,labelled,valve1__12:9,9,stream,0,0,9.0,
clock,valve1__12,valve1,labelled,valve1__12:10,10,stream,1,1,10.0,
clock,valve1__12,valve1,labelled,valve1__12:11,11,stream,1,1,11.0,
clock,valve1__12,valve1,labelled,valve1__12:12,12,stream,1,1,12.0,
clock,valve1__12,valve1,labelled,valve1__12:13,13,stream,1,1,13.0,
clock,valve1__12,valve1,labelled,valve1__12:14,14,stream,1,1,14.0,
clock,valve1__12,valve1,labelled,valve1__12:15,15,stream,1,1,15.0,
clock,valve1__12,valve1,labelled,valve1__12:16,16,stream,1,1,16.0,
clock,valve1__12,valve1,labelled,valve1__12:17,17,stream,1,0,17.0,
clock,valve1__12,valve1,labelled,valve1__12:18,18,stream,0,0,18.0,
clock,valve1__12,valve1,labelled,valve1__12:19,19,stream,0,0,19.0,
clock,valve1__12,valve1,labelled,valve1__12:20,20,stream,0,0,20.0,
clock,valve1__13,valve1,labelled,valve1__13:0,0,baseline,0,0,0.0,
clock,valve1__13,valve1,labelled,valve1__13:1,1,baseline,0,0,1.0,
clock,valve1__13,valve1,labelled,valve1__13:2,2,baseline,0,0,2.0,
clock,valve1__13,valve1,labelled,valve1__13:3,3,stream,0,0,3.0,
clock,valve1__13,valve1,labelled,valve1__13:4,4,stream,0,0,4.0,
clock,valve1__13,valve1,labelled,valve1__13:5,5,stream,0,0,5.0,
clock,valve1__13,valve1,labelled,valve1__13:6,6,stream,0,0,6.0,
clock,valve1__13,valve1,labelled,valve1__13:7,7,stream,0,0,7.0,
clock,valve1__13,valve1,labelled,valve1__13:8,8,stream,0,0,8.0,
clock,valve1__13,valve1,labelled,valve1__13:9,9,stream,0,0,9.0,
clock,valve1__13,valve1,labelled,valve1__13:10,10,stream,1,1,10.0,
clock,valve1__13,valve1,labelled,valve1__13:11,11,stream,1,1,11.0,
clock,valve1__13,valve1,labelled,valve1__13:12,12,stream,1,1,12.0,
clock,valve1__13,valve1,labelled,valve1__13:13,13,stream,1,1,13.0,
clock,valve1__13,valve1,labelled,valve1__13:14,14,stream,1,1,14.0,
clock,valve1__13,valve1,labelled,valve1__13:15,15,stream,1,1,15.0,
clock,valve1__13,valve1,labelled,valve1__13:16,16,stream,1,1,16.0,
clock,valve1__13,valve1,labelled,valve1__13:17,17,stream,0,0,17.0,
clock,valve1__13,valve1,labelled,valve1__13:18,18,stream,0,0,18.0,
clock,valve1__13,valve1,labelled,valve1__13:19,19,stream,0,0,19.0,
clock,valve1__14,valve1,labelled,valve1__14:0,0,baseline,0,0,0.0,
clock,valve1__14,valve1,labelled,valve1__14:1,1,baseline,0,0,1.0,
clock,valve1__14,valve1,labelled,valve1__14:2,2,baseline,0,0,2.0,
clock,valve1__14,valve1,labelled,valve1__14:3,3,stream,0,0,3.0,
clock,valve1__14,valve1,labelled,valve1__14:4,4,stream,0,0,4.0,
clock,valve1__14,valve1,labelled,valve1__14:5,5,stream,0,0,5.0,
clock,valve1__14,valve1,labelled,valve1__14:6,6,stream,0,0,6.0,
clock,valve1__14,valve1,labelled,valve1__14:7,7,stream,0,0,7.0,
clock,valve1__14,valve1,labelled,valve1__14:8,8,stream,0,0,8.0,
clock,valve1__14,valve1,labelled,valve1__14:9,9,stream,0,0,9.0,
clock,valve1__14,valve1,labelled,valve1__14:10,10,stream,1,1,10.0,
clock,valve1__14,valve1,labelled,valve1__14:11,11,stream,1,1,11.0,
clock,valve1__14,valve1,labelled,valve1__14:12,12,stream,1,1,12.0,
clock,valve1__14,valve1,labelled,valve1__14:13,13,stream,1,1,13.0,
clock,valve1__14,valve1,labelled,valve1__14:14,14,stream,1,1,14.0,
clock,valve1__14,valve1,labelled,valve1__14:15,15,stream,1,1,15.0,
clock,valve1__14,valve1,labelled,valve1__14:16,16,stream,1,1,16.0,
clock,valve1__14,valve1,labelled,valve1__14:17,17,stream,0,0,17.0,
clock,valve1__14,valve1,labelled,valve1__14:18,18,stream,0,0,18.0,
clock,valve1__14,valve1,labelled,valve1__14:19,19,stream,0,0,19.0,
clock,valve1__15,valve1,labelled,valve1__15:0,0,baseline,0,0,0.0,
clock,valve1__15,valve1,labelled,valve1__15:1,1,baseline,0,0,1.0,
clock,valve1__15,valve1,labelled,valve1__15:2,2,baseline,0,0,2.0,
