tool,design,split,fold,window_key,score
clock,own-history,own-history,0,3007,41
clock,own-history,own-history,0,3008,42
clock,own-history,own-history,0,3009,43
clock,own-history,own-history,0,3010,44
clock,own-history,own-history,0,3011,45
clock,own-history,own-history,0,3012,46
clock,own-history,own-history,0,3013,47
clock,own-history,own-history,0,3014,48
clock,own-history,own-history,0,3015,49
clock,own-history,own-history,0,3016,50
clock,own-history,own-history,0,3017,51
clock,own-history,own-history,0,3018,52
clock,own-history,own-history,0,3019,53
clock,own-history,own-history,0,3020,54
clock,own-history,own-history,0,3021,55
clock,own-history,own-history,0,3022,56
clock,own-history,own-history,0,3023,57
clock,own-history,own-history,0,3024,58
clock,own-history,own-history,0,3025,59
clock,own-history,own-history,0,3026,60
clock,own-history,own-history,0,3027,61
clock,own-history,own-history,0,3028,62
clock,own-history,own-history,0,3032,0
clock,own-history,own-history,0,3033,1
clock,own-history,own-history,0,3034,2
clock,own-history,own-history,0,3035,3
clock,own-history,own-history,0,3036,4
clock,own-history,own-history,0,3037,5
clock,own-history,own-history,0,3038,6
clock,own-history,own-history,0,3039,7
clock,own-history,own-history,0,3040,8
clock,own-history,own-history,0,3041,9
clock,own-history,own-history,0,3042,10
clock,own-history,own-history,0,3043,11
clock,own-history,own-history,0,3044,12
clock,own-history,own-history,0,3045,13
clock,own-history,own-history,0,3046,14
clock,own-history,own-history,0,3047,15
clock,own-history,own-history,0,3048,16
clock,own-history,own-history,0,3049,17
clock,own-history,own-history,0,3050,18
clock,own-history,own-history,0,3051,19
clock,own-history,own-history,0,3052,20
clock,own-history,own-history,0,3053,21
clock,own-history,own-history,0,3054,22
clock,own-history,own-history,0,3055,23
clock,own-history,own-history,0,3056,24
clock,own-history,own-history,0,3057,25
clock,own-history,own-history,0,3058,26
clock,own-history,own-history,0,3059,27
clock,own-history,own-history,0,3060,28
clock,own-history,own-history,0,3061,29
clock,own-history,own-history,0,3062,30
clock,own-history,own-history,0,3063,31
clock,own-history,own-history,0,3064,32
clock,own-history,own-history,0,3065,33
clock,own-history,own-history,0,3066,34
clock,own-history,own-history,0,3067,35
clock,own-history,own-history,0,3068,36
clock,own-history,own-history,0,3069,37
clock,own-history,own-history,0,3070,38
clock,own-history,own-history,0,3071,39
clock,own-history,own-history,0,3072,40
clock,own-history,own-history,0,3073,41
clock,own-history,own-history,0,3074,42
clock,own-history,own-history,0,3075,43
clock,own-history,own-history,0,3076,44
clock,own-history,own-history,0,3077,45
clock,own-history,own-history,0,3078,46
clock,own-history,own-history,0,3079,47
clock,own-history,own-history,0,3080,48
clock,own-history,own-history,0,3081,49
clock,own-history,own-history,0,3082,50
clock,own-history,own-history,0,3083,51
clock,own-history,own-history,0,3084,52
clock,own-history,own-history,0,3085,53
clock,own-history,own-history,0,3086,54
clock,own-history,own-history,0,3087,55
clock,own-history,own-history,0,3088,56
clock,own-history,own-history,0,3089,57
clock,own-history,own-history,0,3090,58
clock,own-history,own-history,0,3091,59
clock,own-history,own-history,0,3092,60
clock,own-history,own-history,0,3093,61
clock,own-history,own-history,0,3094,62
clock,own-history,own-history,0,3095,63
clock,own-history,own-history,0,3096,64
clock,own-history,own-history,0,3097,65
clock,own-history,own-history,0,3098,66
clock,own-history,own-history,0,3099,67
clock,own-history,own-history,0,3100,68
clock,own-history,own-history,0,3101,69
clock,own-history,own-history,0,3102,70
clock,own-history,own-history,0,3103,71
clock,own-history,own-history,0,3104,72
clock,own-history,own-history,0,3105,73
clock,own-history,own-history,0,3106,74
clock,own-history,own-history,0,3107,75
clock,own-history,own-history,0,3108,76
clock,own-history,own-history,0,3109,77
clock,own-history,own-history,0,3110,78
clock,own-history,own-history,0,3111,79
clock,own-history,own-history,0,3112,80
clock,own-history,own-history,0,3113,81
clock,own-history,own-history,0,3114,82
clock,own-history,own-history,0,3118,0
clock,own-history,own-history,0,3119,1
clock,own-history,own-history,0,3120,2
clock,own-history,own-history,0,3121,3
clock,own-history,own-history,0,3122,4
clock,own-history,own-history,0,3123,5
clock,own-history,own-history,0,3124,6
clock,own-history,own-history,0,3125,7
clock,own-history,own-history,0,3126,8
clock,own-history,own-history,0,3127,9
clock,own-history,own-history,0,3128,10
clock,own-history,own-history,0,3129,11
clock,own-history,own-history,0,3130,12
clock,own-history,own-history,0,3131,13
clock,own-history,own-history,0,3132,14
clock,own-history,own-history,0,3133,15
clock,own-history,own-history,0,3134,16
clock,own-history,own-history,0,3135,17
clock,own-history,own-history,0,3136,18
clock,own-history,own-history,0,3137,19
clock,own-history,own-history,0,3138,20
clock,own-history,own-history,0,3139,21
clock,own-history,own-history,0,3140,22
clock,own-history,own-history,0,3141,23
clock,own-history,own-history,0,3142,24
clock,own-history,own-history,0,3143,25
clock,own-history,own-history,0,3144,26
clock,own-history,own-history,0,3145,27
clock,own-history,own-history,0,3146,28
clock,own-history,own-history,0,3147,29
clock,own-history,own-history,0,3148,30
clock,own-history,own-history,0,3149,31
clock,own-history,own-history,0,3150,32
clock,own-history,own-history,0,3151,33
clock,own-history,own-history,0,3152,34
clock,own-history,own-history,0,3153,35
clock,own-history,own-history,0,3154,36
clock,own-history,own-history,0,3155,37
clock,own-history,own-history,0,3156,38
clock,own-history,own-history,0,3157,39
clock,own-history,own-history,0,3158,40
clock,own-history,own-history,0,3159,41
clock,own-history,own-history,0,3163,0
clock,own-history,own-history,0,3164,1
clock,own-history,own-history,0,3165,2
clock,own-history,own-history,0,3166,3
clock,own-history,own-history,0,3167,4
clock,own-history,own-history,0,3168,5
clock,own-history,own-history,0,3169,6
clock,own-history,own-history,0,3170,7
clock,own-history,own-history,0,3171,8
clock,own-history,own-history,0,3172,9
clock,own-history,own-history,0,3173,10
clock,own-history,own-history,0,3174,11
clock,own-history,own-history,0,3175,12
clock,own-history,own-history,0,3176,13
clock,own-history,own-history,0,3177,14
clock,own-history,own-history,0,3178,15
clock,own-history,own-history,0,3179,16
clock,own-history,own-history,0,3180,17
clock,own-history,own-history,0,3181,18
clock,own-history,own-history,0,3182,19
clock,own-history,own-history,0,3183,20
clock,own-history,own-history,0,3184,21
clock,own-history,own-history,0,3185,22
clock,own-history,own-history,0,3186,23
clock,own-history,own-history,0,3187,24
clock,own-history,own-history,0,3188,25
clock,own-history,own-history,0,3189,26
clock,own-history,own-history,0,3190,27
clock,own-history,own-history,0,3191,28
clock,own-history,own-history,0,3192,29
clock,own-history,own-history,0,3193,30
clock,own-history,own-history,0,3194,31
clock,own-history,own-history,0,3195,32
clock,own-history,own-history,0,3196,33
clock,own-history,own-history,0,3197,34
clock,own-history,own-history,0,3201,0
clock,own-history,own-history,0,3202,1
clock,own-history,own-history,0,3203,2
clock,own-history,own-history,0,3204,3
clock,own-history,own-history,0,3205,4
clock,own-history,own-history,0,3206,5
clock,own-history,own-history,0,3207,6
clock,own-history,own-history,0,3208,7
clock,own-history,own-history,0,3209,8
clock,own-history,own-history,0,3210,9
clock,own-history,own-history,0,3211,10
clock,own-history,own-history,0,3212,11
clock,own-history,own-history,0,3213,12
clock,own-history,own-history,0,3214,13
clock,own-history,own-history,0,3215,14
clock,own-history,own-history,0,3216,15
clock,own-history,own-history,0,3217,16
clock,own-history,own-history,0,3218,17
clock,own-history,own-history,0,3219,18
clock,own-history,own-history,0,3220,19
clock,own-history,own-history,0,3221,20
clock,own-history,own-history,0,3222,21
clock,own-history,own-history,0,3223,22
clock,own-history,own-history,0,3224,23
clock,own-history,own-history,0,3225,24
clock,own-history,own-history,0,3226,25
clock,own-history,own-history,0,3227,26
clock,own-history,own-history,0,3228,27
clock,own-history,own-history,0,3229,28
clock,own-history,own-history,0,3230,29
clock,own-history,own-history,0,3231,30
clock,own-history,own-history,0,3232,31
clock,own-history,own-history,0,3233,32
clock,own-history,own-history,0,3234,33
clock,own-history,own-history,0,3235,34
clock,own-history,own-history,0,3236,35
clock,own-history,own-history,0,3237,36
clock,own-history,own-history,0,3238,37
clock,own-history,own-history,0,3239,38
clock,own-history,own-history,0,3240,39
clock,own-history,own-history,0,3241,40
clock,own-history,own-history,0,3242,41
clock,own-history,own-history,0,3243,42
clock,own-history,own-history,0,3244,43
clock,own-history,own-history,0,3245,44
clock,own-history,own-history,0,3246,45
clock,own-history,own-history,0,3247,46
clock,own-history,own-history,0,3248,47
clock,own-history,own-history,0,3249,48
clock,own-history,own-history,0,3250,49
clock,own-history,own-history,0,3251,50
clock,own-history,own-history,0,3252,51
clock,own-history,own-history,0,3253,52
clock,own-history,own-history,0,3254,53
clock,own-history,own-history,0,3255,54
clock,own-history,own-history,0,3256,55
clock,own-history,own-history,0,3257,56
clock,own-history,own-history,0,3258,57
clock,own-history,own-history,0,3259,58
clock,own-history,own-history,0,3260,59
clock,own-history,own-history,0,3261,60
clock,own-history,own-history,0,3262,61
clock,own-history,own-history,0,3263,62
clock,own-history,own-history,0,3264,63
clock,own-history,own-history,0,3265,64
clock,own-history,own-history,0,3266,65
clock,own-history,own-history,0,3271,0
clock,own-history,own-history,0,3272,1
clock,own-history,own-history,0,3273,2
clock,own-history,own-history,0,3274,3
clock,own-history,own-history,0,3275,4
clock,own-history,own-history,0,3276,5
clock,own-history,own-history,0,3277,6
clock,own-history,own-history,0,3278,7
clock,own-history,own-history,0,3279,8
clock,own-history,own-history,0,3280,9
clock,own-history,own-history,0,3281,10
clock,own-history,own-history,0,3282,11
clock,own-history,own-history,0,3283,12
clock,own-history,own-history,0,3284,13
clock,own-history,own-history,0,3285,14
clock,own-history,own-history,0,3286,15
clock,own-history,own-history,0,3287,16
clock,own-history,own-history,0,3288,17
clock,own-history,own-history,0,3289,18
clock,own-history,own-history,0,3290,19
clock,own-history,own-history,0,3291,20
clock,own-history,own-history,0,3292,21
clock,own-history,own-history,0,3293,22
clock,own-history,own-history,0,3294,23
clock,own-history,own-history,0,3295,24
clock,own-history,own-history,0,3296,25
clock,own-history,own-history,0,3297,26
clock,own-history,own-history,0,3298,27
clock,own-history,own-history,0,3299,28
clock,own-history,own-history,0,3300,29
clock,own-history,own-history,0,3301,30
clock,own-history,own-history,0,3302,31
clock,own-history,own-history,0,3303,32
clock,own-history,own-history,0,3304,33
clock,own-history,own-history,0,3305,34
clock,own-history,own-history,0,3306,35
clock,own-history,own-history,0,3307,36
clock,own-history,own-history,0,3311,0
clock,own-history,own-history,0,3312,1
clock,own-history,own-history,0,3313,2
clock,own-history,own-history,0,3314,3
clock,own-history,own-history,0,3315,4
clock,own-history,own-history,0,3316,5
clock,own-history,own-history,0,3317,6
clock,own-history,own-history,0,3318,7
clock,own-history,own-history,0,3322,0
clock,own-history,own-history,0,3323,1
clock,own-history,own-history,0,3324,2
clock,own-history,own-history,0,3325,3
clock,own-history,own-history,0,3326,4
clock,own-history,own-history,0,3327,5
clock,own-history,own-history,0,3328,6
clock,own-history,own-history,0,3329,7
clock,own-history,own-history,0,3333,0
clock,own-history,own-history,0,3334,1
clock,own-history,own-history,0,3335,2
clock,own-history,own-history,0,3336,3
clock,own-history,own-history,0,3337,4
clock,own-history,own-history,0,3338,5
clock,own-history,own-history,0,3339,6
clock,own-history,own-history,0,3340,7
clock,own-history,own-history,0,3344,0
clock,own-history,own-history,0,3345,1
clock,own-history,own-history,0,3346,2
clock,own-history,own-history,0,3347,3
clock,own-history,own-history,0,3351,0
clock,own-history,own-history,0,3352,1
clock,own-history,own-history,0,3353,2
clock,own-history,own-history,0,3354,3
clock,own-history,own-history,0,3355,4
clock,own-history,own-history,0,3356,5
clock,own-history,own-history,0,3357,6
clock,own-history,own-history,0,3358,7
clock,own-history,own-history,0,3359,8
clock,own-history,own-history,0,3360,9
clock,own-history,own-history,0,3361,10
clock,own-history,own-history,0,3362,11
clock,own-history,own-history,0,3363,12
clock,own-history,own-history,0,3367,0
clock,own-history,own-history,0,3368,1
clock,own-history,own-history,0,3369,2
clock,own-history,own-history,0,3370,3
clock,own-history,own-history,0,3371,4
clock,own-history,own-history,0,3372,5
clock,own-history,own-history,0,3373,6
clock,own-history,own-history,0,3374,7
clock,own-history,own-history,0,3378,0
clock,own-history,own-history,0,3379,1
clock,own-history,own-history,0,3380,2
clock,own-history,own-history,0,3381,3
clock,own-history,own-history,0,3382,4
clock,own-history,own-history,0,3383,5
clock,own-history,own-history,0,3384,6
clock,own-history,own-history,0,3385,7
clock,own-history,own-history,0,3386,8
clock,own-history,own-history,0,3390,0
clock,own-history,own-history,0,3391,1
clock,own-history,own-history,0,3392,2
clock,own-history,own-history,0,3393,3
clock,own-history,own-history,0,3394,4
clock,own-history,own-history,0,3395,5
clock,own-history,own-history,0,3396,6
clock,own-history,own-history,0,3397,7
clock,own-history,own-history,0,3398,8
clock,own-history,own-history,0,3399,9
clock,own-history,own-history,0,3400,10
clock,own-history,own-history,0,3401,11
clock,own-history,own-history,0,3402,12
clock,own-history,own-history,0,3403,13
clock,own-history,own-history,0,3404,14
clock,own-history,own-history,0,3405,15
clock,own-history,own-history,0,3406,16
clock,own-history,own-history,0,3407,17
clock,own-history,own-history,0,3408,18
clock,own-history,own-history,0,3409,19
