window_key,instance,well,folder_label,window_index,window_start,label,transient_only,state_mode,n_variables_present
272,WELL-00001_20170525230000,WELL-00001,0,4,2017-05-26T03:00:00+00:00,0,False,0,6
273,WELL-00001_20170526040000,WELL-00001,0,1,2017-05-26T05:00:00+00:00,0,False,0,6
274,WELL-00001_20170526040000,WELL-00001,0,2,2017-05-26T06:00:00+00:00,0,False,0,6
275,WELL-00001_20170526040000,WELL-00001,0,3,2017-05-26T07:00:00+00:00,0,False,0,6
276,WELL-00001_20170526040000,WELL-00001,0,4,2017-05-26T08:00:00+00:00,0,False,0,6
277,WELL-00001_20170526090000,WELL-00001,0,1,2017-05-26T10:00:00+00:00,0,False,0,6
278,WELL-00001_20170526090000,WELL-00001,0,2,2017-05-26T11:00:00+00:00,0,False,0,6
279,WELL-00001_20170526090000,WELL-00001,0,3,2017-05-26T12:00:00+00:00,0,False,0,6
280,WELL-00001_20170526090000,WELL-00001,0,4,2017-05-26T13:00:00+00:00,0,False,0,6
281,WELL-00001_20170526140000,WELL-00001,0,1,2017-05-26T15:00:00+00:00,0,False,0,6
282,WELL-00001_20170526140000,WELL-00001,0,2,2017-05-26T16:00:00+00:00,0,False,0,6
283,WELL-00001_20170526140000,WELL-00001,0,3,2017-05-26T17:00:00+00:00,0,False,0,6
284,WELL-00001_20170526140000,WELL-00001,0,4,2017-05-26T18:00:00+00:00,0,False,0,6
285,WELL-00001_20170526190000,WELL-00001,0,1,2017-05-26T20:00:00+00:00,0,False,0,6
286,WELL-00001_20170526190000,WELL-00001,0,2,2017-05-26T21:00:00+00:00,0,False,0,6
287,WELL-00001_20170526190000,WELL-00001,0,3,2017-05-26T22:00:00+00:00,0,False,0,6
288,WELL-00001_20170526190000,WELL-00001,0,4,2017-05-26T23:00:00+00:00,0,False,0,6
289,WELL-00001_20170527000000,WELL-00001,0,1,2017-05-27T01:00:00+00:00,0,False,0,6
290,WELL-00001_20170527000000,WELL-00001,0,2,2017-05-27T02:00:00+00:00,0,False,0,6
291,WELL-00001_20170527000000,WELL-00001,0,3,2017-05-27T03:00:00+00:00,0,False,0,6
292,WELL-00001_20170527000000,WELL-00001,0,4,2017-05-27T04:00:00+00:00,0,False,0,6
293,WELL-00001_20170527050000,WELL-00001,0,1,2017-05-27T06:00:00+00:00,0,False,0,6
294,WELL-00001_20170527050000,WELL-00001,0,2,2017-05-27T07:00:00+00:00,0,False,0,6
295,WELL-00001_20170527050000,WELL-00001,0,3,2017-05-27T08:00:00+00:00,0,False,0,6
296,WELL-00001_20170527050000,WELL-00001,0,4,2017-05-27T09:00:00+00:00,0,False,0,6
297,WELL-00001_20170527100000,WELL-00001,0,1,2017-05-27T11:00:00+00:00,0,False,0,6
298,WELL-00001_20170527100000,WELL-00001,0,2,2017-05-27T12:00:00+00:00,0,False,0,6
299,WELL-00001_20170527100000,WELL-00001,0,3,2017-05-27T13:00:00+00:00,0,False,0,6
300,WELL-00001_20170527100000,WELL-00001,0,4,2017-05-27T14:00:00+00:00,0,False,0,6
301,WELL-00001_20170527150000,WELL-00001,0,1,2017-05-27T16:00:00+00:00,0,False,0,6
302,WELL-00001_20170527150000,WELL-00001,0,2,2017-05-27T17:00:00+00:00,0,False,0,6
303,WELL-00001_20170527150000,WELL-00001,0,3,2017-05-27T18:00:00+00:00,0,False,0,6
304,WELL-00001_20170527150000,WELL-00001,0,4,2017-05-27T19:00:00+00:00,0,False,0,6
305,WELL-00001_20170527200000,WELL-00001,0,1,2017-05-27T21:00:00+00:00,0,False,0,6
306,WELL-00001_20170527200000,WELL-00001,0,2,2017-05-27T22:00:00+00:00,0,False,0,6
307,WELL-00001_20170527200000,WELL-00001,0,3,2017-05-27T23:00:00+00:00,0,False,0,6
308,WELL-00001_20170527200000,WELL-00001,0,4,2017-05-28T00:00:00+00:00,0,False,0,6
309,WELL-00001_20170528010000,WELL-00001,0,1,2017-05-28T02:00:00+00:00,0,False,0,6
310,WELL-00001_20170528010000,WELL-00001,0,2,2017-05-28T03:00:00+00:00,0,False,0,6
311,WELL-00001_20170528010000,WELL-00001,0,3,2017-05-28T04:00:00+00:00,0,False,0,6
312,WELL-00001_20170528010000,WELL-00001,0,4,2017-05-28T05:00:00+00:00,0,False,0,6
313,WELL-00001_20170528060000,WELL-00001,0,1,2017-05-28T07:00:00+00:00,0,False,0,6
314,WELL-00001_20170528060000,WELL-00001,0,2,2017-05-28T08:00:00+00:00,0,False,0,6
315,WELL-00001_20170528060000,WELL-00001,0,3,2017-05-28T09:00:00+00:00,0,False,0,6
316,WELL-00001_20170528060000,WELL-00001,0,4,2017-05-28T10:00:00+00:00,0,False,0,6
317,WELL-00001_20170528110000,WELL-00001,0,1,2017-05-28T12:00:00+00:00,0,False,0,6
318,WELL-00001_20170528110000,WELL-00001,0,2,2017-05-28T13:00:00+00:00,0,False,0,6
319,WELL-00001_20170528110000,WELL-00001,0,3,2017-05-28T14:00:00+00:00,0,False,0,6
320,WELL-00001_20170528110000,WELL-00001,0,4,2017-05-28T15:00:00+00:00,0,False,0,6
321,WELL-00001_20170528160000,WELL-00001,0,1,2017-05-28T17:00:00+00:00,0,False,0,6
322,WELL-00001_20170528160000,WELL-00001,0,2,2017-05-28T18:00:00+00:00,0,False,0,6
323,WELL-00001_20170528160000,WELL-00001,0,3,2017-05-28T19:00:00+00:00,0,False,0,6
324,WELL-00001_20170528160000,WELL-00001,0,4,2017-05-28T20:00:00+00:00,0,False,0,6
325,WELL-00001_20170528210000,WELL-00001,0,1,2017-05-28T22:00:00+00:00,0,False,0,6
326,WELL-00001_20170528210000,WELL-00001,0,2,2017-05-28T23:00:00+00:00,0,False,0,6
327,WELL-00001_20170528210000,WELL-00001,0,3,2017-05-29T00:00:00+00:00,0,False,0,6
328,WELL-00001_20170528210000,WELL-00001,0,4,2017-05-29T01:00:00+00:00,0,False,0,6
329,WELL-00001_20170626050000,WELL-00001,4,1,2017-06-26T06:00:00+00:00,1,False,0,6
330,WELL-00001_20170626070000,WELL-00001,4,1,2017-06-26T08:00:00+00:00,1,False,0,6
331,WELL-00001_20170626090246,WELL-00001,0,1,2017-06-26T10:02:46+00:00,0,False,0,6
332,WELL-00001_20170626090246,WELL-00001,0,2,2017-06-26T11:02:46+00:00,0,False,0,6
333,WELL-00001_20170626090246,WELL-00001,0,3,2017-06-26T12:02:46+00:00,0,False,0,6
334,WELL-00001_20170626090246,WELL-00001,0,4,2017-06-26T13:02:46+00:00,0,False,0,6
335,WELL-00001_20170626140123,WELL-00001,0,1,2017-06-26T15:01:23+00:00,0,False,0,6
336,WELL-00001_20170626140123,WELL-00001,0,2,2017-06-26T16:01:23+00:00,0,False,0,6
337,WELL-00001_20170626140123,WELL-00001,0,3,2017-06-26T17:01:23+00:00,0,False,0,6
338,WELL-00001_20170626140123,WELL-00001,0,4,2017-06-26T18:01:23+00:00,0,False,0,6
339,WELL-00001_20170626190135,WELL-00001,0,1,2017-06-26T20:01:35+00:00,0,False,0,6
340,WELL-00001_20170626190135,WELL-00001,0,2,2017-06-26T21:01:35+00:00,0,False,0,6
341,WELL-00001_20170626190135,WELL-00001,0,3,2017-06-26T22:01:35+00:00,0,False,0,6
342,WELL-00001_20170626190135,WELL-00001,0,4,2017-06-26T23:01:35+00:00,0,False,0,6
343,WELL-00001_20170627000333,WELL-00001,0,1,2017-06-27T01:03:33+00:00,0,False,0,6
344,WELL-00001_20170627000333,WELL-00001,0,2,2017-06-27T02:03:33+00:00,0,False,0,6
345,WELL-00001_20170627000333,WELL-00001,0,3,2017-06-27T03:03:33+00:00,0,False,0,6
346,WELL-00001_20170627000333,WELL-00001,0,4,2017-06-27T04:03:33+00:00,0,False,0,6
347,WELL-00001_20170823040000,WELL-00001,0,1,2017-08-23T05:00:00+00:00,0,False,0,6
348,WELL-00001_20170823040000,WELL-00001,0,2,2017-08-23T06:00:00+00:00,0,False,0,6
349,WELL-00001_20170823040000,WELL-00001,0,3,2017-08-23T07:00:00+00:00,0,False,0,6
350,WELL-00001_20170823040000,WELL-00001,0,4,2017-08-23T08:00:00+00:00,0,False,0,6
351,WELL-00001_20170823092146,WELL-00001,0,1,2017-08-23T10:21:46+00:00,0,False,0,6
352,WELL-00001_20170823092146,WELL-00001,0,2,2017-08-23T11:21:46+00:00,0,False,0,6
353,WELL-00001_20170823092146,WELL-00001,0,3,2017-08-23T12:21:46+00:00,0,False,0,6
354,WELL-00001_20170823140000,WELL-00001,0,1,2017-08-23T15:00:00+00:00,0,False,0,6
355,WELL-00001_20170823140000,WELL-00001,0,2,2017-08-23T16:00:00+00:00,0,False,0,6
356,WELL-00001_20170823140000,WELL-00001,0,3,2017-08-23T17:00:00+00:00,0,False,0,6
357,WELL-00001_20170823140000,WELL-00001,0,4,2017-08-23T18:00:00+00:00,0,False,0,6
358,WELL-00001_20170823140000,WELL-00001,0,5,2017-08-23T19:00:00+00:00,0,False,0,6
359,WELL-00001_20170823190000,WELL-00001,0,1,2017-08-23T20:00:00+00:00,0,False,0,6
360,WELL-00001_20170823190000,WELL-00001,0,2,2017-08-23T21:00:00+00:00,0,False,0,6
361,WELL-00001_20170823190000,WELL-00001,0,3,2017-08-23T22:00:00+00:00,0,False,0,6
362,WELL-00001_20170823190000,WELL-00001,0,4,2017-08-23T23:00:00+00:00,0,False,0,6
363,WELL-00001_20170824000000,WELL-00001,0,1,2017-08-24T01:00:00+00:00,0,False,0,6
364,WELL-00001_20170824000000,WELL-00001,0,2,2017-08-24T02:00:00+00:00,0,False,0,6
365,WELL-00001_20170824000000,WELL-00001,0,3,2017-08-24T03:00:00+00:00,0,False,0,6
366,WELL-00001_20170824000000,WELL-00001,0,4,2017-08-24T04:00:00+00:00,0,False,0,6
367,WELL-00001_20170824050000,WELL-00001,0,1,2017-08-24T06:00:00+00:00,0,False,0,6
368,WELL-00001_20170824050000,WELL-00001,0,2,2017-08-24T07:00:00+00:00,0,False,0,6
369,WELL-00001_20170824050000,WELL-00001,0,3,2017-08-24T08:00:00+00:00,0,False,0,6
370,WELL-00001_20170824050000,WELL-00001,0,4,2017-08-24T09:00:00+00:00,0,False,0,6
371,WELL-00001_20170824100000,WELL-00001,0,1,2017-08-24T11:00:00+00:00,0,False,0,6
372,WELL-00001_20170824100000,WELL-00001,0,2,2017-08-24T12:00:00+00:00,0,False,0,6
373,WELL-00001_20170824100000,WELL-00001,0,3,2017-08-24T13:00:00+00:00,0,False,0,6
374,WELL-00001_20170824100000,WELL-00001,0,4,2017-08-24T14:00:00+00:00,0,False,0,6
375,WELL-00001_20170824150000,WELL-00001,0,1,2017-08-24T16:00:00+00:00,0,False,0,6
376,WELL-00001_20170824150000,WELL-00001,0,2,2017-08-24T17:00:00+00:00,0,False,0,6
377,WELL-00001_20170824150000,WELL-00001,0,3,2017-08-24T18:00:00+00:00,0,False,0,6
378,WELL-00001_20170824150000,WELL-00001,0,4,2017-08-24T19:00:00+00:00,0,False,0,6
379,WELL-00001_20170824200000,WELL-00001,0,1,2017-08-24T21:00:00+00:00,0,False,0,6
380,WELL-00001_20170824200000,WELL-00001,0,2,2017-08-24T22:00:00+00:00,0,False,0,6
381,WELL-00001_20170824200000,WELL-00001,0,3,2017-08-24T23:00:00+00:00,0,False,0,6
382,WELL-00001_20170824200000,WELL-00001,0,4,2017-08-25T00:00:00+00:00,0,False,0,6
383,WELL-00001_20170825010000,WELL-00001,0,1,2017-08-25T02:00:00+00:00,0,False,0,6
384,WELL-00001_20170825010000,WELL-00001,0,2,2017-08-25T03:00:00+00:00,0,False,0,6
385,WELL-00001_20170825010000,WELL-00001,0,3,2017-08-25T04:00:00+00:00,0,False,0,6
386,WELL-00001_20170825010000,WELL-00001,0,4,2017-08-25T05:00:00+00:00,0,False,0,6
387,WELL-00001_20170825060000,WELL-00001,0,1,2017-08-25T07:00:00+00:00,0,False,0,6
388,WELL-00001_20170825060000,WELL-00001,0,2,2017-08-25T08:00:00+00:00,0,False,0,6
389,WELL-00001_20170825060000,WELL-00001,0,3,2017-08-25T09:00:00+00:00,0,False,0,6
390,WELL-00001_20170825060000,WELL-00001,0,4,2017-08-25T10:00:00+00:00,0,False,0,6
391,WELL-00001_20170825110000,WELL-00001,0,1,2017-08-25T12:00:00+00:00,0,False,0,6
392,WELL-00001_20170825110000,WELL-00001,0,2,2017-08-25T13:00:00+00:00,0,False,0,6
393,WELL-00001_20170825110000,WELL-00001,0,3,2017-08-25T14:00:00+00:00,0,False,0,6
394,WELL-00001_20170825110000,WELL-00001,0,4,2017-08-25T15:00:00+00:00,0,False,0,6
395,WELL-00001_20170825160000,WELL-00001,0,1,2017-08-25T17:00:00+00:00,0,False,0,6
396,WELL-00001_20170825160000,WELL-00001,0,2,2017-08-25T18:00:00+00:00,0,False,0,6
397,WELL-00001_20170825160000,WELL-00001,0,3,2017-08-25T19:00:00+00:00,0,False,0,6
398,WELL-00001_20170825160000,WELL-00001,0,4,2017-08-25T20:00:00+00:00,0,False,0,6
399,WELL-00001_20170825210000,WELL-00001,0,1,2017-08-25T22:00:00+00:00,0,False,0,6
400,WELL-00001_20170825210000,WELL-00001,0,2,2017-08-25T23:00:00+00:00,0,False,0,6
401,WELL-00001_20170825210000,WELL-00001,0,3,2017-08-26T00:00:00+00:00,0,False,0,6
402,WELL-00001_20170825210000,WELL-00001,0,4,2017-08-26T01:00:00+00:00,0,False,0,6
403,WELL-00001_20170826020000,WELL-00001,0,1,2017-08-26T03:00:00+00:00,0,False,0,6
404,WELL-00001_20170826020000,WELL-00001,0,2,2017-08-26T04:00:00+00:00,0,False,0,6
405,WELL-00001_20170826020000,WELL-00001,0,3,2017-08-26T05:00:00+00:00,0,False,0,6
406,WELL-00001_20170826020000,WELL-00001,0,4,2017-08-26T06:00:00+00:00,0,False,0,6
407,WELL-00001_20170826070000,WELL-00001,0,1,2017-08-26T08:00:00+00:00,0,False,0,6
408,WELL-00001_20170826070000,WELL-00001,0,2,2017-08-26T09:00:00+00:00,0,False,0,6
409,WELL-00001_20170826070000,WELL-00001,0,3,2017-08-26T10:00:00+00:00,0,False,0,6
410,WELL-00001_20170826070000,WELL-00001,0,4,2017-08-26T11:00:00+00:00,0,False,0,6
411,WELL-00001_20170826120000,WELL-00001,0,1,2017-08-26T13:00:00+00:00,0,False,0,6
412,WELL-00001_20170826120000,WELL-00001,0,2,2017-08-26T14:00:00+00:00,0,False,0,6
413,WELL-00001_20170826120000,WELL-00001,0,3,2017-08-26T15:00:00+00:00,0,False,0,6
414,WELL-00001_20170826120000,WELL-00001,0,4,2017-08-26T16:00:00+00:00,0,False,0,6
415,WELL-00001_20170826170000,WELL-00001,0,1,2017-08-26T18:00:00+00:00,0,False,0,6
416,WELL-00001_20170826170000,WELL-00001,0,2,2017-08-26T19:00:00+00:00,0,False,0,6
417,WELL-00001_20170826170000,WELL-00001,0,3,2017-08-26T20:00:00+00:00,0,False,0,6
418,WELL-00001_20170826170000,WELL-00001,0,4,2017-08-26T21:00:00+00:00,0,False,0,6
419,WELL-00001_20170826220000,WELL-00001,0,1,2017-08-26T23:00:00+00:00,0,False,0,6
420,WELL-00001_20170826220000,WELL-00001,0,2,2017-08-27T00:00:00+00:00,0,False,0,6
421,WELL-00001_20170826220000,WELL-00001,0,3,2017-08-27T01:00:00+00:00,0,False,0,6
422,WELL-00001_20170826220000,WELL-00001,0,4,2017-08-27T02:00:00+00:00,0,False,0,6
423,WELL-00001_20170827030000,WELL-00001,0,1,2017-08-27T04:00:00+00:00,0,False,0,6
424,WELL-00001_20170827030000,WELL-00001,0,2,2017-08-27T05:00:00+00:00,0,False,0,6
425,WELL-00001_20170827030000,WELL-00001,0,3,2017-08-27T06:00:00+00:00,0,False,0,6
426,WELL-00001_20170827030000,WELL-00001,0,4,2017-08-27T07:00:00+00:00,0,False,0,6
427,WELL-00001_20170827080000,WELL-00001,0,1,2017-08-27T09:00:00+00:00,0,False,0,6
428,WELL-00001_20170827080000,WELL-00001,0,2,2017-08-27T10:00:00+00:00,0,False,0,6
429,WELL-00001_20170827080000,WELL-00001,0,3,2017-08-27T11:00:00+00:00,0,False,0,6
430,WELL-00001_20170827080000,WELL-00001,0,4,2017-08-27T12:00:00+00:00,0,False,0,6
431,WELL-00001_20170827130000,WELL-00001,0,1,2017-08-27T14:00:00+00:00,0,False,0,6
432,WELL-00001_20170827130000,WELL-00001,0,2,2017-08-27T15:00:00+00:00,0,False,0,6
433,WELL-00001_20170827130000,WELL-00001,0,3,2017-08-27T16:00:00+00:00,0,False,0,6
434,WELL-00001_20170827130000,WELL-00001,0,4,2017-08-27T17:00:00+00:00,0,False,0,6
435,WELL-00001_20170827180000,WELL-00001,0,1,2017-08-27T19:00:00+00:00,0,False,0,6
436,WELL-00001_20170827180000,WELL-00001,0,2,2017-08-27T20:00:00+00:00,0,False,0,6
437,WELL-00001_20170827180000,WELL-00001,0,3,2017-08-27T21:00:00+00:00,0,False,0,6
438,WELL-00001_20170827180000,WELL-00001,0,4,2017-08-27T22:00:00+00:00,0,False,0,6
439,WELL-00001_20170827230000,WELL-00001,0,1,2017-08-28T00:00:00+00:00,0,False,0,6
440,WELL-00001_20170827230000,WELL-00001,0,2,2017-08-28T01:00:00+00:00,0,False,0,6
441,WELL-00001_20170827230000,WELL-00001,0,3,2017-08-28T02:00:00+00:00,0,False,0,6
442,WELL-00001_20170827230000,WELL-00001,0,4,2017-08-28T03:00:00+00:00,0,False,0,6
443,WELL-00001_20170828040000,WELL-00001,0,1,2017-08-28T05:00:00+00:00,0,False,0,6
444,WELL-00001_20170828040000,WELL-00001,0,2,2017-08-28T06:00:00+00:00,0,False,0,6
445,WELL-00001_20170828040000,WELL-00001,0,3,2017-08-28T07:00:00+00:00,0,False,0,6
446,WELL-00001_20170828040000,WELL-00001,0,4,2017-08-28T08:00:00+00:00,0,False,0,6
447,WELL-00001_20170828090000,WELL-00001,0,1,2017-08-28T10:00:00+00:00,0,False,0,6
448,WELL-00001_20170828090000,WELL-00001,0,2,2017-08-28T11:00:00+00:00,0,False,0,6
449,WELL-00001_20170828090000,WELL-00001,0,3,2017-08-28T12:00:00+00:00,0,False,0,6
450,WELL-00001_20170828090000,WELL-00001,0,4,2017-08-28T13:00:00+00:00,0,False,0,6
451,WELL-00002_20131104004101,WELL-00002,2,1,2013-11-04T01:41:01+00:00,0,False,0,4
452,WELL-00002_20131104004101,WELL-00002,2,2,2013-11-04T02:41:01+00:00,1,True,0,4
453,WELL-00002_20131208220000,WELL-00002,4,1,2013-12-08T23:00:00+00:00,1,False,0,4
454,WELL-00002_20131209000000,WELL-00002,4,1,2013-12-09T01:00:00+00:00,1,False,0,4
455,WELL-00002_20131209020000,WELL-00002,4,1,2013-12-09T03:00:00+00:00,1,False,0,4
456,WELL-00002_20131209040000,WELL-00002,4,1,2013-12-09T05:00:00+00:00,1,False,0,4
457,WELL-00002_20131209060000,WELL-00002,4,1,2013-12-09T07:00:00+00:00,1,False,0,4
458,WELL-00002_20131209080000,WELL-00002,4,1,2013-12-09T09:00:00+00:00,1,False,0,4
459,WELL-00002_20131209100000,WELL-00002,4,1,2013-12-09T11:00:00+00:00,1,False,0,4
460,WELL-00002_20131209120000,WELL-00002,4,1,2013-12-09T13:00:00+00:00,1,False,0,4
461,WELL-00002_20131211220015,WELL-00002,0,1,2013-12-11T23:00:15+00:00,0,False,0,4
462,WELL-00002_20131212000148,WELL-00002,0,1,2013-12-12T01:01:48+00:00,0,False,0,4
463,WELL-00002_20131212020000,WELL-00002,0,1,2013-12-12T03:00:00+00:00,0,False,0,4
464,WELL-00002_20131212040000,WELL-00002,0,1,2013-12-12T05:00:00+00:00,0,False,0,4
465,WELL-00002_20131212060005,WELL-00002,0,1,2013-12-12T07:00:05+00:00,0,False,0,4
466,WELL-00002_20131212080000,WELL-00002,4,1,2013-12-12T09:00:00+00:00,1,False,0,4
467,WELL-00002_20131212100000,WELL-00002,4,1,2013-12-12T11:00:00+00:00,1,False,0,4
468,WELL-00002_20131214150127,WELL-00002,0,1,2013-12-14T16:01:27+00:00,0,False,0,4
469,WELL-00002_20131214170036,WELL-00002,0,1,2013-12-14T18:00:36+00:00,0,False,0,4
470,WELL-00002_20131214190030,WELL-00002,0,1,2013-12-14T20:00:30+00:00,0,False,0,4
471,WELL-00002_20131214210010,WELL-00002,4,1,2013-12-14T22:00:10+00:00,1,False,0,4
472,WELL-00002_20131214230010,WELL-00002,4,1,2013-12-15T00:00:10+00:00,1,False,0,4
473,WELL-00002_20131215010010,WELL-00002,4,1,2013-12-15T02:00:10+00:00,1,False,0,4
474,WELL-00002_20131215030036,WELL-00002,4,1,2013-12-15T04:00:36+00:00,1,False,0,4
475,WELL-00002_20131215050030,WELL-00002,4,1,2013-12-15T06:00:30+00:00,1,False,0,4
476,WELL-00002_20131215070015,WELL-00002,4,1,2013-12-15T08:00:15+00:00,1,False,0,4
477,WELL-00002_20131215090025,WELL-00002,4,1,2013-12-15T10:00:25+00:00,1,False,0,4
478,WELL-00002_20131215110025,WELL-00002,4,1,2013-12-15T12:00:25+00:00,1,False,0,4
479,WELL-00002_20131215130036,WELL-00002,4,1,2013-12-15T14:00:36+00:00,1,False,0,4
480,WELL-00002_20131215150122,WELL-00002,4,1,2013-12-15T16:01:22+00:00,1,False,0,4
481,WELL-00002_20131215170101,WELL-00002,4,1,2013-12-15T18:01:01+00:00,1,False,0,4
482,WELL-00002_20131215190132,WELL-00002,4,1,2013-12-15T20:01:32+00:00,1,False,0,4
483,WELL-00002_20131215210107,WELL-00002,4,1,2013-12-15T22:01:07+00:00,1,False,0,4
484,WELL-00002_20140109000112,WELL-00002,4,1,2014-01-09T01:01:12+00:00,1,False,0,4
485,WELL-00002_20140109020025,WELL-00002,4,1,2014-01-09T03:00:25+00:00,1,False,0,4
486,WELL-00002_20140109040025,WELL-00002,4,1,2014-01-09T05:00:25+00:00,1,False,0,4
487,WELL-00002_20140109140010,WELL-00002,4,1,2014-01-09T15:00:10+00:00,1,False,0,4
488,WELL-00002_20140109160010,WELL-00002,4,1,2014-01-09T17:00:10+00:00,1,False,0,4
489,WELL-00002_20140115150010,WELL-00002,4,1,2014-01-15T16:00:10+00:00,1,False,0,4
490,WELL-00002_20140115170036,WELL-00002,4,1,2014-01-15T18:00:36+00:00,1,False,0,4
491,WELL-00002_20140118230030,WELL-00002,4,1,2014-01-19T00:00:30+00:00,1,False,0,4
492,WELL-00002_20140119010020,WELL-00002,4,1,2014-01-19T02:00:20+00:00,1,False,0,4
493,WELL-00002_20140119030025,WELL-00002,4,1,2014-01-19T04:00:25+00:00,1,False,0,4
494,WELL-00002_20140119050010,WELL-00002,4,1,2014-01-19T06:00:10+00:00,1,False,0,4
495,WELL-00002_20140119070138,WELL-00002,4,1,2014-01-19T08:01:38+00:00,1,False,0,4
496,WELL-00002_20140119090112,WELL-00002,4,1,2014-01-19T10:01:12+00:00,1,False,0,4
497,WELL-00002_20140119110010,WELL-00002,4,1,2014-01-19T12:00:10+00:00,1,False,0,4
498,WELL-00002_20140119130010,WELL-00002,4,1,2014-01-19T14:00:10+00:00,1,False,0,4
499,WELL-00002_20140119150112,WELL-00002,4,1,2014-01-19T16:01:12+00:00,1,False,0,4
500,WELL-00002_20140119170015,WELL-00002,4,1,2014-01-19T18:00:15+00:00,1,False,0,4
501,WELL-00002_20140119190132,WELL-00002,4,1,2014-01-19T20:01:32+00:00,1,False,0,4
502,WELL-00002_20140119210015,WELL-00002,4,1,2014-01-19T22:00:15+00:00,1,False,0,4
503,WELL-00002_20140119230030,WELL-00002,4,1,2014-01-20T00:00:30+00:00,1,False,0,4
504,WELL-00002_20140120010025,WELL-00002,4,1,2014-01-20T02:00:25+00:00,1,False,0,4
505,WELL-00002_20140120030132,WELL-00002,4,1,2014-01-20T04:01:32+00:00,1,False,0,4
506,WELL-00002_20140120050203,WELL-00002,4,1,2014-01-20T06:02:03+00:00,1,False,0,4
507,WELL-00002_20140120070122,WELL-00002,4,1,2014-01-20T08:01:22+00:00,1,False,0,4
508,WELL-00002_20140120090010,WELL-00002,4,1,2014-01-20T10:00:10+00:00,1,False,0,4
509,WELL-00002_20140120110234,WELL-00002,4,1,2014-01-20T12:02:34+00:00,1,False,0,4
510,WELL-00002_20140120130224,WELL-00002,4,1,2014-01-20T14:02:24+00:00,1,False,0,4
511,WELL-00002_20140120150112,WELL-00002,4,1,2014-01-20T16:01:12+00:00,1,False,0,4
512,WELL-00002_20140120170010,WELL-00002,4,1,2014-01-20T18:00:10+00:00,1,False,0,4
513,WELL-00002_20140120190122,WELL-00002,4,1,2014-01-20T20:01:22+00:00,1,False,0,4
514,WELL-00002_20140120210036,WELL-00002,4,1,2014-01-20T22:00:36+00:00,1,False,0,4
515,WELL-00002_20140120230224,WELL-00002,4,1,2014-01-21T00:02:24+00:00,1,False,0,4
516,WELL-00002_20140121010056,WELL-00002,4,1,2014-01-21T02:00:56+00:00,1,False,0,4
517,WELL-00002_20140121030030,WELL-00002,4,1,2014-01-21T04:00:30+00:00,1,False,0,4
518,WELL-00002_20140121050010,WELL-00002,4,1,2014-01-21T06:00:10+00:00,1,False,0,4
519,WELL-00002_20140121070214,WELL-00002,4,1,2014-01-21T08:02:14+00:00,1,False,0,4
520,WELL-00002_20140121090056,WELL-00002,4,1,2014-01-21T10:00:56+00:00,1,False,0,4
521,WELL-00002_20140121110117,WELL-00002,4,1,2014-01-21T12:01:17+00:00,1,False,0,4
522,WELL-00002_20140121130132,WELL-00002,4,1,2014-01-21T14:01:32+00:00,1,False,0,4
523,WELL-00002_20140121150025,WELL-00002,4,1,2014-01-21T16:00:25+00:00,1,False,0,4
524,WELL-00002_20140121170219,WELL-00002,4,1,2014-01-21T18:02:19+00:00,1,False,0,4
525,WELL-00002_20140121190234,WELL-00002,4,1,2014-01-21T20:02:34+00:00,1,False,0,4
526,WELL-00002_20140121210041,WELL-00002,4,1,2014-01-21T22:00:41+00:00,1,False,0,4
527,WELL-00002_20140121230117,WELL-00002,4,1,2014-01-22T00:01:17+00:00,1,False,0,4
528,WELL-00002_20140122010051,WELL-00002,4,1,2014-01-22T02:00:51+00:00,1,False,0,4
529,WELL-00002_20140122030046,WELL-00002,4,1,2014-01-22T04:00:46+00:00,1,False,0,4
530,WELL-00002_20140122050010,WELL-00002,4,1,2014-01-22T06:00:10+00:00,1,False,0,4
531,WELL-00002_20140122070127,WELL-00002,4,1,2014-01-22T08:01:27+00:00,1,False,0,4
532,WELL-00002_20140122090112,WELL-00002,4,1,2014-01-22T10:01:12+00:00,1,False,0,4
533,WELL-00002_20140122110030,WELL-00002,4,1,2014-01-22T12:00:30+00:00,1,False,0,4
534,WELL-00002_20140122130015,WELL-00002,4,1,2014-01-22T14:00:15+00:00,1,False,0,4
535,WELL-00002_20140122150127,WELL-00002,4,1,2014-01-22T16:01:27+00:00,1,False,0,4
536,WELL-00002_20140122170112,WELL-00002,4,1,2014-01-22T18:01:12+00:00,1,False,0,4
537,WELL-00002_20140122190127,WELL-00002,4,1,2014-01-22T20:01:27+00:00,1,False,0,4
538,WELL-00002_20140122210153,WELL-00002,4,1,2014-01-22T22:01:53+00:00,1,False,0,4
539,WELL-00002_20140122230051,WELL-00002,4,1,2014-01-23T00:00:51+00:00,1,False,0,4
540,WELL-00002_20140123010219,WELL-00002,4,1,2014-01-23T02:02:19+00:00,1,False,0,4
541,WELL-00002_20140123030132,WELL-00002,4,1,2014-01-23T04:01:32+00:00,1,False,0,4
542,WELL-00002_20140123050030,WELL-00002,4,1,2014-01-23T06:00:30+00:00,1,False,0,4
