instance,well,window_key,window_index,onset_offset,role,variable,n_context_minutes,n_context_filled,n_target_minutes,n_target_skipped,surprise,refusal
WELL-00024_20160729172014,WELL-00024,168,0,-5,baseline,P-MON-CKP,42,,60,,,"context: 42 of 240 minutes with data, fewer than 60"
WELL-00024_20160729172014,WELL-00024,168,0,-5,baseline,P-PDG,42,,60,,,"context: 42 of 240 minutes with data, fewer than 60"
WELL-00024_20160729172014,WELL-00024,168,0,-5,baseline,P-TPT,42,,60,,,"context: 42 of 240 minutes with data, fewer than 60"
WELL-00024_20160729172014,WELL-00024,168,0,-5,baseline,T-TPT,42,,60,,,"context: 42 of 240 minutes with data, fewer than 60"
WELL-00024_20160729172014,WELL-00024,169,1,-4,baseline,P-ANULAR,102,138,60,0,0.5019,
WELL-00024_20160729172014,WELL-00024,169,1,-4,baseline,P-JUS-CKGL,102,138,60,0,0.3972,
WELL-00024_20160729172014,WELL-00024,169,1,-4,baseline,P-MON-CKP,102,138,60,0,0.3256,
WELL-00024_20160729172014,WELL-00024,169,1,-4,baseline,P-PDG,102,,60,,,context is constant: the surprise has no scale
WELL-00024_20160729172014,WELL-00024,169,1,-4,baseline,P-TPT,102,138,60,0,0.3191,
WELL-00024_20160729172014,WELL-00024,169,1,-4,baseline,T-TPT,102,138,60,0,0.4843,
WELL-00024_20160729172014,WELL-00024,170,2,-3,baseline,P-ANULAR,162,78,60,0,0.3898,
WELL-00024_20160729172014,WELL-00024,170,2,-3,baseline,P-JUS-CKGL,162,78,60,0,0.3818,
WELL-00024_20160729172014,WELL-00024,170,2,-3,baseline,P-MON-CKP,162,78,60,0,0.4453,
WELL-00024_20160729172014,WELL-00024,170,2,-3,baseline,P-PDG,162,,60,,,context is constant: the surprise has no scale
WELL-00024_20160729172014,WELL-00024,170,2,-3,baseline,P-TPT,162,78,60,0,0.1184,
WELL-00024_20160729172014,WELL-00024,170,2,-3,baseline,T-TPT,162,78,60,0,0.1384,
WELL-00024_20160729172014,WELL-00024,171,3,-2,pre,P-ANULAR,222,18,60,0,0.3534,
WELL-00024_20160729172014,WELL-00024,171,3,-2,pre,P-JUS-CKGL,222,18,60,0,0.2888,
WELL-00024_20160729172014,WELL-00024,171,3,-2,pre,P-MON-CKP,222,18,60,0,0.3295,
WELL-00024_20160729172014,WELL-00024,171,3,-2,pre,P-PDG,222,,60,,,context is constant: the surprise has no scale
WELL-00024_20160729172014,WELL-00024,171,3,-2,pre,P-TPT,222,18,60,0,0.1494,
WELL-00024_20160729172014,WELL-00024,171,3,-2,pre,T-TPT,222,18,60,0,0.3188,
WELL-00024_20160729172014,WELL-00024,172,5,0,post0,P-ANULAR,240,0,60,0,0.25,
WELL-00024_20160729172014,WELL-00024,172,5,0,post0,P-JUS-CKGL,240,0,60,0,0.2291,
WELL-00024_20160729172014,WELL-00024,172,5,0,post0,P-MON-CKP,240,0,60,0,0.3057,
WELL-00024_20160729172014,WELL-00024,172,5,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160729172014,WELL-00024,172,5,0,post0,P-TPT,240,0,60,0,0.4416,
WELL-00024_20160729172014,WELL-00024,172,5,0,post0,T-TPT,240,0,60,0,0.3498,
WELL-00024_20160729172014,WELL-00024,173,6,1,post1,P-ANULAR,240,0,60,0,0.3654,
WELL-00024_20160729172014,WELL-00024,173,6,1,post1,P-JUS-CKGL,240,0,60,0,0.2558,
WELL-00024_20160729172014,WELL-00024,173,6,1,post1,P-MON-CKP,240,0,60,0,0.3181,
WELL-00024_20160729172014,WELL-00024,173,6,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160729172014,WELL-00024,173,6,1,post1,P-TPT,240,0,60,0,0.4256,
WELL-00024_20160729172014,WELL-00024,173,6,1,post1,T-TPT,240,0,60,0,0.3378,
WELL-00024_20160825100303,WELL-00024,174,5,-5,baseline,P-ANULAR,240,0,60,0,0.3138,
WELL-00024_20160825100303,WELL-00024,174,5,-5,baseline,P-JUS-CKGL,240,0,60,0,0.9083,
WELL-00024_20160825100303,WELL-00024,174,5,-5,baseline,P-MON-CKP,240,0,60,0,0.3081,
WELL-00024_20160825100303,WELL-00024,174,5,-5,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160825100303,WELL-00024,174,5,-5,baseline,P-TPT,240,0,60,0,0.3443,
WELL-00024_20160825100303,WELL-00024,174,5,-5,baseline,T-TPT,240,0,60,0,0.287,
WELL-00024_20160825100303,WELL-00024,175,6,-4,baseline,P-ANULAR,240,0,60,0,0.2126,
WELL-00024_20160825100303,WELL-00024,175,6,-4,baseline,P-JUS-CKGL,240,0,60,0,0.2544,
WELL-00024_20160825100303,WELL-00024,175,6,-4,baseline,P-MON-CKP,240,0,60,0,0.2995,
WELL-00024_20160825100303,WELL-00024,175,6,-4,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160825100303,WELL-00024,175,6,-4,baseline,P-TPT,240,0,60,0,0.2172,
WELL-00024_20160825100303,WELL-00024,175,6,-4,baseline,T-TPT,240,0,60,0,0.2098,
WELL-00024_20160825100303,WELL-00024,176,7,-3,baseline,P-ANULAR,240,0,60,0,0.8544,
WELL-00024_20160825100303,WELL-00024,176,7,-3,baseline,P-JUS-CKGL,240,0,60,0,1.4124,
WELL-00024_20160825100303,WELL-00024,176,7,-3,baseline,P-MON-CKP,240,0,60,0,0.2506,
WELL-00024_20160825100303,WELL-00024,176,7,-3,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160825100303,WELL-00024,176,7,-3,baseline,P-TPT,240,0,60,0,1.3978,
WELL-00024_20160825100303,WELL-00024,176,7,-3,baseline,T-TPT,240,0,60,0,1.2458,
WELL-00024_20160825100303,WELL-00024,177,8,-2,pre,P-ANULAR,240,0,60,0,0.1918,
WELL-00024_20160825100303,WELL-00024,177,8,-2,pre,P-JUS-CKGL,240,0,60,0,0.7783,
WELL-00024_20160825100303,WELL-00024,177,8,-2,pre,P-MON-CKP,240,0,60,0,0.2759,
WELL-00024_20160825100303,WELL-00024,177,8,-2,pre,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160825100303,WELL-00024,177,8,-2,pre,P-TPT,240,0,60,0,0.2149,
WELL-00024_20160825100303,WELL-00024,177,8,-2,pre,T-TPT,240,0,60,0,0.2526,
WELL-00024_20160825100303,WELL-00024,178,10,0,post0,P-ANULAR,240,0,60,0,0.4329,
WELL-00024_20160825100303,WELL-00024,178,10,0,post0,P-JUS-CKGL,240,0,60,0,0.3168,
WELL-00024_20160825100303,WELL-00024,178,10,0,post0,P-MON-CKP,240,0,60,0,0.3282,
WELL-00024_20160825100303,WELL-00024,178,10,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160825100303,WELL-00024,178,10,0,post0,P-TPT,240,0,60,0,0.5589,
WELL-00024_20160825100303,WELL-00024,178,10,0,post0,T-TPT,240,0,60,0,0.1952,
WELL-00024_20160825100303,WELL-00024,179,11,1,post1,P-ANULAR,240,0,60,0,0.4011,
WELL-00024_20160825100303,WELL-00024,179,11,1,post1,P-JUS-CKGL,240,0,60,0,0.3547,
WELL-00024_20160825100303,WELL-00024,179,11,1,post1,P-MON-CKP,240,0,60,0,0.331,
WELL-00024_20160825100303,WELL-00024,179,11,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160825100303,WELL-00024,179,11,1,post1,P-TPT,240,0,60,0,0.7016,
WELL-00024_20160825100303,WELL-00024,179,11,1,post1,T-TPT,240,0,60,0,0.2631,
WELL-00024_20160909220000,WELL-00024,180,14,-5,baseline,P-ANULAR,240,0,60,0,0.7737,
WELL-00024_20160909220000,WELL-00024,180,14,-5,baseline,P-JUS-CKGL,240,0,60,0,0.2751,
WELL-00024_20160909220000,WELL-00024,180,14,-5,baseline,P-MON-CKP,240,0,60,0,0.3332,
WELL-00024_20160909220000,WELL-00024,180,14,-5,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160909220000,WELL-00024,180,14,-5,baseline,P-TPT,240,0,60,0,0.1728,
WELL-00024_20160909220000,WELL-00024,180,14,-5,baseline,T-TPT,240,0,60,0,0.191,
WELL-00024_20160909220000,WELL-00024,181,15,-4,baseline,P-ANULAR,240,0,60,0,0.4602,
WELL-00024_20160909220000,WELL-00024,181,15,-4,baseline,P-JUS-CKGL,240,0,60,0,0.1381,
WELL-00024_20160909220000,WELL-00024,181,15,-4,baseline,P-MON-CKP,240,0,60,0,0.3453,
WELL-00024_20160909220000,WELL-00024,181,15,-4,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160909220000,WELL-00024,181,15,-4,baseline,P-TPT,240,0,60,0,0.6706,
WELL-00024_20160909220000,WELL-00024,181,15,-4,baseline,T-TPT,240,0,60,0,0.4247,
WELL-00024_20160909220000,WELL-00024,182,16,-3,baseline,P-ANULAR,240,0,60,0,0.2881,
WELL-00024_20160909220000,WELL-00024,182,16,-3,baseline,P-JUS-CKGL,240,0,60,0,0.2445,
WELL-00024_20160909220000,WELL-00024,182,16,-3,baseline,P-MON-CKP,240,0,60,0,0.3235,
WELL-00024_20160909220000,WELL-00024,182,16,-3,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160909220000,WELL-00024,182,16,-3,baseline,P-TPT,240,0,60,0,0.3244,
WELL-00024_20160909220000,WELL-00024,182,16,-3,baseline,T-TPT,240,0,60,0,0.1773,
WELL-00024_20160909220000,WELL-00024,183,17,-2,pre,P-ANULAR,240,0,60,0,0.2447,
WELL-00024_20160909220000,WELL-00024,183,17,-2,pre,P-JUS-CKGL,240,0,60,0,0.4056,
WELL-00024_20160909220000,WELL-00024,183,17,-2,pre,P-MON-CKP,240,0,60,0,0.2655,
WELL-00024_20160909220000,WELL-00024,183,17,-2,pre,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160909220000,WELL-00024,183,17,-2,pre,P-TPT,240,0,60,0,0.2654,
WELL-00024_20160909220000,WELL-00024,183,17,-2,pre,T-TPT,240,0,60,0,0.2044,
WELL-00024_20160909220000,WELL-00024,184,19,0,post0,P-ANULAR,240,0,60,0,0.183,
WELL-00024_20160909220000,WELL-00024,184,19,0,post0,P-JUS-CKGL,240,0,60,0,0.1645,
WELL-00024_20160909220000,WELL-00024,184,19,0,post0,P-MON-CKP,240,0,60,0,0.4731,
WELL-00024_20160909220000,WELL-00024,184,19,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160909220000,WELL-00024,184,19,0,post0,P-TPT,240,0,60,0,0.2945,
WELL-00024_20160909220000,WELL-00024,184,19,0,post0,T-TPT,240,0,60,0,0.4365,
WELL-00024_20160909220000,WELL-00024,185,20,1,post1,P-ANULAR,240,0,60,0,0.5158,
WELL-00024_20160909220000,WELL-00024,185,20,1,post1,P-JUS-CKGL,240,0,60,0,0.569,
WELL-00024_20160909220000,WELL-00024,185,20,1,post1,P-MON-CKP,240,0,60,0,0.1911,
WELL-00024_20160909220000,WELL-00024,185,20,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20160909220000,WELL-00024,185,20,1,post1,P-TPT,240,0,60,0,0.633,
WELL-00024_20160909220000,WELL-00024,185,20,1,post1,T-TPT,240,0,60,0,0.4784,
WELL-00024_20161001112049,WELL-00024,186,1,-5,baseline,P-ANULAR,71,169,60,0,0.3141,
WELL-00024_20161001112049,WELL-00024,186,1,-5,baseline,P-JUS-CKGL,71,169,60,0,0.2498,
WELL-00024_20161001112049,WELL-00024,186,1,-5,baseline,P-MON-CKP,71,169,60,0,0.1633,
WELL-00024_20161001112049,WELL-00024,186,1,-5,baseline,P-PDG,71,,60,,,context is constant: the surprise has no scale
WELL-00024_20161001112049,WELL-00024,186,1,-5,baseline,P-TPT,71,169,60,0,0.3239,
WELL-00024_20161001112049,WELL-00024,186,1,-5,baseline,T-TPT,71,169,60,0,0.3919,
WELL-00024_20161001112049,WELL-00024,187,2,-4,baseline,P-ANULAR,131,109,60,0,0.2716,
WELL-00024_20161001112049,WELL-00024,187,2,-4,baseline,P-JUS-CKGL,131,109,60,0,0.347,
WELL-00024_20161001112049,WELL-00024,187,2,-4,baseline,P-MON-CKP,131,109,60,0,0.25,
WELL-00024_20161001112049,WELL-00024,187,2,-4,baseline,P-PDG,131,,60,,,context is constant: the surprise has no scale
WELL-00024_20161001112049,WELL-00024,187,2,-4,baseline,P-TPT,131,109,60,0,0.2427,
WELL-00024_20161001112049,WELL-00024,187,2,-4,baseline,T-TPT,131,109,60,0,0.317,
WELL-00024_20161001112049,WELL-00024,188,3,-3,baseline,P-ANULAR,191,49,60,0,0.1685,
WELL-00024_20161001112049,WELL-00024,188,3,-3,baseline,P-JUS-CKGL,191,49,60,0,0.2734,
WELL-00024_20161001112049,WELL-00024,188,3,-3,baseline,P-MON-CKP,191,49,60,0,0.3158,
WELL-00024_20161001112049,WELL-00024,188,3,-3,baseline,P-PDG,191,,60,,,context is constant: the surprise has no scale
WELL-00024_20161001112049,WELL-00024,188,3,-3,baseline,P-TPT,191,49,60,0,0.2748,
WELL-00024_20161001112049,WELL-00024,188,3,-3,baseline,T-TPT,191,49,60,0,0.2593,
WELL-00024_20161001112049,WELL-00024,189,4,-2,pre,P-ANULAR,240,0,60,0,0.2607,
WELL-00024_20161001112049,WELL-00024,189,4,-2,pre,P-JUS-CKGL,240,0,60,0,0.3298,
WELL-00024_20161001112049,WELL-00024,189,4,-2,pre,P-MON-CKP,240,0,60,0,0.2774,
WELL-00024_20161001112049,WELL-00024,189,4,-2,pre,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20161001112049,WELL-00024,189,4,-2,pre,P-TPT,240,0,60,0,0.3331,
WELL-00024_20161001112049,WELL-00024,189,4,-2,pre,T-TPT,240,0,60,0,0.2749,
WELL-00024_20161001112049,WELL-00024,190,6,0,post0,P-ANULAR,240,0,60,0,0.3191,
WELL-00024_20161001112049,WELL-00024,190,6,0,post0,P-JUS-CKGL,240,0,60,0,0.3143,
WELL-00024_20161001112049,WELL-00024,190,6,0,post0,P-MON-CKP,240,0,60,0,0.3037,
WELL-00024_20161001112049,WELL-00024,190,6,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20161001112049,WELL-00024,190,6,0,post0,P-TPT,240,0,60,0,0.3331,
WELL-00024_20161001112049,WELL-00024,190,6,0,post0,T-TPT,240,0,60,0,0.2669,
WELL-00024_20161001112049,WELL-00024,191,7,1,post1,P-ANULAR,240,0,60,0,0.302,
WELL-00024_20161001112049,WELL-00024,191,7,1,post1,P-JUS-CKGL,240,0,60,0,0.3697,
WELL-00024_20161001112049,WELL-00024,191,7,1,post1,P-MON-CKP,240,0,60,0,0.3498,
WELL-00024_20161001112049,WELL-00024,191,7,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00024_20161001112049,WELL-00024,191,7,1,post1,P-TPT,240,0,60,0,0.2508,
WELL-00024_20161001112049,WELL-00024,191,7,1,post1,T-TPT,240,0,60,0,0.3071,
WELL-00024_20161026065657,WELL-00024,192,2,-5,baseline,P-ANULAR,141,99,60,0,0.1437,
WELL-00024_20161026065657,WELL-00024,192,2,-5,baseline,P-JUS-CKGL,141,99,60,0,0.1948,
WELL-00024_20161026065657,WELL-00024,192,2,-5,baseline,P-MON-CKP,141,99,60,0,0.2546,
WELL-00024_20161026065657,WELL-00024,192,2,-5,baseline,P-PDG,111,,0,,,"target: 0 of 60 minutes with data, fewer than 30"
WELL-00024_20161026065657,WELL-00024,192,2,-5,baseline,P-TPT,141,99,60,0,0.105,
WELL-00024_20161026065657,WELL-00024,192,2,-5,baseline,T-TPT,141,99,60,0,0.1813,
WELL-00024_20161026065657,WELL-00024,193,3,-4,baseline,P-ANULAR,201,39,60,0,0.2362,
WELL-00024_20161026065657,WELL-00024,193,3,-4,baseline,P-JUS-CKGL,201,39,60,0,0.352,
WELL-00024_20161026065657,WELL-00024,193,3,-4,baseline,P-MON-CKP,201,39,60,0,0.254,
WELL-00024_20161026065657,WELL-00024,193,3,-4,baseline,P-PDG,111,,0,,,"target: 0 of 60 minutes with data, fewer than 30"
WELL-00024_20161026065657,WELL-00024,193,3,-4,baseline,P-TPT,201,39,60,0,0.2104,
WELL-00024_20161026065657,WELL-00024,193,3,-4,baseline,T-TPT,201,39,60,0,0.2825,
WELL-00024_20161026065657,WELL-00024,194,4,-3,baseline,P-ANULAR,240,0,60,0,0.3758,
WELL-00024_20161026065657,WELL-00024,194,4,-3,baseline,P-JUS-CKGL,240,0,60,0,0.281,
WELL-00024_20161026065657,WELL-00024,194,4,-3,baseline,P-MON-CKP,240,0,60,0,0.3787,
WELL-00024_20161026065657,WELL-00024,194,4,-3,baseline,P-PDG,90,,0,,,"target: 0 of 60 minutes with data, fewer than 30"
WELL-00024_20161026065657,WELL-00024,194,4,-3,baseline,P-TPT,240,0,60,0,0.2723,
WELL-00024_20161026065657,WELL-00024,194,4,-3,baseline,T-TPT,240,0,60,0,0.4808,
WELL-00024_20161026065657,WELL-00024,195,5,-2,pre,P-ANULAR,240,0,60,0,0.2129,
WELL-00024_20161026065657,WELL-00024,195,5,-2,pre,P-JUS-CKGL,240,0,60,0,0.2337,
WELL-00024_20161026065657,WELL-00024,195,5,-2,pre,P-MON-CKP,240,0,60,0,0.2516,
WELL-00024_20161026065657,WELL-00024,195,5,-2,pre,P-PDG,30,,0,,,"context: 30 of 240 minutes with data, fewer than 60"
WELL-00024_20161026065657,WELL-00024,195,5,-2,pre,P-TPT,240,0,60,0,0.1882,
WELL-00024_20161026065657,WELL-00024,195,5,-2,pre,T-TPT,240,0,60,0,0.1799,
WELL-00024_20161026065657,WELL-00024,196,7,0,post0,P-ANULAR,240,0,60,0,0.3078,
WELL-00024_20161026065657,WELL-00024,196,7,0,post0,P-JUS-CKGL,240,0,60,0,0.3266,
WELL-00024_20161026065657,WELL-00024,196,7,0,post0,P-MON-CKP,240,0,60,0,0.3944,
WELL-00024_20161026065657,WELL-00024,196,7,0,post0,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00024_20161026065657,WELL-00024,196,7,0,post0,P-TPT,240,0,60,0,0.3741,
WELL-00024_20161026065657,WELL-00024,196,7,0,post0,T-TPT,240,0,60,0,0.3458,
WELL-00024_20161026065657,WELL-00024,197,8,1,post1,P-ANULAR,240,0,60,0,0.3638,
WELL-00024_20161026065657,WELL-00024,197,8,1,post1,P-JUS-CKGL,240,0,60,0,0.2902,
WELL-00024_20161026065657,WELL-00024,197,8,1,post1,P-MON-CKP,240,0,60,0,0.3596,
WELL-00024_20161026065657,WELL-00024,197,8,1,post1,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00024_20161026065657,WELL-00024,197,8,1,post1,P-TPT,240,0,60,0,0.3418,
WELL-00024_20161026065657,WELL-00024,197,8,1,post1,T-TPT,240,0,60,0,0.3545,
WELL-00025_20200629194141,WELL-00025,198,19,-5,baseline,P-ANULAR,240,0,60,0,0.3506,
WELL-00025_20200629194141,WELL-00025,198,19,-5,baseline,P-JUS-CKGL,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00025_20200629194141,WELL-00025,198,19,-5,baseline,P-MON-CKP,240,0,60,0,0.3668,
WELL-00025_20200629194141,WELL-00025,198,19,-5,baseline,P-PDG,240,0,60,0,0.6687,
WELL-00025_20200629194141,WELL-00025,198,19,-5,baseline,P-TPT,240,0,60,0,0.3899,
WELL-00025_20200629194141,WELL-00025,198,19,-5,baseline,T-TPT,240,0,60,0,0.2373,
WELL-00025_20200629194141,WELL-00025,199,20,-4,baseline,P-ANULAR,240,0,60,0,0.2892,
WELL-00025_20200629194141,WELL-00025,199,20,-4,baseline,P-JUS-CKGL,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00025_20200629194141,WELL-00025,199,20,-4,baseline,P-MON-CKP,240,0,60,0,0.3413,
WELL-00025_20200629194141,WELL-00025,199,20,-4,baseline,P-PDG,240,0,60,0,0.3525,
WELL-00025_20200629194141,WELL-00025,199,20,-4,baseline,P-TPT,240,0,60,0,0.2939,
WELL-00025_20200629194141,WELL-00025,199,20,-4,baseline,T-TPT,240,0,60,0,0.3225,
WELL-00025_20200629194141,WELL-00025,200,21,-3,baseline,P-ANULAR,240,0,60,0,0.2713,
WELL-00025_20200629194141,WELL-00025,200,21,-3,baseline,P-JUS-CKGL,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00025_20200629194141,WELL-00025,200,21,-3,baseline,P-MON-CKP,240,0,60,0,0.2866,
WELL-00025_20200629194141,WELL-00025,200,21,-3,baseline,P-PDG,240,0,60,0,0.3703,
WELL-00025_20200629194141,WELL-00025,200,21,-3,baseline,P-TPT,240,0,60,0,0.3687,
WELL-00025_20200629194141,WELL-00025,200,21,-3,baseline,T-TPT,240,0,60,0,0.357,
WELL-00025_20200629194141,WELL-00025,201,22,-2,pre,P-ANULAR,240,0,60,0,0.3091,
WELL-00025_20200629194141,WELL-00025,201,22,-2,pre,P-JUS-CKGL,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00025_20200629194141,WELL-00025,201,22,-2,pre,P-MON-CKP,240,0,60,0,0.3495,
WELL-00025_20200629194141,WELL-00025,201,22,-2,pre,P-PDG,240,0,60,0,0.3175,
WELL-00025_20200629194141,WELL-00025,201,22,-2,pre,P-TPT,240,0,60,0,0.395,
WELL-00025_20200629194141,WELL-00025,201,22,-2,pre,T-TPT,240,0,60,0,0.2527,
WELL-00025_20200629194141,WELL-00025,202,24,0,post0,P-ANULAR,240,0,60,0,2.5689,
WELL-00025_20200629194141,WELL-00025,202,24,0,post0,P-JUS-CKGL,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00025_20200629194141,WELL-00025,202,24,0,post0,P-MON-CKP,240,0,60,0,0.3918,
WELL-00025_20200629194141,WELL-00025,202,24,0,post0,P-PDG,240,0,60,0,0.8374,
WELL-00025_20200629194141,WELL-00025,202,24,0,post0,P-TPT,240,0,60,0,0.1366,
WELL-00025_20200629194141,WELL-00025,202,24,0,post0,T-TPT,240,0,60,0,4.9045,
WELL-00025_20200629194141,WELL-00025,203,25,1,post1,P-ANULAR,240,0,60,0,0.8846,
WELL-00025_20200629194141,WELL-00025,203,25,1,post1,P-JUS-CKGL,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00025_20200629194141,WELL-00025,203,25,1,post1,P-MON-CKP,240,0,60,0,0.5513,
WELL-00025_20200629194141,WELL-00025,203,25,1,post1,P-PDG,240,0,60,0,0.2122,
WELL-00025_20200629194141,WELL-00025,203,25,1,post1,P-TPT,240,0,60,0,0.8997,
WELL-00025_20200629194141,WELL-00025,203,25,1,post1,T-TPT,240,0,60,0,0.1268,
WELL-00026_20160601130000,WELL-00026,204,1,-5,baseline,P-ANULAR,119,121,60,0,0.4907,
WELL-00026_20160601130000,WELL-00026,204,1,-5,baseline,P-JUS-CKGL,119,121,60,0,0.3178,
WELL-00026_20160601130000,WELL-00026,204,1,-5,baseline,P-MON-CKP,119,121,60,0,0.299,
WELL-00026_20160601130000,WELL-00026,204,1,-5,baseline,P-PDG,119,121,60,0,3.3255,
WELL-00026_20160601130000,WELL-00026,204,1,-5,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,204,1,-5,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,205,2,-4,baseline,P-ANULAR,179,61,60,0,0.2949,
WELL-00026_20160601130000,WELL-00026,205,2,-4,baseline,P-JUS-CKGL,179,61,60,0,0.2422,
WELL-00026_20160601130000,WELL-00026,205,2,-4,baseline,P-MON-CKP,179,61,60,0,0.24,
WELL-00026_20160601130000,WELL-00026,205,2,-4,baseline,P-PDG,179,61,60,0,0.1256,
WELL-00026_20160601130000,WELL-00026,205,2,-4,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,205,2,-4,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,206,3,-3,baseline,P-ANULAR,239,1,60,0,0.1726,
WELL-00026_20160601130000,WELL-00026,206,3,-3,baseline,P-JUS-CKGL,239,1,60,0,0.3065,
WELL-00026_20160601130000,WELL-00026,206,3,-3,baseline,P-MON-CKP,239,1,60,0,0.3364,
WELL-00026_20160601130000,WELL-00026,206,3,-3,baseline,P-PDG,239,1,60,0,0.1991,
WELL-00026_20160601130000,WELL-00026,206,3,-3,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,206,3,-3,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,207,4,-2,pre,P-ANULAR,240,0,60,0,0.3499,
WELL-00026_20160601130000,WELL-00026,207,4,-2,pre,P-JUS-CKGL,240,0,60,0,0.2401,
WELL-00026_20160601130000,WELL-00026,207,4,-2,pre,P-MON-CKP,240,0,60,0,0.2891,
WELL-00026_20160601130000,WELL-00026,207,4,-2,pre,P-PDG,240,0,60,0,0.4257,
WELL-00026_20160601130000,WELL-00026,207,4,-2,pre,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,207,4,-2,pre,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,208,6,0,post0,P-ANULAR,240,0,60,0,0.0798,
WELL-00026_20160601130000,WELL-00026,208,6,0,post0,P-JUS-CKGL,240,0,60,0,0.6522,
WELL-00026_20160601130000,WELL-00026,208,6,0,post0,P-MON-CKP,240,0,60,0,0.3791,
WELL-00026_20160601130000,WELL-00026,208,6,0,post0,P-PDG,240,0,60,0,0.4495,
WELL-00026_20160601130000,WELL-00026,208,6,0,post0,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,208,6,0,post0,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,209,7,1,post1,P-ANULAR,240,0,60,0,0.5182,
WELL-00026_20160601130000,WELL-00026,209,7,1,post1,P-JUS-CKGL,240,0,60,0,0.7168,
WELL-00026_20160601130000,WELL-00026,209,7,1,post1,P-MON-CKP,240,0,60,0,0.2975,
WELL-00026_20160601130000,WELL-00026,209,7,1,post1,P-PDG,240,0,60,0,0.2306,
WELL-00026_20160601130000,WELL-00026,209,7,1,post1,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20160601130000,WELL-00026,209,7,1,post1,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,210,32,-5,baseline,P-ANULAR,240,0,60,0,0.2233,
WELL-00026_20170207230000,WELL-00026,210,32,-5,baseline,P-JUS-CKGL,240,0,60,0,0.481,
WELL-00026_20170207230000,WELL-00026,210,32,-5,baseline,P-MON-CKP,240,0,60,0,0.2854,
WELL-00026_20170207230000,WELL-00026,210,32,-5,baseline,P-PDG,240,0,60,0,0.4535,
WELL-00026_20170207230000,WELL-00026,210,32,-5,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,210,32,-5,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
