bed,group,instance,well,folder_label,method,delta,n_stream_windows,n_usable_variables,first_fault_window,alarm_window,alarm_subgroup,alarm_label,outcome,delay_windows,max_log10_martingale,refusal
aligned,aligned,WELL-00024_20160825100303,WELL-00024,7,reversed,0.05,3,5.0,,,,,none,,-0.301,
aligned,aligned,WELL-00024_20160825100303,WELL-00024,7,worst_baseline,,3,5.0,10.0,8.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00024_20160909220000,WELL-00024,7,clock,0.01,3,5.0,19.0,17.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00024_20160909220000,WELL-00024,7,clock,0.05,3,5.0,19.0,17.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00024_20160909220000,WELL-00024,7,conformal,0.01,3,5.0,19.0,17.0,30.0,0.0,false_alarm,,17.3436,
aligned,aligned,WELL-00024_20160909220000,WELL-00024,7,conformal,0.05,3,5.0,19.0,17.0,22.0,0.0,false_alarm,,17.3436,
aligned,aligned,WELL-00024_20160909220000,WELL-00024,7,reversed,0.01,3,5.0,,,,,none,,-0.301,
aligned,aligned,WELL-00024_20160909220000,WELL-00024,7,reversed,0.05,3,5.0,,,,,none,,-0.301,
aligned,aligned,WELL-00024_20160909220000,WELL-00024,7,worst_baseline,,3,5.0,19.0,17.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00024_20161001112049,WELL-00024,7,clock,0.01,3,3.0,6.0,4.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00024_20161001112049,WELL-00024,7,clock,0.05,3,3.0,6.0,4.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00024_20161001112049,WELL-00024,7,conformal,0.01,3,3.0,6.0,,,,none,,0.0239,
aligned,aligned,WELL-00024_20161001112049,WELL-00024,7,conformal,0.05,3,3.0,6.0,,,,none,,0.0239,
aligned,aligned,WELL-00024_20161001112049,WELL-00024,7,reversed,0.01,3,3.0,,,,,none,,-0.2092,
aligned,aligned,WELL-00024_20161001112049,WELL-00024,7,reversed,0.05,3,3.0,,,,,none,,-0.2092,
aligned,aligned,WELL-00024_20161001112049,WELL-00024,7,worst_baseline,,3,3.0,6.0,7.0,,1.0,detection,1.0,,
aligned,aligned,WELL-00024_20161026065657,WELL-00024,7,clock,0.01,3,4.0,7.0,5.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00024_20161026065657,WELL-00024,7,clock,0.05,3,4.0,7.0,5.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00024_20161026065657,WELL-00024,7,conformal,0.01,3,4.0,7.0,,,,none,,-0.301,
aligned,aligned,WELL-00024_20161026065657,WELL-00024,7,conformal,0.05,3,4.0,7.0,,,,none,,-0.301,
aligned,aligned,WELL-00024_20161026065657,WELL-00024,7,reversed,0.01,3,4.0,,,,,none,,-0.2276,
aligned,aligned,WELL-00024_20161026065657,WELL-00024,7,reversed,0.05,3,4.0,,,,,none,,-0.2276,
aligned,aligned,WELL-00024_20161026065657,WELL-00024,7,worst_baseline,,3,4.0,7.0,,,,none,,,
aligned,aligned,WELL-00025_20200629194141,WELL-00025,8,clock,0.01,3,5.0,24.0,22.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00025_20200629194141,WELL-00025,8,clock,0.05,3,5.0,24.0,22.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00025_20200629194141,WELL-00025,8,conformal,0.01,3,5.0,24.0,22.0,33.0,0.0,false_alarm,,119.4965,
aligned,aligned,WELL-00025_20200629194141,WELL-00025,8,conformal,0.05,3,5.0,24.0,22.0,32.0,0.0,false_alarm,,119.4965,
aligned,aligned,WELL-00025_20200629194141,WELL-00025,8,reversed,0.01,3,5.0,,,,,none,,-0.2479,
aligned,aligned,WELL-00025_20200629194141,WELL-00025,8,reversed,0.05,3,5.0,,,,,none,,-0.2479,
aligned,aligned,WELL-00025_20200629194141,WELL-00025,8,worst_baseline,,3,5.0,24.0,22.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00026_20160601130000,WELL-00026,8,clock,0.01,3,4.0,6.0,4.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00026_20160601130000,WELL-00026,8,clock,0.05,3,4.0,6.0,4.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00026_20160601130000,WELL-00026,8,conformal,0.01,3,4.0,6.0,6.0,7.0,1.0,detection,0.0,78.0491,
aligned,aligned,WELL-00026_20160601130000,WELL-00026,8,conformal,0.05,3,4.0,6.0,6.0,6.0,1.0,detection,0.0,78.0491,
aligned,aligned,WELL-00026_20160601130000,WELL-00026,8,reversed,0.01,3,4.0,,,,,none,,-0.2319,
aligned,aligned,WELL-00026_20160601130000,WELL-00026,8,reversed,0.05,3,4.0,,,,,none,,-0.2319,
aligned,aligned,WELL-00026_20160601130000,WELL-00026,8,worst_baseline,,3,4.0,6.0,4.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00026_20170207230000,WELL-00026,8,clock,0.01,3,4.0,37.0,35.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00026_20170207230000,WELL-00026,8,clock,0.05,3,4.0,37.0,35.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00026_20170207230000,WELL-00026,8,conformal,0.01,3,4.0,37.0,38.0,54.0,1.0,detection,1.0,4.0387,
aligned,aligned,WELL-00026_20170207230000,WELL-00026,8,conformal,0.05,3,4.0,37.0,38.0,52.0,1.0,detection,1.0,4.0387,
aligned,aligned,WELL-00026_20170207230000,WELL-00026,8,reversed,0.01,3,4.0,,,,,none,,1.9967,
aligned,aligned,WELL-00026_20170207230000,WELL-00026,8,reversed,0.05,3,4.0,,34.0,18.0,,alarm,,1.9967,
aligned,aligned,WELL-00026_20170207230000,WELL-00026,8,worst_baseline,,3,4.0,37.0,35.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00026_20170608230000,WELL-00026,8,clock,0.01,3,4.0,66.0,64.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00026_20170608230000,WELL-00026,8,clock,0.05,3,4.0,66.0,64.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00026_20170608230000,WELL-00026,8,conformal,0.01,3,4.0,66.0,66.0,19.0,1.0,detection,0.0,30.9367,
aligned,aligned,WELL-00026_20170608230000,WELL-00026,8,conformal,0.05,3,4.0,66.0,66.0,15.0,1.0,detection,0.0,30.9367,
aligned,aligned,WELL-00026_20170608230000,WELL-00026,8,reversed,0.01,3,4.0,,63.0,44.0,,alarm,,2.2918,
aligned,aligned,WELL-00026_20170608230000,WELL-00026,8,reversed,0.05,3,4.0,,63.0,42.0,,alarm,,2.2918,
aligned,aligned,WELL-00026_20170608230000,WELL-00026,8,worst_baseline,,3,4.0,66.0,66.0,,1.0,detection,0.0,,
aligned,aligned,WELL-00027_20230918170106,WELL-00027,8,clock,0.01,3,3.0,14.0,12.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00027_20230918170106,WELL-00027,8,clock,0.05,3,3.0,14.0,12.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00027_20230918170106,WELL-00027,8,conformal,0.01,3,3.0,14.0,12.0,10.0,0.0,false_alarm,,45.6416,
aligned,aligned,WELL-00027_20230918170106,WELL-00027,8,conformal,0.05,3,3.0,14.0,12.0,9.0,0.0,false_alarm,,45.6416,
aligned,aligned,WELL-00027_20230918170106,WELL-00027,8,reversed,0.01,3,3.0,,,,,none,,-0.1825,
aligned,aligned,WELL-00027_20230918170106,WELL-00027,8,reversed,0.05,3,3.0,,,,,none,,-0.1825,
aligned,aligned,WELL-00027_20230918170106,WELL-00027,8,worst_baseline,,3,3.0,14.0,12.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00028_20210617053128,WELL-00028,8,clock,0.01,3,4.0,13.0,11.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00028_20210617053128,WELL-00028,8,clock,0.05,3,4.0,13.0,11.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00028_20210617053128,WELL-00028,8,conformal,0.01,3,4.0,13.0,11.0,29.0,0.0,false_alarm,,28.2186,
aligned,aligned,WELL-00028_20210617053128,WELL-00028,8,conformal,0.05,3,4.0,13.0,11.0,28.0,0.0,false_alarm,,28.2186,
aligned,aligned,WELL-00028_20210617053128,WELL-00028,8,reversed,0.01,3,4.0,,,,,none,,-0.2689,
aligned,aligned,WELL-00028_20210617053128,WELL-00028,8,reversed,0.05,3,4.0,,,,,none,,-0.2689,
aligned,aligned,WELL-00028_20210617053128,WELL-00028,8,worst_baseline,,3,4.0,13.0,11.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00029_20201020231724,WELL-00029,8,clock,0.01,3,5.0,16.0,14.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00029_20201020231724,WELL-00029,8,clock,0.05,3,5.0,16.0,14.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00029_20201020231724,WELL-00029,8,conformal,0.01,3,5.0,16.0,16.0,10.0,1.0,detection,0.0,42.6753,
aligned,aligned,WELL-00029_20201020231724,WELL-00029,8,conformal,0.05,3,5.0,16.0,16.0,8.0,1.0,detection,0.0,42.6753,
aligned,aligned,WELL-00029_20201020231724,WELL-00029,8,reversed,0.01,3,5.0,,,,,none,,-0.2984,
aligned,aligned,WELL-00029_20201020231724,WELL-00029,8,reversed,0.05,3,5.0,,,,,none,,-0.2984,
aligned,aligned,WELL-00029_20201020231724,WELL-00029,8,worst_baseline,,3,5.0,16.0,16.0,,1.0,detection,0.0,,
aligned,aligned,WELL-00030_20141108012623,WELL-00030,8,clock,0.01,3,6.0,9.0,7.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00030_20141108012623,WELL-00030,8,clock,0.05,3,6.0,9.0,7.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00030_20141108012623,WELL-00030,8,conformal,0.01,3,6.0,9.0,9.0,14.0,1.0,detection,0.0,52.8824,
aligned,aligned,WELL-00030_20141108012623,WELL-00030,8,conformal,0.05,3,6.0,9.0,9.0,12.0,1.0,detection,0.0,52.8824,
aligned,aligned,WELL-00030_20141108012623,WELL-00030,8,reversed,0.01,3,6.0,,6.0,26.0,,alarm,,4.2359,
aligned,aligned,WELL-00030_20141108012623,WELL-00030,8,reversed,0.05,3,6.0,,6.0,25.0,,alarm,,4.2359,
aligned,aligned,WELL-00030_20141108012623,WELL-00030,8,worst_baseline,,3,6.0,9.0,9.0,,1.0,detection,0.0,,
aligned,aligned,WELL-00031_20140403170404,WELL-00031,8,clock,0.01,3,2.0,8.0,6.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00031_20140403170404,WELL-00031,8,clock,0.05,3,2.0,8.0,6.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00031_20140403170404,WELL-00031,8,conformal,0.01,3,2.0,8.0,6.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00031_20140403170404,WELL-00031,8,conformal,0.05,3,2.0,8.0,6.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00031_20140403170404,WELL-00031,8,reversed,0.01,3,2.0,,,,,none,,-0.301,
aligned,aligned,WELL-00031_20140403170404,WELL-00031,8,reversed,0.05,3,2.0,,,,,none,,-0.301,
aligned,aligned,WELL-00031_20140403170404,WELL-00031,8,worst_baseline,,3,2.0,8.0,6.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00032_20110830235321,WELL-00032,8,clock,0.01,3,3.0,11.0,9.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00032_20110830235321,WELL-00032,8,clock,0.05,3,3.0,11.0,9.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00032_20110830235321,WELL-00032,8,conformal,0.01,3,3.0,11.0,9.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00032_20110830235321,WELL-00032,8,conformal,0.05,3,3.0,11.0,9.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00032_20110830235321,WELL-00032,8,reversed,0.01,3,3.0,,,,,none,,-0.301,
aligned,aligned,WELL-00032_20110830235321,WELL-00032,8,reversed,0.05,3,3.0,,,,,none,,-0.301,
aligned,aligned,WELL-00032_20110830235321,WELL-00032,8,worst_baseline,,3,3.0,11.0,9.0,,0.0,false_alarm,,,
aligned,aligned,WELL-00037_20181011071238,WELL-00037,9,clock,0.01,3,3.0,5.0,3.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00037_20181011071238,WELL-00037,9,clock,0.05,3,3.0,5.0,3.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00037_20181011071238,WELL-00037,9,conformal,0.01,3,3.0,5.0,5.0,18.0,1.0,detection,0.0,7.9018,
aligned,aligned,WELL-00037_20181011071238,WELL-00037,9,conformal,0.05,3,3.0,5.0,5.0,16.0,1.0,detection,0.0,7.9018,
aligned,aligned,WELL-00037_20181011071238,WELL-00037,9,reversed,0.01,3,3.0,,,,,none,,-0.1991,
aligned,aligned,WELL-00037_20181011071238,WELL-00037,9,reversed,0.05,3,3.0,,,,,none,,-0.1991,
aligned,aligned,WELL-00037_20181011071238,WELL-00037,9,worst_baseline,,3,3.0,5.0,5.0,,1.0,detection,0.0,,
aligned,aligned,WELL-00040_20181013160242,WELL-00040,9,clock,0.01,3,3.0,5.0,3.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00040_20181013160242,WELL-00040,9,clock,0.05,3,3.0,5.0,3.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00040_20181013160242,WELL-00040,9,conformal,0.01,3,3.0,5.0,5.0,8.0,1.0,detection,0.0,67.3808,
aligned,aligned,WELL-00040_20181013160242,WELL-00040,9,conformal,0.05,3,3.0,5.0,5.0,6.0,1.0,detection,0.0,67.3808,
aligned,aligned,WELL-00040_20181013160242,WELL-00040,9,reversed,0.01,3,3.0,,,,,none,,-0.2319,
aligned,aligned,WELL-00040_20181013160242,WELL-00040,9,reversed,0.05,3,3.0,,,,,none,,-0.2319,
aligned,aligned,WELL-00040_20181013160242,WELL-00040,9,worst_baseline,,3,3.0,5.0,5.0,,1.0,detection,0.0,,
aligned,aligned,WELL-00041_20181013160201,WELL-00041,9,clock,0.01,3,4.0,5.0,3.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00041_20181013160201,WELL-00041,9,clock,0.05,3,4.0,5.0,3.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00041_20181013160201,WELL-00041,9,conformal,0.01,3,4.0,5.0,3.0,26.0,0.0,false_alarm,,69.5808,
aligned,aligned,WELL-00041_20181013160201,WELL-00041,9,conformal,0.05,3,4.0,5.0,3.0,24.0,0.0,false_alarm,,69.5808,
aligned,aligned,WELL-00041_20181013160201,WELL-00041,9,reversed,0.01,3,4.0,,,,,none,,-0.301,
aligned,aligned,WELL-00041_20181013160201,WELL-00041,9,reversed,0.05,3,4.0,,,,,none,,-0.301,
aligned,aligned,WELL-00041_20181013160201,WELL-00041,9,worst_baseline,,3,4.0,5.0,5.0,,1.0,detection,0.0,,
aligned,aligned,WELL-00042_20141217142745,WELL-00042,9,clock,0.01,3,6.0,6.0,4.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00042_20141217142745,WELL-00042,9,clock,0.05,3,6.0,6.0,4.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00042_20141217142745,WELL-00042,9,conformal,0.01,3,6.0,6.0,4.0,43.0,0.0,false_alarm,,113.8304,
aligned,aligned,WELL-00042_20141217142745,WELL-00042,9,conformal,0.05,3,6.0,6.0,4.0,9.0,0.0,false_alarm,,113.8304,
aligned,aligned,WELL-00042_20141217142745,WELL-00042,9,reversed,0.01,3,6.0,,,,,none,,0.0059,
aligned,aligned,WELL-00042_20141217142745,WELL-00042,9,reversed,0.05,3,6.0,,,,,none,,0.0059,
aligned,aligned,WELL-00042_20141217142745,WELL-00042,9,worst_baseline,,3,6.0,6.0,6.0,,1.0,detection,0.0,,
aligned,aligned,WELL-00042_20141221190219,WELL-00042,9,clock,0.01,3,6.0,5.0,3.0,3.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00042_20141221190219,WELL-00042,9,clock,0.05,3,6.0,5.0,3.0,2.0,0.0,false_alarm,,182.5825,
aligned,aligned,WELL-00042_20141221190219,WELL-00042,9,conformal,0.01,3,6.0,5.0,5.0,16.0,1.0,detection,0.0,30.0072,
aligned,aligned,WELL-00042_20141221190219,WELL-00042,9,conformal,0.05,3,6.0,5.0,5.0,6.0,1.0,detection,0.0,30.0072,
aligned,aligned,WELL-00042_20141221190219,WELL-00042,9,reversed,0.01,3,6.0,,,,,none,,-0.2689,
aligned,aligned,WELL-00042_20141221190219,WELL-00042,9,reversed,0.05,3,6.0,,,,,none,,-0.2689,
aligned,aligned,WELL-00042_20141221190219,WELL-00042,9,worst_baseline,,3,6.0,5.0,3.0,,0.0,false_alarm,,,
own_history,mixed,WELL-00001_20140124083303,WELL-00001,1,clock,0.01,13,2.0,13.0,4.0,3.0,0.0,false_alarm,,1063.0718,
own_history,mixed,WELL-00001_20140124083303,WELL-00001,1,clock,0.05,13,2.0,13.0,4.0,2.0,0.0,false_alarm,,1063.0718,
own_history,mixed,WELL-00001_20140124083303,WELL-00001,1,conformal,0.01,13,2.0,13.0,12.0,33.0,0.0,false_alarm,,244.9997,
own_history,mixed,WELL-00001_20140124083303,WELL-00001,1,conformal,0.05,13,2.0,13.0,12.0,31.0,0.0,false_alarm,,244.9997,
own_history,mixed,WELL-00001_20140124083303,WELL-00001,1,reversed,0.01,13,2.0,,,,,none,,0.1528,
own_history,mixed,WELL-00001_20140124083303,WELL-00001,1,reversed,0.05,13,2.0,,,,,none,,0.1528,
own_history,mixed,WELL-00001_20140124083303,WELL-00001,1,worst_baseline,,13,2.0,13.0,4.0,,0.0,false_alarm,,,
own_history,mixed,WELL-00001_20170226130146,WELL-00001,7,clock,0.01,17,5.0,10.0,4.0,3.0,0.0,false_alarm,,1467.7406,
own_history,mixed,WELL-00001_20170226130146,WELL-00001,7,clock,0.05,17,5.0,10.0,4.0,2.0,0.0,false_alarm,,1467.7406,
own_history,mixed,WELL-00001_20170226130146,WELL-00001,7,conformal,0.01,17,5.0,10.0,13.0,35.0,1.0,detection,3.0,305.5575,
own_history,mixed,WELL-00001_20170226130146,WELL-00001,7,conformal,0.05,17,5.0,10.0,13.0,27.0,1.0,detection,3.0,305.5575,
own_history,mixed,WELL-00001_20170226130146,WELL-00001,7,reversed,0.01,17,5.0,,3.0,4.0,,alarm,,2.6743,
own_history,mixed,WELL-00001_20170226130146,WELL-00001,7,reversed,0.05,17,5.0,,3.0,2.0,,alarm,,2.6743,
own_history,mixed,WELL-00001_20170226130146,WELL-00001,7,worst_baseline,,17,5.0,10.0,11.0,,1.0,detection,1.0,,
own_history,mixed,WELL-00002_20140212160333,WELL-00002,6,clock,0.01,3,2.0,5.0,4.0,3.0,0.0,false_alarm,,182.5825,
own_history,mixed,WELL-00002_20140212160333,WELL-00002,6,clock,0.05,3,2.0,5.0,4.0,2.0,0.0,false_alarm,,182.5825,
own_history,mixed,WELL-00002_20140212160333,WELL-00002,6,conformal,0.01,3,2.0,5.0,5.0,44.0,1.0,detection,0.0,7.4762,
own_history,mixed,WELL-00002_20140212160333,WELL-00002,6,conformal,0.05,3,2.0,5.0,5.0,42.0,1.0,detection,0.0,7.4762,
own_history,mixed,WELL-00002_20140212160333,WELL-00002,6,reversed,0.01,3,2.0,,3.0,17.0,,alarm,,3.9118,
own_history,mixed,WELL-00002_20140212160333,WELL-00002,6,reversed,0.05,3,2.0,,3.0,15.0,,alarm,,3.9118,
own_history,mixed,WELL-00002_20140212160333,WELL-00002,6,worst_baseline,,3,2.0,5.0,5.0,,1.0,detection,0.0,,
own_history,mixed,WELL-00006_20170731170930,WELL-00006,1,clock,0.01,23,3.0,16.0,4.0,3.0,0.0,false_alarm,,2108.64,
own_history,mixed,WELL-00006_20170731170930,WELL-00006,1,clock,0.05,23,3.0,16.0,4.0,2.0,0.0,false_alarm,,2108.64,
own_history,mixed,WELL-00006_20170731170930,WELL-00006,1,conformal,0.01,23,3.0,16.0,4.0,3.0,0.0,false_alarm,,1136.1391,
own_history,mixed,WELL-00006_20170731170930,WELL-00006,1,conformal,0.05,23,3.0,16.0,4.0,2.0,0.0,false_alarm,,1136.1391,
own_history,mixed,WELL-00006_20170731170930,WELL-00006,1,reversed,0.01,23,3.0,,,,,none,,-0.301,
own_history,mixed,WELL-00006_20170731170930,WELL-00006,1,reversed,0.05,23,3.0,,,,,none,,-0.301,
own_history,mixed,WELL-00006_20170731170930,WELL-00006,1,worst_baseline,,23,3.0,16.0,4.0,,0.0,false_alarm,,,
own_history,mixed,WELL-00006_20180617190257,WELL-00006,1,clock,0.01,11,4.0,12.0,4.0,3.0,0.0,false_alarm,,869.3216,
own_history,mixed,WELL-00006_20180617190257,WELL-00006,1,clock,0.05,11,4.0,12.0,4.0,2.0,0.0,false_alarm,,869.3216,
own_history,mixed,WELL-00006_20180617190257,WELL-00006,1,conformal,0.01,11,4.0,12.0,4.0,4.0,0.0,false_alarm,,868.699,
own_history,mixed,WELL-00006_20180617190257,WELL-00006,1,conformal,0.05,11,4.0,12.0,4.0,2.0,0.0,false_alarm,,868.699,
own_history,mixed,WELL-00006_20180617190257,WELL-00006,1,reversed,0.01,11,4.0,,,,,none,,-0.301,
own_history,mixed,WELL-00006_20180617190257,WELL-00006,1,reversed,0.05,11,4.0,,,,,none,,-0.301,
own_history,mixed,WELL-00006_20180617190257,WELL-00006,1,worst_baseline,,11,4.0,12.0,4.0,,0.0,false_alarm,,,
own_history,mixed,WELL-00006_20180620152903,WELL-00006,7,clock,0.01,28,5.0,4.0,4.0,3.0,1.0,detection,0.0,2667.1622,
own_history,mixed,WELL-00006_20180620152903,WELL-00006,7,clock,0.05,28,5.0,4.0,4.0,2.0,1.0,detection,0.0,2667.1622,
own_history,mixed,WELL-00006_20180620152903,WELL-00006,7,conformal,0.01,28,5.0,4.0,4.0,3.0,1.0,detection,0.0,2667.1622,
own_history,mixed,WELL-00006_20180620152903,WELL-00006,7,conformal,0.05,28,5.0,4.0,4.0,2.0,1.0,detection,0.0,2667.1622,
own_history,mixed,WELL-00006_20180620152903,WELL-00006,7,reversed,0.01,28,5.0,,,,,none,,-0.301,
own_history,mixed,WELL-00006_20180620152903,WELL-00006,7,reversed,0.05,28,5.0,,,,,none,,-0.301,
own_history,mixed,WELL-00006_20180620152903,WELL-00006,7,worst_baseline,,28,5.0,4.0,5.0,,1.0,detection,1.0,,
own_history,mixed,WELL-00014_20160304155906,WELL-00014,9,clock,0.01,15,6.0,6.0,4.0,3.0,0.0,false_alarm,,1262.795,
own_history,mixed,WELL-00014_20160304155906,WELL-00014,9,clock,0.05,15,6.0,6.0,4.0,2.0,0.0,false_alarm,,1262.795,
own_history,mixed,WELL-00014_20160304155906,WELL-00014,9,conformal,0.01,15,6.0,6.0,4.0,24.0,0.0,false_alarm,,913.2716,
own_history,mixed,WELL-00014_20160304155906,WELL-00014,9,conformal,0.05,15,6.0,6.0,4.0,21.0,0.0,false_alarm,,913.2716,
own_history,mixed,WELL-00014_20160304155906,WELL-00014,9,reversed,0.01,15,6.0,,,,,none,,-0.301,
own_history,mixed,WELL-00014_20160304155906,WELL-00014,9,reversed,0.05,15,6.0,,,,,none,,-0.301,
own_history,mixed,WELL-00014_20160304155906,WELL-00014,9,worst_baseline,,15,6.0,6.0,4.0,,0.0,false_alarm,,,
own_history,mixed,WELL-00014_20160306070000,WELL-00014,9,clock,0.01,6,5.0,5.0,4.0,3.0,0.0,false_alarm,,418.7379,
own_history,mixed,WELL-00014_20160306070000,WELL-00014,9,clock,0.05,6,5.0,5.0,4.0,2.0,0.0,false_alarm,,418.7379,
own_history,mixed,WELL-00014_20160306070000,WELL-00014,9,conformal,0.01,6,5.0,5.0,4.0,3.0,0.0,false_alarm,,414.4119,
own_history,mixed,WELL-00014_20160306070000,WELL-00014,9,conformal,0.05,6,5.0,5.0,4.0,2.0,0.0,false_alarm,,414.4119,
own_history,mixed,WELL-00014_20160306070000,WELL-00014,9,reversed,0.01,6,5.0,,,,,none,,-0.301,
own_history,mixed,WELL-00014_20160306070000,WELL-00014,9,reversed,0.05,6,5.0,,,,,none,,-0.301,
own_history,mixed,WELL-00014_20160306070000,WELL-00014,9,worst_baseline,,6,5.0,5.0,4.0,,0.0,false_alarm,,,
own_history,mixed,WELL-00014_20170214190000,WELL-00014,9,clock,0.01,2,4.0,5.0,4.0,3.0,0.0,false_alarm,,113.0757,
own_history,mixed,WELL-00014_20170214190000,WELL-00014,9,clock,0.05,2,4.0,5.0,4.0,2.0,0.0,false_alarm,,113.0757,
own_history,mixed,WELL-00014_20170214190000,WELL-00014,9,conformal,0.01,2,4.0,5.0,4.0,7.0,0.0,false_alarm,,42.27,
own_history,mixed,WELL-00014_20170214190000,WELL-00014,9,conformal,0.05,2,4.0,5.0,4.0,4.0,0.0,false_alarm,,42.27,
own_history,mixed,WELL-00014_20170214190000,WELL-00014,9,reversed,0.01,2,4.0,,,,,none,,-0.301,
own_history,mixed,WELL-00014_20170214190000,WELL-00014,9,reversed,0.05,2,4.0,,,,,none,,-0.301,
own_history,mixed,WELL-00014_20170214190000,WELL-00014,9,worst_baseline,,2,4.0,5.0,,,,none,,,
own_history,mixed,WELL-00015_20170620122925,WELL-00015,5,clock,0.01,2,5.0,4.0,4.0,3.0,1.0,detection,0.0,113.0757,
own_history,mixed,WELL-00015_20170620122925,WELL-00015,5,clock,0.05,2,5.0,4.0,4.0,2.0,1.0,detection,0.0,113.0757,
own_history,mixed,WELL-00015_20170620122925,WELL-00015,5,conformal,0.01,2,5.0,4.0,4.0,19.0,1.0,detection,0.0,55.0402,
own_history,mixed,WELL-00015_20170620122925,WELL-00015,5,conformal,0.05,2,5.0,4.0,4.0,18.0,1.0,detection,0.0,55.0402,
own_history,mixed,WELL-00015_20170620122925,WELL-00015,5,reversed,0.01,2,5.0,,,,,none,,-0.2873,
own_history,mixed,WELL-00015_20170620122925,WELL-00015,5,reversed,0.05,2,5.0,,,,,none,,-0.2873,
own_history,mixed,WELL-00015_20170620122925,WELL-00015,5,worst_baseline,,2,5.0,4.0,4.0,,1.0,detection,0.0,,
own_history,mixed,WELL-00019_20120601165020,WELL-00019,8,clock,0.01,63,5.0,29.0,4.0,3.0,0.0,false_alarm,,7033.8167,
own_history,mixed,WELL-00019_20120601165020,WELL-00019,8,clock,0.05,63,5.0,29.0,4.0,2.0,0.0,false_alarm,,7033.8167,
own_history,mixed,WELL-00019_20120601165020,WELL-00019,8,conformal,0.01,63,5.0,29.0,10.0,7.0,0.0,false_alarm,,691.1321,
own_history,mixed,WELL-00019_20120601165020,WELL-00019,8,conformal,0.05,63,5.0,29.0,9.0,52.0,0.0,false_alarm,,691.1321,
own_history,mixed,WELL-00019_20120601165020,WELL-00019,8,reversed,0.01,63,5.0,,,,,none,,-0.1991,
own_history,mixed,WELL-00019_20120601165020,WELL-00019,8,reversed,0.05,63,5.0,,,,,none,,-0.1991,
own_history,mixed,WELL-00019_20120601165020,WELL-00019,8,worst_baseline,,63,5.0,29.0,11.0,,0.0,false_alarm,,,
own_history,mixed,WELL-00019_20141117190526,WELL-00019,8,clock,0.01,83,5.0,12.0,4.0,3.0,0.0,false_alarm,,9771.608,
