bed,record,fold,group,position,window_index,window_start,label,role
3w_aligned,WELL-00030_20141108012623,WELL-00030,aligned,2,6,2014-11-08T08:08:37+00:00,0,threshold
3w_aligned,WELL-00030_20141108012623,WELL-00030,aligned,3,7,2014-11-08T09:08:37+00:00,0,stream
3w_aligned,WELL-00030_20141108012623,WELL-00030,aligned,4,9,2014-11-08T11:08:37+00:00,1,stream
3w_aligned,WELL-00030_20141108012623,WELL-00030,aligned,5,10,2014-11-08T12:08:37+00:00,1,stream
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,0,3,2014-04-03T20:16:46+00:00,0,threshold
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,1,4,2014-04-03T21:16:46+00:00,0,threshold
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,2,5,2014-04-03T22:16:46+00:00,0,threshold
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,3,6,2014-04-03T23:16:46+00:00,0,stream
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,4,8,2014-04-04T01:16:46+00:00,1,stream
3w_aligned,WELL-00031_20140403170404,WELL-00031,aligned,5,9,2014-04-04T02:16:46+00:00,1,stream
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,0,6,2011-08-31T05:56:04+00:00,0,threshold
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,1,7,2011-08-31T06:56:04+00:00,0,threshold
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,2,8,2011-08-31T07:56:04+00:00,0,threshold
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,3,9,2011-08-31T08:56:04+00:00,0,stream
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,4,11,2011-08-31T10:56:04+00:00,1,stream
3w_aligned,WELL-00032_20110830235321,WELL-00032,aligned,5,12,2011-08-31T11:56:04+00:00,1,stream
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,0,0,2018-10-11T08:01:30+00:00,0,threshold
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,1,1,2018-10-11T09:01:30+00:00,0,threshold
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,2,2,2018-10-11T10:01:30+00:00,0,threshold
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,3,3,2018-10-11T11:01:30+00:00,0,stream
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,4,5,2018-10-11T13:01:30+00:00,1,stream
3w_aligned,WELL-00037_20181011071238,WELL-00037,aligned,5,6,2018-10-11T14:01:30+00:00,1,stream
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,0,0,2018-10-13T16:59:27+00:00,0,threshold
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,1,1,2018-10-13T17:59:27+00:00,0,threshold
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,2,2,2018-10-13T18:59:27+00:00,0,threshold
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,3,3,2018-10-13T19:59:27+00:00,0,stream
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,4,5,2018-10-13T21:59:27+00:00,1,stream
3w_aligned,WELL-00040_20181013160242,WELL-00040,aligned,5,6,2018-10-13T22:59:27+00:00,1,stream
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,0,0,2018-10-13T17:00:28+00:00,0,threshold
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,1,1,2018-10-13T18:00:28+00:00,0,threshold
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,2,2,2018-10-13T19:00:28+00:00,0,threshold
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,3,3,2018-10-13T20:00:28+00:00,0,stream
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,4,5,2018-10-13T22:00:28+00:00,1,stream
3w_aligned,WELL-00041_20181013160201,WELL-00041,aligned,5,6,2018-10-13T23:00:28+00:00,1,stream
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,0,1,2014-12-17T15:29:17+00:00,0,threshold
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,1,2,2014-12-17T16:29:17+00:00,0,threshold
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,2,3,2014-12-17T17:29:17+00:00,0,threshold
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,3,4,2014-12-17T18:29:17+00:00,0,stream
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,4,6,2014-12-17T20:29:17+00:00,1,stream
3w_aligned,WELL-00042_20141217142745,WELL-00042,aligned,5,7,2014-12-17T21:29:17+00:00,1,stream
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,0,0,2014-12-21T19:02:32+00:00,0,threshold
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,1,1,2014-12-21T20:02:32+00:00,0,threshold
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,2,2,2014-12-21T21:02:32+00:00,0,threshold
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,3,3,2014-12-21T22:02:32+00:00,0,stream
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,4,5,2014-12-22T00:02:32+00:00,1,stream
3w_aligned,WELL-00042_20141221190219,WELL-00042,aligned,5,6,2014-12-22T01:02:32+00:00,1,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,0,1,2014-01-24T09:33:03+00:00,0,fit
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,1,2,2014-01-24T10:33:03+00:00,0,fit
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,2,3,2014-01-24T11:33:03+00:00,0,fit
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,3,4,2014-01-24T12:33:03+00:00,0,threshold
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,4,5,2014-01-24T13:33:03+00:00,0,threshold
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,5,6,2014-01-24T14:33:03+00:00,0,threshold
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,6,7,2014-01-24T15:33:03+00:00,0,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,7,8,2014-01-24T16:33:03+00:00,0,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,8,9,2014-01-24T17:33:03+00:00,0,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,9,10,2014-01-24T18:33:03+00:00,0,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,10,11,2014-01-24T19:33:03+00:00,0,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,11,12,2014-01-24T20:33:03+00:00,0,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,12,13,2014-01-24T21:33:03+00:00,1,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,13,14,2014-01-24T22:33:03+00:00,1,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,14,15,2014-01-24T23:33:03+00:00,1,stream
3w_own_history,WELL-00001_20140124083303,WELL-00001,mixed,15,16,2014-01-25T00:33:03+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,0,1,2017-02-26T14:01:46+00:00,0,fit
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,1,2,2017-02-26T15:01:46+00:00,0,fit
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,2,3,2017-02-26T16:01:46+00:00,0,fit
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,3,4,2017-02-26T17:01:46+00:00,0,threshold
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,4,5,2017-02-26T18:01:46+00:00,0,threshold
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,5,6,2017-02-26T19:01:46+00:00,0,threshold
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,6,7,2017-02-26T20:01:46+00:00,0,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,7,8,2017-02-26T21:01:46+00:00,0,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,8,9,2017-02-26T22:01:46+00:00,0,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,9,10,2017-02-26T23:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,10,11,2017-02-27T00:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,11,12,2017-02-27T01:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,12,13,2017-02-27T02:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,13,14,2017-02-27T03:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,14,15,2017-02-27T04:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,15,16,2017-02-27T05:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,16,17,2017-02-27T06:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,17,18,2017-02-27T07:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,18,19,2017-02-27T08:01:46+00:00,1,stream
3w_own_history,WELL-00001_20170226130146,WELL-00001,mixed,19,20,2017-02-27T09:01:46+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,0,1,2017-07-31T18:09:30+00:00,0,fit
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,1,2,2017-07-31T19:09:30+00:00,0,fit
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,2,3,2017-07-31T20:09:30+00:00,0,fit
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,3,4,2017-07-31T21:09:30+00:00,0,threshold
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,4,5,2017-07-31T22:09:30+00:00,0,threshold
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,5,6,2017-07-31T23:09:30+00:00,0,threshold
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,6,7,2017-08-01T00:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,7,8,2017-08-01T01:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,8,9,2017-08-01T02:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,9,10,2017-08-01T03:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,10,11,2017-08-01T04:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,11,12,2017-08-01T05:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,12,13,2017-08-01T06:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,13,14,2017-08-01T07:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,14,15,2017-08-01T08:09:30+00:00,0,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,15,16,2017-08-01T09:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,16,17,2017-08-01T10:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,17,18,2017-08-01T11:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,18,19,2017-08-01T12:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,19,20,2017-08-01T13:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,20,21,2017-08-01T14:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,21,22,2017-08-01T15:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,22,23,2017-08-01T16:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,23,24,2017-08-01T17:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,24,25,2017-08-01T18:09:30+00:00,1,stream
3w_own_history,WELL-00006_20170731170930,WELL-00006,mixed,25,26,2017-08-01T19:09:30+00:00,1,stream
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,0,1,2018-06-17T20:02:57+00:00,0,fit
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,1,2,2018-06-17T21:02:57+00:00,0,fit
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,2,3,2018-06-17T22:02:57+00:00,0,fit
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,3,4,2018-06-17T23:02:57+00:00,0,threshold
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,4,5,2018-06-18T00:02:57+00:00,0,threshold
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,5,6,2018-06-18T01:02:57+00:00,0,threshold
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,6,7,2018-06-18T02:02:57+00:00,0,stream
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,7,8,2018-06-18T03:02:57+00:00,0,stream
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,8,9,2018-06-18T04:02:57+00:00,0,stream
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,9,10,2018-06-18T05:02:57+00:00,0,stream
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,10,11,2018-06-18T06:02:57+00:00,0,stream
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,11,12,2018-06-18T07:02:57+00:00,1,stream
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,12,13,2018-06-18T08:02:57+00:00,1,stream
3w_own_history,WELL-00006_20180617190257,WELL-00006,mixed,13,14,2018-06-18T09:02:57+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,0,1,2018-06-20T16:29:03+00:00,0,fit
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,1,2,2018-06-20T17:29:03+00:00,0,fit
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,2,3,2018-06-20T18:29:03+00:00,0,fit
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,3,4,2018-06-20T19:29:03+00:00,1,threshold
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,4,5,2018-06-20T20:29:03+00:00,1,threshold
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,5,6,2018-06-20T21:29:03+00:00,1,threshold
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,6,7,2018-06-20T22:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,7,8,2018-06-20T23:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,8,9,2018-06-21T00:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,9,10,2018-06-21T01:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,10,11,2018-06-21T02:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,11,12,2018-06-21T03:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,12,13,2018-06-21T04:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,13,14,2018-06-21T05:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,14,15,2018-06-21T06:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,15,16,2018-06-21T07:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,16,17,2018-06-21T08:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,17,18,2018-06-21T09:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,18,19,2018-06-21T10:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,19,20,2018-06-21T11:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,20,21,2018-06-21T12:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,21,22,2018-06-21T13:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,22,23,2018-06-21T14:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,23,24,2018-06-21T15:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,24,25,2018-06-21T16:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,25,26,2018-06-21T17:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,26,27,2018-06-21T18:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,27,28,2018-06-21T19:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,28,29,2018-06-21T20:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,29,30,2018-06-21T21:29:03+00:00,1,stream
3w_own_history,WELL-00006_20180620152903,WELL-00006,mixed,30,31,2018-06-21T22:29:03+00:00,1,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,0,1,2018-05-17T01:04:02+00:00,0,fit
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,1,2,2018-05-17T02:04:02+00:00,0,fit
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,2,3,2018-05-17T03:04:02+00:00,0,fit
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,3,4,2018-05-17T04:04:02+00:00,0,threshold
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,4,5,2018-05-17T05:04:02+00:00,0,threshold
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,5,6,2018-05-17T06:04:02+00:00,0,threshold
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,6,7,2018-05-17T07:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,7,8,2018-05-17T08:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,8,9,2018-05-17T09:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,9,10,2018-05-17T10:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,10,11,2018-05-17T11:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,11,12,2018-05-17T12:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,12,13,2018-05-17T13:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,13,14,2018-05-17T14:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,14,15,2018-05-17T15:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,15,16,2018-05-17T16:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,16,17,2018-05-17T17:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,17,18,2018-05-17T18:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,18,19,2018-05-17T19:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180517000402,WELL-00010,normal,19,20,2018-05-17T20:04:02+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,0,1,2018-07-23T14:44:36+00:00,0,fit
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,1,2,2018-07-23T15:44:36+00:00,0,fit
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,2,3,2018-07-23T16:44:36+00:00,0,fit
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,3,4,2018-07-23T17:44:36+00:00,0,threshold
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,4,5,2018-07-23T18:44:36+00:00,0,threshold
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,5,6,2018-07-23T19:44:36+00:00,0,threshold
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,6,7,2018-07-23T20:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,7,8,2018-07-23T21:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,8,9,2018-07-23T22:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,9,10,2018-07-23T23:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,10,11,2018-07-24T00:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,11,12,2018-07-24T01:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,12,13,2018-07-24T02:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,13,14,2018-07-24T03:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,14,15,2018-07-24T04:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,15,16,2018-07-24T05:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,16,17,2018-07-24T06:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,17,18,2018-07-24T07:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,18,19,2018-07-24T08:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,19,20,2018-07-24T09:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,20,21,2018-07-24T10:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,21,22,2018-07-24T11:44:36+00:00,0,stream
3w_own_history,WELL-00010_20180723134436,WELL-00010,normal,22,23,2018-07-24T12:44:36+00:00,0,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,0,1,2016-03-04T16:59:06+00:00,0,fit
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,1,2,2016-03-04T17:59:06+00:00,0,fit
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,2,3,2016-03-04T18:59:06+00:00,0,fit
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,3,4,2016-03-04T19:59:06+00:00,0,threshold
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,4,5,2016-03-04T20:59:06+00:00,0,threshold
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,5,6,2016-03-04T21:59:06+00:00,1,threshold
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,6,7,2016-03-04T22:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,7,8,2016-03-04T23:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,8,9,2016-03-05T00:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,9,10,2016-03-05T01:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,10,11,2016-03-05T02:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,11,12,2016-03-05T03:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,12,13,2016-03-05T04:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,13,14,2016-03-05T05:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,14,15,2016-03-05T06:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,15,16,2016-03-05T07:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,16,17,2016-03-05T08:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160304155906,WELL-00014,mixed,17,18,2016-03-05T09:59:06+00:00,1,stream
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,0,1,2016-03-06T08:00:00+00:00,0,fit
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,1,2,2016-03-06T09:00:00+00:00,0,fit
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,2,3,2016-03-06T10:00:00+00:00,0,fit
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,3,4,2016-03-06T11:00:00+00:00,0,threshold
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,4,5,2016-03-06T12:00:00+00:00,1,threshold
3w_own_history,WELL-00014_20160306070000,WELL-00014,mixed,5,6,2016-03-06T13:00:00+00:00,1,threshold
